,YEAR,MO,DY,ALLSKY_SFC_LW_DWN,PRECTOT,PS,QV2M,RH2M,SRF_ALB,T10M,T10M_MAX,T10M_MIN,T10M_RANGE,TQV,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE
9774,2016,1,25,90.39,5.55,0.78,2.26,0.23,8.05,5.79,1.59,1.8,0.2,0.78,94.56,12.74,284.08,0.58,5.33,3.97,0.0,0.12,0.88
9775,2019,2,22,0.85,1.34,77.69,11.39,0.34,-0.38,0.01,0.11,0.95,0.34,229.73,89.76,5.2,2.93,-1.23,-5.52,1.8,5.87,0.0,0.16
9776,2016,1,8,2.24,1.32,89.0,6.8,1.02,7.9,0.27,0.77,0.35,1.3,298.76,99.02,14.0,5.74,5.91,5.23,2.59,12.02,0.12,0.12
9777,2016,9,20,3.04,2.2,16.81,16.04,2.44,25.84,0.33,1.36,0.55,2.77,310.41,96.33,14.13,3.23,25.37,18.36,3.59,34.39,0.0,0.15
9778,2015,10,24,1.89,2.18,38.5,7.2,0.88,17.81,0.35,0.85,0.9,1.23,330.6,93.3,11.74,4.52,14.75,15.3,2.78,22.51,0.0,0.12
9779,2020,9,25,309.38,19.61,98.57,16.05,7.51,1.88,12.7,2.74,58.0,2.34,4.21,4.08,3.05,28.75,5.79,2.84,21.49,14.62,0.0,0.16
9780,2020,9,13,2.66,320.62,21.0,33.95,2.42,12.83,1.09,3.25,92.44,26.1,0.24,11.23,0.45,4.21,3.7,1.64,21.12,24.71,0.2,0.0
9781,2015,3,23,2.57,2.91,91.5,4.2,0.02,3.4,0.01,0.02,1.87,0.02,312.09,89.25,11.02,5.0,3.45,1.63,4.44,5.83,16.48,0.09
9782,2016,8,21,2.88,349.88,21.44,36.5,2.61,14.91,1.43,3.67,96.37,28.07,0.27,18.88,0.34,4.88,4.02,2.16,21.59,28.83,0.1,0.0
9783,2019,1,23,1.05,1.67,84.31,8.86,1.02,7.65,0.0,0.3,1.17,1.02,277.65,93.02,12.48,5.62,5.25,4.37,2.22,13.23,0.0,0.12
9784,2016,11,9,54.06,79.67,8.65,0.83,10.66,6.26,1.22,16.2,11.7,289.77,0.2,7.55,5.0,2.38,1.83,0.76,1.02,1.55,0.13,0.0
9785,2019,2,26,2.16,247.75,44.69,13.4,1.99,5.59,0.92,3.13,89.37,10.01,0.17,9.63,0.34,3.54,3.48,1.45,7.81,5.23,0.21,0.02
9786,2015,4,16,262.76,11.31,93.67,17.19,5.98,0.04,2.47,1.91,71.69,0.71,0.75,2.22,1.11,19.65,3.02,0.28,10.01,9.18,0.0,0.09
9787,2016,11,19,2.86,253.09,18.38,19.94,1.89,10.17,1.62,2.77,89.38,14.65,0.97,8.02,1.98,1.77,4.76,3.02,9.77,9.73,0.14,0.0
9788,2019,12,3,0.56,302.27,94.19,14.53,0.55,8.3,0.1,1.14,92.02,9.19,0.01,16.3,0.75,7.14,1.88,1.45,6.23,8.16,0.09,0.31
9789,2019,3,8,84.25,89.41,-2.9,1.31,5.45,0.17,0.18,4.05,-0.02,276.91,0.01,6.95,3.54,3.0,2.07,0.03,0.18,1.69,0.13,0.99
9790,2015,12,15,89.83,2.14,0.32,-4.17,0.56,5.33,9.5,3.7,4.18,0.48,0.76,58.81,2.65,202.65,2.51,-0.78,-2.66,0.44,0.21,0.0
9791,2018,7,18,3.93,2.04,24.5,8.32,2.27,28.99,0.61,1.19,0.92,2.88,340.33,89.44,27.66,6.41,28.05,25.01,4.85,33.33,0.0,0.15
9792,2018,12,4,4.47,268.91,42.62,13.31,2.95,8.73,2.79,4.16,89.24,7.69,1.52,9.79,3.24,2.93,7.41,5.12,4.58,7.01,0.14,0.07
9793,2020,10,9,39.44,86.42,9.22,0.9,9.73,11.69,1.06,21.5,14.76,255.9,0.01,12.27,4.09,3.23,1.88,0.43,1.05,2.34,0.09,0.0
9794,2019,11,9,294.55,23.18,97.08,12.01,4.27,0.36,17.98,4.81,27.81,3.51,3.87,2.83,0.46,29.98,5.27,1.77,20.26,7.73,0.0,0.23
9795,2018,10,3,3.05,2.08,68.12,8.59,2.44,20.47,0.25,1.42,0.36,2.68,375.8,98.22,29.53,10.01,21.42,17.05,3.41,25.64,4.26,0.15
9796,2019,9,3,89.28,6.77,0.43,11.62,0.15,26.55,14.93,2.28,2.89,0.61,0.44,53.81,14.0,295.7,1.53,18.05,17.78,0.0,0.1,0.0
9797,2018,5,3,250.42,10.05,78.34,11.47,3.36,0.41,4.13,3.65,37.5,2.77,3.18,2.41,0.5,15.6,4.16,1.73,9.12,5.84,0.0,0.14
9798,2017,10,6,3.36,2.25,49.06,10.84,1.95,19.55,0.76,1.39,1.16,2.72,287.77,100.19,7.73,6.1,15.89,15.83,4.52,26.69,0.01,0.13
9799,2016,11,19,86.13,5.0,0.04,2.55,0.05,5.3,2.76,2.39,4.6,2.21,0.08,88.12,12.48,333.3,3.36,3.64,3.46,0.04,0.08,39.44
9800,2017,11,25,1.66,1.65,70.38,7.86,0.71,9.94,0.0,0.22,0.66,0.72,317.08,89.64,13.09,5.43,7.22,6.28,2.32,14.14,0.03,0.1
9801,2017,3,4,337.52,11.76,100.91,1.83,7.63,3.32,10.76,4.19,88.75,3.29,6.61,5.86,3.68,12.59,7.87,5.02,12.69,14.5,6.73,0.09
9802,2017,5,26,70.19,78.78,2.9,0.13,8.23,8.6,0.76,14.31,9.08,292.1,0.02,11.42,6.16,3.53,2.02,0.41,0.74,3.41,0.15,0.0
9803,2019,5,10,64.75,78.54,1.87,0.3,8.27,6.14,1.0,12.15,6.98,317.18,0.13,10.28,4.88,4.05,2.49,0.36,0.87,3.75,0.16,0.39
9804,2020,4,2,46.75,89.78,4.44,0.59,4.08,5.75,1.41,12.83,8.16,228.52,0.44,8.38,2.99,3.3,2.17,0.99,0.98,2.7,0.2,0.0
9805,2018,2,21,81.62,89.98,-3.66,0.25,6.27,-0.47,0.13,3.52,-0.4,259.92,0.0,7.17,3.3,1.91,1.29,0.04,0.13,1.66,0.13,0.6
9806,2017,4,17,59.06,90.6,9.71,1.35,17.1,15.93,4.44,20.43,15.0,323.32,0.7,10.72,7.02,6.34,3.8,2.48,3.75,4.98,0.2,0.0
9807,2019,3,23,289.48,1.33,85.6,5.23,4.39,0.31,-0.98,3.31,90.81,2.09,2.41,2.2,0.69,4.26,4.0,1.21,1.31,8.91,7.65,0.19
9808,2018,5,5,292.7,21.26,89.47,13.15,5.62,0.55,14.22,3.13,37.62,1.91,2.46,2.59,0.86,27.37,3.99,1.43,19.64,10.39,0.0,0.16
9809,2015,6,18,313.12,27.71,92.42,16.29,3.54,0.62,19.65,4.86,16.31,3.97,4.6,3.39,1.38,35.94,6.23,2.26,28.47,6.64,0.0,0.17
9810,2020,7,9,24.5,96.36,19.76,0.52,16.13,30.48,3.46,36.4,27.73,325.48,0.52,16.63,5.31,5.55,2.98,1.9,2.94,5.03,0.12,0.0
9811,2019,4,6,69.56,90.2,6.97,0.8,15.23,9.76,0.98,15.75,11.71,282.03,0.31,8.78,6.16,2.34,1.8,0.77,0.66,1.53,0.2,0.0
9812,2015,10,22,2.04,317.13,34.81,26.76,1.29,11.54,1.31,1.71,96.73,20.03,0.74,11.73,1.54,4.58,3.25,2.38,15.23,18.39,0.14,0.0
9813,2018,5,14,309.66,12.94,100.18,4.2,7.51,0.68,11.37,3.58,80.69,2.57,3.25,3.0,1.02,15.58,4.59,2.15,13.58,20.31,0.0,0.09
9814,2015,1,19,255.12,7.62,97.6,8.24,5.07,1.32,4.82,2.5,79.88,2.09,3.41,4.1,2.73,13.06,5.23,2.41,5.85,8.27,0.01,0.11
9815,2018,2,16,235.02,4.1,79.3,9.02,2.2,0.09,0.62,2.26,36.0,0.92,1.02,1.3,0.23,9.65,2.49,0.55,-1.23,4.99,0.0,0.19
9816,2016,5,31,49.25,97.95,16.44,0.46,11.94,23.87,2.33,32.62,23.89,320.57,0.32,16.18,8.0,3.84,2.41,1.23,2.01,3.38,0.12,0.0
9817,2019,11,11,48.56,90.15,10.92,0.41,13.84,13.84,0.72,24.74,17.3,329.91,0.0,13.81,5.55,2.44,1.33,0.3,0.72,2.02,0.14,0.0
9818,2018,5,9,84.88,93.55,7.34,1.09,11.55,10.62,0.2,14.58,10.34,283.4,0.04,7.23,7.14,2.71,1.57,0.09,0.16,1.62,0.1,0.35
9819,2020,6,19,307.24,22.55,89.92,13.72,6.35,0.0,16.62,1.77,39.25,0.67,0.67,1.34,0.54,30.34,2.32,0.18,20.69,16.36,0.0,0.09
9820,2018,11,18,249.01,12.55,97.04,12.01,3.05,0.33,6.87,2.8,39.81,1.8,2.13,1.97,0.47,18.87,3.27,1.09,7.89,4.91,0.0,0.12
9821,2015,8,7,34.19,89.12,15.91,0.52,11.99,22.31,2.63,26.61,22.01,270.35,0.37,10.7,5.98,4.3,2.25,1.34,2.27,3.78,0.18,0.0
9822,2020,12,10,241.3,5.03,89.81,12.84,3.48,0.01,-1.6,2.36,65.38,0.76,0.77,2.09,1.23,11.25,3.59,0.2,3.06,3.56,0.0,0.09
9823,2015,11,25,69.38,96.5,1.62,1.52,8.43,3.36,3.22,9.13,4.8,253.27,0.73,7.52,3.48,4.89,2.97,1.66,2.49,3.37,0.12,0.01
9824,2020,7,7,2.78,2.41,68.56,12.14,0.35,14.53,0.08,0.23,1.2,0.43,285.36,94.48,15.21,7.08,14.54,8.33,3.98,20.47,0.0,0.09
9825,2015,2,10,1.2,274.43,81.56,9.4,1.12,6.51,0.62,1.74,94.88,6.87,0.09,8.76,0.55,4.88,2.29,1.49,2.88,4.01,0.09,0.02
9826,2019,3,15,246.44,7.14,89.69,12.55,3.91,0.0,0.26,2.4,60.88,1.05,1.05,1.3,0.21,12.8,2.61,0.37,3.53,7.07,0.0,0.2
9827,2016,6,24,0.99,1.92,49.38,20.18,0.61,16.69,0.0,0.12,1.53,0.61,271.96,90.12,5.65,5.0,16.36,6.6,2.52,26.78,0.0,0.1
9828,2015,5,20,2.23,335.36,60.06,23.89,1.62,10.63,1.18,2.19,96.42,18.55,0.62,21.42,1.0,7.81,3.19,1.85,13.25,18.92,0.12,5.02
9829,2020,3,9,267.02,9.81,90.09,8.02,3.91,0.41,6.19,3.6,51.62,0.98,1.39,1.91,0.37,14.2,3.96,0.82,7.99,9.48,0.0,0.23
9830,2019,3,17,1.81,1.05,64.62,12.8,0.94,10.93,0.0,0.38,0.16,0.94,278.8,90.06,7.76,5.25,7.01,3.43,1.97,16.23,0.0,0.13
9831,2017,3,28,75.25,88.65,-0.09,1.07,13.5,4.8,0.62,11.89,5.83,288.85,0.0,11.98,4.64,2.55,1.73,0.19,0.62,1.48,0.14,0.0
9832,2017,6,21,2.02,6.07,32.62,17.19,1.2,31.94,3.32,3.99,5.04,4.52,399.66,96.13,23.23,9.28,33.69,23.08,7.06,40.26,0.0,0.13
9833,2016,4,11,92.04,7.87,0.49,8.04,0.08,16.23,8.19,0.92,1.84,0.91,0.49,85.5,19.45,341.0,1.41,11.62,11.61,0.0,0.1,0.21
9834,2018,2,28,93.05,3.6,2.31,-0.99,1.62,13.74,14.73,3.04,3.77,0.73,2.91,67.69,8.21,245.84,2.62,5.62,6.54,0.6,0.19,0.0
9835,2015,9,28,89.49,4.03,0.89,13.49,0.4,27.26,13.77,1.52,2.14,0.62,0.89,30.19,8.28,278.98,1.56,19.71,16.08,0.0,0.09,0.0
9836,2018,6,1,82.9,4.15,0.83,2.51,0.93,21.05,18.55,1.73,2.39,0.66,1.28,45.31,7.07,273.62,1.47,12.85,15.69,0.45,0.11,0.0
9837,2016,11,10,321.23,19.88,98.73,10.29,10.13,0.14,15.33,2.61,75.44,2.04,2.17,1.35,0.24,25.62,2.85,0.87,16.53,20.48,0.0,0.13
9838,2017,12,25,101.53,5.86,1.59,11.58,3.04,14.08,2.5,1.78,4.77,2.98,4.03,65.12,21.48,329.22,3.59,12.84,12.6,2.45,0.09,0.02
9839,2015,11,11,221.53,0.87,79.47,13.62,1.83,0.12,-6.77,2.79,40.5,1.24,1.36,1.9,0.52,6.84,3.31,0.78,-6.17,2.4,0.0,0.16
9840,2019,9,29,96.22,4.94,2.91,7.65,1.55,16.88,9.23,4.47,5.38,0.91,3.27,58.69,11.91,293.79,2.6,11.65,12.63,0.37,0.16,2.73
9841,2015,8,4,348.52,19.87,89.78,11.23,5.55,0.0,14.83,1.52,39.44,0.9,0.9,1.42,0.55,26.05,2.09,0.28,18.65,14.12,0.0,0.14
9842,2018,1,24,298.74,4.21,91.67,3.09,5.49,0.0,2.27,2.14,97.94,0.01,0.01,2.33,1.24,5.36,3.38,0.0,4.12,10.51,21.92,0.09
9843,2017,7,9,28.0,89.72,16.46,0.27,7.51,23.75,0.85,33.96,24.98,296.52,0.0,17.51,4.76,2.33,1.45,0.16,0.85,2.05,0.11,0.0
9844,2020,12,29,58.12,84.24,-7.56,0.34,2.11,-7.56,0.98,2.86,-2.46,213.55,0.18,10.43,1.77,2.38,1.37,0.67,0.8,2.02,0.21,0.0
9845,2019,3,14,90.72,3.66,1.05,0.87,0.51,12.18,11.31,1.17,2.09,0.92,1.05,61.44,6.92,245.62,1.55,6.76,3.42,0.0,0.2,0.0
9846,2016,6,5,309.73,28.11,87.55,16.05,3.72,1.45,19.93,7.16,16.19,5.47,6.91,4.95,1.76,35.98,8.91,3.53,30.18,8.0,0.0,0.21
9847,2019,6,1,3.8,320.84,59.5,29.48,3.05,15.81,2.17,3.59,97.04,20.73,0.75,25.52,1.7,8.67,5.29,3.15,13.67,22.52,0.14,0.49
9848,2015,7,31,96.63,5.98,2.08,27.68,1.38,40.13,12.45,2.69,3.84,1.15,2.7,20.31,23.48,393.64,2.24,33.52,33.69,0.62,0.12,0.04
9849,2017,7,20,86.82,4.7,0.64,16.88,0.25,28.45,11.57,3.05,3.48,0.42,0.66,27.62,7.59,331.25,1.8,22.41,19.34,0.02,0.12,0.0
9850,2015,5,17,0.2,332.99,73.56,16.48,0.2,8.37,0.05,1.24,91.8,11.4,0.0,14.54,0.48,6.53,1.73,1.15,8.11,11.59,0.12,1.91
9851,2016,11,21,93.3,5.86,0.58,3.08,0.2,8.31,5.23,1.12,1.89,0.77,0.64,95.56,10.57,285.12,1.27,6.06,5.59,0.06,0.11,2.75
9852,2018,10,25,62.31,97.9,11.32,1.06,15.27,17.9,3.04,27.19,17.99,306.12,0.76,15.87,7.2,4.08,2.39,1.51,2.28,3.02,0.16,0.0
9853,2015,4,1,2.16,2.33,74.19,11.16,0.3,3.81,0.01,0.09,1.45,0.31,247.67,90.15,5.63,3.85,3.42,-1.49,3.6,9.67,0.01,0.11
9854,2017,11,11,90.07,3.23,0.92,8.77,0.81,16.46,7.69,1.32,2.28,0.96,1.09,40.0,7.05,241.59,1.73,11.98,7.8,0.16,0.13,0.0
9855,2017,5,24,1.87,1.59,63.5,14.6,0.68,18.0,0.0,0.12,0.62,0.68,312.96,91.28,10.05,8.06,16.79,10.36,2.49,24.96,0.01,0.11
9856,2016,4,27,1.96,1.96,81.5,7.42,0.45,6.59,0.12,0.36,1.15,0.57,297.3,87.07,10.95,5.49,6.4,3.24,3.11,10.66,2.75,0.14
9857,2018,10,25,4.87,3.01,32.69,15.05,3.25,19.33,0.39,1.81,0.63,3.63,309.55,97.06,15.55,4.21,17.13,12.28,5.5,27.33,0.0,0.12
9858,2016,1,26,0.91,297.09,80.31,12.36,0.91,5.98,0.4,1.62,90.6,8.75,0.0,17.45,0.23,5.92,1.85,1.04,6.37,5.77,0.12,0.0
9859,2018,8,14,83.83,2.75,0.78,18.01,0.35,31.76,13.76,2.55,2.96,0.41,0.84,12.56,14.78,323.97,1.41,24.14,22.63,0.05,0.09,0.02
9860,2019,1,24,97.59,5.68,2.58,5.51,1.97,13.51,8.0,3.42,5.59,2.17,3.63,83.94,7.59,269.65,3.62,9.12,6.74,1.05,0.11,0.0
9861,2020,11,1,1.44,283.21,14.88,17.91,1.21,8.46,0.85,1.98,79.84,12.95,0.23,5.21,0.98,1.46,2.96,2.12,9.45,6.6,0.11,0.0
9862,2018,2,19,241.07,3.01,96.59,7.8,2.81,1.34,-0.36,2.96,61.94,2.47,3.8,4.13,2.93,7.44,5.89,2.3,2.63,5.26,0.21,0.16
9863,2019,9,23,1.59,2.39,53.56,17.36,0.31,16.04,0.0,0.03,1.48,0.32,299.75,90.03,12.82,5.68,15.87,7.84,3.08,25.2,0.03,0.09
9864,2017,8,17,79.49,7.14,0.84,14.53,0.5,25.53,10.99,1.2,2.29,1.09,1.01,44.19,18.5,341.76,1.75,19.87,18.69,0.17,0.16,0.0
9865,2020,4,13,265.55,10.12,90.21,11.05,4.27,0.01,3.98,1.67,57.5,1.09,1.1,2.19,1.33,15.03,2.99,0.35,7.44,4.12,0.0,0.11
9866,2019,7,21,86.58,6.1,0.86,19.29,0.34,28.44,9.15,2.86,3.42,0.56,0.88,33.19,14.39,315.34,1.84,23.15,20.46,0.02,0.09,0.0
9867,2020,1,30,90.55,6.84,0.84,6.82,0.25,13.01,6.19,1.11,2.01,0.9,0.84,91.38,17.56,288.06,1.45,8.96,7.23,0.0,0.11,0.31
9868,2019,11,17,314.43,15.91,98.79,10.45,6.53,0.07,11.21,2.07,63.31,1.57,1.64,1.34,0.08,21.67,2.15,0.9,12.97,11.32,0.0,0.16
9869,2018,5,15,313.62,15.63,98.55,15.52,6.96,0.76,9.37,5.93,64.25,3.96,4.72,3.46,0.94,24.89,6.87,2.44,18.64,21.33,0.01,0.16
9870,2020,3,16,4.32,4.16,78.69,10.45,2.75,1.42,0.87,2.26,1.78,3.62,280.23,84.88,7.45,3.66,0.68,-3.44,6.1,7.01,3.83,0.12
9871,2018,7,1,304.98,25.66,89.94,18.42,5.98,0.0,16.64,2.1,33.5,0.46,0.47,1.88,0.8,35.06,2.91,0.11,25.03,11.23,0.0,0.09
9872,2019,9,30,83.33,4.27,0.72,0.14,0.48,6.08,5.95,1.9,2.94,1.04,0.93,78.5,7.22,268.68,2.02,2.86,2.08,0.21,0.1,4.72
9873,2015,4,12,92.61,5.8,3.3,7.31,1.94,25.87,18.55,4.45,4.89,0.45,3.62,53.12,9.45,286.27,2.84,16.98,17.37,0.33,0.14,0.0
9874,2018,1,12,1.55,1.43,88.06,6.58,0.58,6.2,0.0,0.14,0.61,0.58,264.48,90.72,6.87,5.43,5.06,4.17,2.16,10.74,0.06,0.1
9875,2018,1,7,90.06,89.89,0.23,0.7,7.29,2.08,0.7,7.09,3.31,277.8,0.0,6.87,4.64,1.62,1.11,0.2,0.7,0.93,0.12,0.15
9876,2020,4,11,2.64,1.91,78.06,13.23,0.57,4.29,0.11,0.35,0.5,0.69,292.52,78.8,8.45,4.76,2.87,-2.3,3.14,10.93,0.0,0.16
9877,2019,1,27,1.2,291.41,60.44,18.21,0.86,7.25,0.8,2.0,96.45,13.45,0.34,9.11,0.42,5.43,2.42,1.31,10.96,9.02,0.09,0.0
9878,2019,6,1,78.81,7.2,0.48,4.76,0.3,13.48,8.72,2.34,3.31,0.97,0.6,77.44,14.77,320.3,1.89,9.82,9.4,0.12,0.16,0.98
9879,2020,5,11,5.28,3.58,48.44,13.32,4.02,16.3,0.73,2.33,1.51,4.75,274.06,93.03,9.55,5.13,17.9,10.44,6.79,23.75,0.0,0.16
9880,2017,9,12,1.0,1.52,40.69,12.49,0.3,23.72,0.05,0.15,1.12,0.34,366.35,93.11,25.66,7.51,23.11,18.46,2.12,30.95,0.01,0.12
9881,2020,1,13,89.72,4.7,0.16,-0.47,0.04,4.44,4.91,2.27,3.78,1.5,0.16,97.06,8.71,289.63,2.83,1.81,1.68,0.01,0.12,6.91
9882,2016,9,19,97.06,6.59,2.1,17.63,1.65,31.54,13.91,2.85,4.47,1.62,3.0,35.12,19.92,336.35,2.61,25.54,23.51,0.9,0.18,0.0
9883,2018,4,12,2.02,2.38,83.31,7.19,0.31,1.85,0.01,0.07,1.38,0.31,275.52,90.2,6.7,3.97,1.87,-1.25,3.39,5.94,0.98,0.12
9884,2015,9,29,1.28,1.3,39.38,4.65,0.73,15.12,0.1,0.45,0.66,0.83,338.58,79.29,16.91,4.94,12.54,12.94,1.95,17.58,0.0,0.12
9885,2018,3,22,2.28,3.18,85.38,9.58,0.13,5.39,0.0,0.02,2.13,0.13,283.48,91.29,9.61,5.37,5.39,-0.05,4.42,9.53,10.28,0.12
9886,2015,2,8,3.86,3.9,97.88,4.89,0.01,6.97,0.0,0.0,1.84,0.01,322.75,87.18,14.8,6.9,6.73,4.43,5.7,9.32,25.17,0.09
9887,2016,6,5,1.02,292.15,44.62,22.2,0.88,10.16,0.57,2.91,79.16,17.33,0.12,9.01,0.8,6.16,3.71,2.28,12.05,14.8,0.13,0.01
9888,2018,11,4,1.75,2.12,42.69,15.2,1.26,15.76,0.0,0.38,1.34,1.26,315.06,92.09,9.41,4.09,12.74,8.76,3.09,23.96,0.0,0.13
9889,2015,12,9,86.06,97.42,9.15,0.8,12.61,12.86,2.52,19.95,13.64,315.23,0.62,10.8,8.36,3.54,2.84,1.8,1.89,2.74,0.12,0.06
9890,2017,8,25,12.31,96.31,22.32,0.49,8.52,27.52,2.65,35.95,28.77,319.38,0.44,13.63,2.81,3.84,1.88,1.22,2.2,3.34,0.14,0.0
9891,2015,2,16,52.75,91.98,10.5,0.23,9.78,9.86,1.02,20.01,15.17,280.3,0.0,9.51,5.68,1.98,0.95,0.47,1.02,1.74,0.13,0.0
9892,2015,3,3,68.88,93.17,3.0,1.05,8.16,5.9,1.37,13.57,7.84,263.48,0.47,10.57,4.46,4.08,2.08,0.91,0.89,3.03,0.13,0.04
9893,2017,4,13,90.06,89.46,0.43,0.52,7.99,2.58,0.09,5.65,2.44,290.39,0.01,5.23,4.58,4.15,2.15,0.02,0.08,3.62,0.13,6.26
9894,2016,12,16,252.51,3.97,88.7,9.81,5.37,0.98,-0.62,4.12,90.62,2.61,3.59,4.31,2.14,9.19,6.26,2.47,4.37,9.95,19.16,0.14
9895,2018,3,18,83.31,89.98,-1.5,0.19,6.67,1.33,0.47,7.18,2.4,274.2,0.01,8.68,3.97,1.81,1.01,0.18,0.46,1.62,0.13,0.01
9896,2019,9,20,2.91,302.97,55.5,26.41,1.63,13.23,1.85,2.22,96.91,19.44,1.28,14.02,2.34,6.96,4.56,3.11,13.18,19.39,0.13,0.01
9897,2015,3,21,3.02,1.73,41.62,6.57,1.02,15.24,0.07,0.76,0.05,1.09,270.76,90.31,10.78,4.52,12.32,12.07,3.07,18.64,0.0,0.19
9898,2015,3,4,3.34,2.09,59.25,12.91,2.26,10.25,0.41,1.24,0.55,2.67,247.39,97.22,6.03,4.21,6.67,2.93,3.89,15.85,0.0,0.15
9899,2016,10,8,33.44,96.63,16.94,0.69,17.89,20.69,1.55,29.62,22.83,327.51,0.5,12.68,5.37,2.36,1.7,1.04,1.05,1.67,0.15,0.0
9900,2018,6,28,276.53,22.82,89.73,10.3,4.46,0.28,17.83,3.66,25.19,1.55,1.84,2.41,0.49,28.13,4.16,1.09,21.9,8.95,0.0,0.12
9901,2018,10,18,1.22,299.07,48.75,26.8,0.45,15.64,1.0,1.45,98.93,18.11,0.77,11.27,0.93,5.31,2.38,1.72,11.15,17.61,0.15,0.0
9902,2017,2,11,1.12,1.84,81.88,12.27,0.3,4.48,0.0,0.08,1.12,0.3,256.8,92.49,5.34,4.21,3.5,-0.95,2.25,11.32,0.08,0.13
9903,2015,3,8,2.52,2.16,42.31,12.62,1.11,8.47,0.15,0.72,0.52,1.25,263.88,79.19,3.58,3.05,3.96,1.79,3.03,14.4,0.0,0.17
9904,2018,11,15,23.38,90.43,9.01,0.13,7.12,7.54,1.07,19.44,12.8,266.34,0.0,10.43,2.08,2.04,1.06,0.55,1.07,1.91,0.09,0.0
9905,2019,12,14,4.91,290.93,88.31,11.78,3.14,3.99,3.16,4.14,97.23,9.89,1.77,11.73,2.93,6.84,7.07,4.78,7.79,10.37,0.09,0.36
9906,2020,12,17,1.97,2.52,95.19,7.39,0.67,-2.31,0.11,0.33,1.37,0.78,269.99,78.59,6.3,3.72,-3.61,-6.59,3.34,0.8,10.47,0.19
9907,2015,2,11,4.32,4.74,28.69,11.43,3.69,14.3,1.43,2.73,3.06,5.11,267.0,90.78,6.23,2.62,11.72,9.56,7.38,20.98,0.0,0.23
9908,2019,8,1,264.87,26.87,89.45,9.25,3.3,0.62,22.6,3.45,14.81,2.05,2.67,2.51,0.95,31.85,4.4,1.49,25.76,8.34,0.0,0.15
9909,2020,8,6,3.23,2.74,35.19,15.96,1.48,19.45,0.97,1.36,1.63,2.45,300.57,83.65,13.09,5.49,21.25,11.62,4.86,27.58,0.0,0.12
9910,2018,9,30,2.08,1.98,60.31,11.9,1.54,18.38,0.58,1.16,1.0,2.12,338.3,96.4,19.47,7.57,19.26,12.8,3.08,24.69,0.16,0.16
9911,2015,2,12,2.82,2.48,54.12,9.25,1.79,17.7,0.37,1.44,0.57,2.16,291.27,97.62,11.3,5.98,13.2,13.47,3.39,22.72,0.0,0.13
9912,2020,7,7,316.44,18.83,91.85,18.16,5.19,0.0,9.46,1.46,40.44,0.0,0.0,2.14,1.57,27.61,3.03,0.0,19.46,10.34,0.0,0.13
9913,2018,6,19,6.24,2.62,34.5,19.45,4.55,24.3,0.27,1.82,0.4,4.81,319.16,93.05,12.47,6.04,26.09,14.15,6.64,33.59,0.0,0.18
9914,2018,4,20,1.93,2.73,66.69,12.73,1.13,15.7,0.98,1.39,1.62,2.12,286.7,97.23,14.19,6.9,14.55,9.9,3.55,22.64,0.0,0.12
9915,2015,1,30,1.8,1.78,65.19,8.44,0.97,10.64,0.29,0.81,0.67,1.26,270.34,89.7,13.09,5.13,7.6,6.75,2.48,15.18,0.0,0.14
9916,2016,9,30,1.65,2.24,65.38,7.78,0.18,9.53,0.02,0.06,1.45,0.2,286.57,90.21,8.27,5.13,9.54,6.54,3.11,14.32,0.0,0.11
9917,2017,5,12,291.4,9.3,93.4,7.79,5.74,0.34,5.57,1.98,74.75,1.03,1.38,2.41,1.46,13.36,3.45,0.81,10.01,9.93,0.06,0.14
9918,2018,9,4,2.24,1.98,42.75,9.97,0.87,18.33,0.18,0.61,0.86,1.04,326.71,79.25,15.3,6.23,16.23,14.28,3.1,24.24,1.08,0.15
9919,2015,4,4,5.57,247.44,22.81,22.11,4.56,13.09,2.59,5.55,87.71,14.83,1.01,3.92,1.8,2.26,7.37,3.73,9.02,14.3,0.18,0.0
9920,2015,2,18,1.1,257.79,55.56,19.77,0.86,7.66,0.83,1.67,90.4,14.86,0.23,9.48,0.96,5.68,2.63,1.81,12.11,10.69,0.14,0.0
9921,2017,4,13,0.01,309.22,91.69,6.3,0.01,4.66,0.0,3.67,91.68,3.93,0.0,8.65,0.78,5.07,4.45,2.39,1.65,4.05,0.06,5.66
9922,2019,5,8,2.83,286.59,67.88,21.16,2.52,11.41,1.35,4.05,89.09,15.61,0.3,19.77,0.48,8.12,4.52,2.26,9.75,17.08,0.17,0.01
9923,2020,5,7,2.76,303.85,52.5,30.16,1.79,18.51,1.82,2.08,98.66,19.13,0.97,7.38,2.19,5.98,4.27,3.09,11.65,19.01,0.16,0.0
9924,2015,6,21,296.58,17.86,86.51,11.1,3.66,0.03,12.15,2.77,29.31,0.77,0.8,3.06,1.84,23.25,4.61,0.16,17.05,7.3,0.0,0.12
9925,2020,9,23,313.62,15.92,100.67,3.91,9.58,2.82,14.35,3.3,87.69,2.41,5.24,5.19,3.87,18.26,7.17,3.84,14.51,17.83,0.01,0.14
9926,2020,5,16,4.09,277.31,53.44,17.91,3.34,10.9,2.04,5.73,81.98,12.44,0.73,13.16,1.22,5.43,6.95,3.64,7.01,12.76,0.12,0.04
