,Longitude,Latitude,Datetime,Fire
6085,-121.24,39.8,2018-07-12,0
6086,-123.07,40.17,2020-07-23,0
6087,-116.96,34.12,2020-04-24,0
6088,-122.76,39.65,2015-01-09,0
6089,-122.92,39.96,2018-09-12,0
6090,-119.44,37.3,2020-01-25,0
6091,-116.94,34.09,2017-07-30,0
6092,-117.91,34.21,2016-01-18,0
6093,-123.35,41.1,2020-06-10,0
6094,-120.9,39.86,2018-01-01,0
6095,-121.36,37.35,2019-09-29,0
6096,-123.57,41.96,2019-06-26,0
6097,-123.16,39.63,2017-10-29,0
6098,-118.7,36.18,2017-03-05,0
6099,-118.57,36.15,2015-02-19,0
6100,-123.14,40.23,2018-02-22,0
6101,-122.97,40.06,2018-04-30,0
6102,-122.9,39.93,2020-01-31,0
6103,-121.41,35.99,2016-11-20,0
6104,-119.43,37.35,2016-01-23,0
6105,-122.74,40.08,2018-03-31,0
6106,-120.9,39.82,2016-10-03,0
6107,-123.04,40.04,2015-07-18,0
6108,-122.81,39.97,2018-03-31,0
6109,-122.78,39.96,2016-10-31,0
6110,-122.71,39.71,2020-08-22,0
6111,-118.43,36.2,2016-01-14,0
6112,-122.81,39.92,2015-08-29,0
6113,-119.41,37.45,2017-12-27,0
6114,-121.46,37.42,2016-10-12,0
6115,-122.19,37.17,2015-02-25,0
6116,-122.94,40.07,2019-04-08,0
6117,-123.28,41.93,2017-11-18,0
6118,-121.68,37.51,2015-04-26,0
6119,-121.27,39.55,2016-03-23,0
6120,-118.54,36.14,2016-06-11,0
6121,-121.35,36.05,2020-06-11,0
6122,-119.42,37.27,2015-10-06,0
6123,-120.71,40.33,2015-02-26,0
6124,-118.39,36.26,2015-06-12,0
6125,-121.39,39.62,2016-03-04,0
6126,-121.66,37.37,2015-08-15,0
6127,-122.82,39.86,2019-10-11,0
6128,-123.02,39.6,2018-05-20,0
6129,-122.73,39.97,2019-05-18,0
6130,-123.41,41.03,2019-10-08,0
6131,-121.34,37.31,2015-12-09,0
6132,-123.36,41.12,2016-04-19,0
6133,-119.64,38.53,2015-02-20,0
6134,-123.11,40.11,2016-10-17,0
6135,-123.15,40.2,2017-05-06,0
6136,-121.19,39.79,2017-01-15,0
6137,-123.03,39.93,2020-06-07,0
6138,-117.0,34.08,2016-08-01,0
6139,-116.97,34.09,2017-02-08,0
6140,-119.43,37.37,2017-04-21,0
6141,-122.77,39.97,2016-12-15,0
6142,-123.11,38.65,2015-09-15,0
6143,-120.85,40.43,2018-01-14,0
6144,-123.39,41.14,2020-08-13,0
6145,-123.27,40.08,2018-03-09,0
6146,-119.58,38.49,2016-01-14,0
6147,-121.49,36.18,2018-12-11,0
6148,-122.74,39.87,2016-08-23,0
6149,-121.2,37.18,2018-01-02,0
6150,-123.03,40.15,2016-11-01,0
6151,-121.4,37.46,2015-10-06,0
6152,-121.49,37.5,2018-04-14,0
6153,-122.78,39.89,2020-07-03,0
6154,-122.94,39.64,2016-07-08,0
6155,-122.99,40.17,2018-11-19,0
6156,-122.24,39.52,2015-04-05,0
6157,-123.19,40.21,2020-06-19,0
6158,-122.94,39.59,2020-01-22,0
6159,-119.31,37.5,2016-04-04,0
6160,-121.2,37.18,2018-10-03,0
6161,-116.82,34.06,2019-11-02,0
6162,-123.3,41.14,2018-11-06,0
6163,-119.31,37.1,2020-11-06,0
6164,-122.91,39.9,2017-04-26,0
6165,-119.38,37.26,2016-06-10,0
6166,-120.08,39.67,2019-09-04,0
6167,-121.32,36.05,2017-08-08,0
6168,-121.33,39.54,2020-05-04,0
6169,-121.41,36.05,2019-05-01,0
6170,-122.65,41.8,2017-05-01,0
6171,-120.66,36.22,2015-04-05,0
6172,-122.8,39.53,2017-03-28,0
6173,-119.37,37.45,2017-04-06,0
6174,-123.22,40.05,2018-01-09,0
6175,-117.89,34.28,2017-06-28,0
6176,-122.31,38.61,2020-02-26,0
6177,-123.06,39.53,2017-03-04,0
6178,-122.51,38.65,2019-12-10,0
6179,-122.43,38.67,2018-09-30,0
6180,-121.5,36.18,2017-05-12,0
6181,-121.0,39.8,2015-12-15,0
6182,-122.19,37.14,2016-05-05,0
6183,-116.74,32.75,2017-03-15,0
6184,-123.35,41.11,2015-08-25,0
6185,-123.4,41.03,2017-06-20,0
6186,-122.88,40.13,2015-08-01,0
6187,-117.88,34.27,2019-10-05,0
6188,-122.87,40.16,2019-03-17,0
6189,-121.61,36.51,2019-07-21,0
6190,-119.35,37.44,2019-06-28,0
6191,-119.61,37.85,2015-10-15,0
6192,-119.16,37.4,2015-10-09,0
6193,-122.88,39.77,2016-06-07,0
6194,-122.83,40.05,2017-02-12,0
6195,-121.27,36.01,2016-02-04,0
6196,-121.45,37.49,2018-02-09,0
6197,-123.29,40.22,2017-05-01,0
6198,-118.6,36.22,2015-04-29,0
6199,-122.96,39.9,2020-04-15,0
6200,-121.07,39.71,2019-08-06,0
6201,-121.23,39.72,2020-07-14,0
6202,-119.2,37.45,2020-02-06,0
6203,-117.48,36.01,2018-05-20,0
6204,-120.91,39.81,2015-08-18,0
6205,-117.0,34.12,2018-09-29,0
6206,-122.85,39.6,2017-11-14,0
6207,-122.88,39.96,2018-11-22,0
6208,-122.16,38.4,2020-11-05,0
6209,-122.51,38.65,2015-08-29,0
6210,-119.2,37.37,2015-02-11,0
6211,-119.26,37.32,2019-11-20,0
6212,-119.63,38.55,2020-04-19,0
6213,-122.94,40.18,2020-05-21,0
6214,-122.14,37.12,2019-08-15,0
6215,-117.96,34.18,2017-01-13,0
6216,-121.19,39.61,2018-04-11,0
6217,-118.39,36.27,2015-04-12,0
6218,-123.51,41.16,2016-04-21,0
6219,-118.52,34.67,2018-06-26,0
6220,-123.47,41.12,2018-11-09,0
6221,-121.53,37.48,2020-06-17,0
6222,-119.21,37.26,2019-08-10,0
6223,-123.06,39.56,2016-05-20,0
6224,-121.21,39.67,2017-11-27,0
6225,-122.85,39.98,2016-09-14,0
6226,-122.81,39.84,2015-03-21,0
6227,-118.6,36.25,2019-01-08,0
6228,-121.26,39.59,2020-09-05,0
6229,-120.88,39.91,2019-03-10,0
6230,-123.34,41.82,2016-09-18,0
6231,-119.4,37.34,2019-04-12,0
6232,-118.05,34.24,2016-06-30,0
6233,-120.93,39.83,2017-04-15,0
6234,-119.14,37.41,2016-08-17,0
6235,-120.02,39.92,2016-07-31,0
6236,-121.44,35.98,2017-05-17,0
6237,-123.0,39.82,2018-06-26,0
6238,-121.4,36.12,2015-06-05,0
6239,-121.24,37.43,2018-08-20,0
6240,-123.02,39.82,2020-06-08,0
6241,-122.98,39.6,2020-07-19,0
6242,-121.51,37.39,2020-01-28,0
6243,-121.34,37.37,2019-09-10,0
6244,-121.56,36.42,2020-04-26,0
6245,-120.79,40.34,2020-06-18,0
6246,-123.1,40.22,2016-03-15,0
6247,-121.26,39.86,2017-02-25,0
6248,-123.27,40.17,2020-05-26,0
6249,-123.23,40.19,2017-03-11,0
6250,-118.56,36.13,2015-11-16,0
6251,-120.69,40.37,2018-12-10,0
6252,-116.91,34.13,2018-05-17,0
6253,-119.41,37.06,2015-07-14,0
6254,-120.98,39.83,2016-01-31,0
6255,-122.89,40.16,2015-06-12,0
6256,-123.03,39.92,2018-04-29,0
6257,-122.22,37.12,2019-01-21,0
6258,-122.9,39.58,2016-03-10,0
6259,-123.21,40.34,2015-05-12,0
6260,-123.03,40.07,2020-09-13,0
6261,-122.76,40.0,2019-01-25,0
6262,-122.89,39.79,2020-04-26,0
6263,-118.56,34.65,2020-10-30,0
6264,-122.24,37.13,2018-11-01,0
6265,-122.89,39.65,2016-11-07,0
6266,-120.66,36.22,2016-08-08,0
6267,-123.5,41.86,2018-03-02,0
6268,-119.41,37.44,2016-11-06,0
6269,-123.2,40.11,2015-08-05,0
6270,-122.87,39.88,2015-01-01,0
6271,-122.93,39.61,2020-06-11,0
6272,-121.67,36.56,2015-05-26,0
6273,-118.48,36.08,2016-11-28,0
6274,-123.31,40.29,2016-12-05,0
6275,-119.27,37.34,2015-10-07,0
6276,-121.67,37.43,2020-11-10,0
6277,-123.33,41.23,2016-07-01,0
6278,-118.74,36.29,2016-10-08,0
6279,-121.08,41.35,2015-09-03,0
6280,-119.39,37.38,2016-02-23,0
6281,-116.98,34.09,2019-12-05,0
6282,-116.94,34.15,2015-02-20,0
6283,-121.68,37.48,2018-08-05,0
6284,-121.16,39.68,2018-09-26,0
6285,-121.15,39.8,2019-02-01,0
6286,-118.44,36.21,2015-03-18,0
6287,-121.41,37.48,2015-03-10,0
6288,-122.3,37.14,2018-01-12,0
6289,-118.44,36.12,2018-10-27,0
6290,-123.27,40.21,2015-05-30,0
6291,-121.11,39.75,2019-11-24,0
6292,-118.48,36.11,2017-02-17,0
6293,-119.62,37.83,2015-08-04,0
6294,-117.91,34.23,2019-06-29,0
6295,-123.01,40.17,2020-07-22,0
6296,-121.23,39.72,2016-02-06,0
6297,-122.94,39.88,2016-12-24,0
6298,-121.17,39.65,2015-03-25,0
6299,-117.96,34.37,2016-02-26,0
6300,-123.63,42.0,2019-08-20,0
6301,-123.3,41.13,2017-04-28,0
6302,-116.81,34.05,2016-05-18,0
6303,-119.37,37.32,2015-05-12,0
6304,-122.3,37.12,2020-08-10,0
6305,-119.26,37.46,2019-04-26,0
6306,-122.74,39.88,2015-04-21,0
6307,-121.63,37.37,2015-06-08,0
6308,-121.31,39.67,2017-12-13,0
6309,-121.33,39.38,2017-03-14,0
6310,-123.0,39.8,2015-03-11,0
6311,-122.69,39.95,2015-07-24,0
6312,-120.79,40.27,2016-05-10,0
6313,-123.59,41.95,2019-10-17,0
6314,-122.9,39.65,2018-02-22,0
6315,-122.29,38.72,2020-05-28,0
6316,-118.61,34.69,2016-10-22,0
6317,-123.42,41.77,2016-02-20,0
6318,-121.6,36.41,2017-02-01,0
6319,-123.49,41.15,2017-09-21,0
6320,-121.03,39.84,2018-07-31,0
6321,-123.53,41.99,2017-09-16,0
6322,-119.15,37.38,2015-10-31,0
6323,-122.93,40.09,2019-04-01,0
6324,-118.43,36.41,2016-10-05,0
6325,-123.46,41.84,2015-09-18,0
6326,-120.17,39.69,2015-03-15,0
6327,-119.32,37.09,2019-09-24,0
6328,-123.23,40.06,2015-02-17,0
6329,-122.96,39.49,2017-05-24,0
6330,-120.48,36.12,2016-08-16,0
6331,-119.39,37.37,2018-06-20,0
6332,-122.89,40.12,2019-01-02,0
6333,-117.94,34.33,2018-02-11,0
6334,-117.96,34.26,2016-08-19,0
6335,-117.89,34.31,2016-01-10,0
6336,-121.53,37.48,2016-06-21,0
6337,-122.3,38.59,2016-07-16,0
6338,-123.42,41.2,2019-05-14,0
6339,-122.96,39.92,2015-10-27,0
6340,-121.33,35.99,2019-05-13,0
6341,-118.39,36.25,2019-09-22,0
6342,-122.9,39.62,2018-03-24,0
6343,-122.69,39.94,2016-12-25,0
6344,-119.28,37.5,2016-05-06,0
6345,-123.39,41.12,2016-12-18,0
6346,-118.37,36.16,2020-03-20,0
6347,-116.86,34.06,2016-10-12,0
6348,-120.69,40.36,2019-04-22,0
6349,-122.29,37.19,2015-02-17,0
6350,-121.47,37.38,2018-01-19,0
6351,-121.31,39.57,2018-04-12,0
6352,-122.89,40.04,2019-07-04,0
6353,-121.14,39.62,2018-12-25,0
6354,-123.46,41.97,2020-11-14,0
6355,-119.15,37.35,2017-08-14,0
6356,-121.4,39.64,2020-11-04,0
6357,-116.82,34.06,2018-05-16,0
6358,-121.59,36.1,2017-01-13,0
6359,-122.98,39.63,2015-01-07,0
6360,-121.44,36.07,2015-01-21,0
6361,-121.26,39.75,2018-04-12,0
6362,-119.54,38.52,2018-12-05,0
6363,-122.61,39.68,2017-11-12,0
6364,-123.38,41.16,2020-02-18,0
6365,-123.0,40.05,2017-01-06,0
6366,-122.93,39.92,2015-08-09,0
6367,-123.5,41.87,2016-10-12,0
6368,-122.77,40.13,2016-08-16,0
6369,-118.72,36.22,2019-01-25,0
6370,-122.85,40.03,2018-08-03,0
6371,-120.78,40.3,2017-02-18,0
6372,-119.3,37.3,2016-02-20,0
6373,-122.95,40.1,2019-12-08,0
6374,-118.69,36.27,2019-09-10,0
6375,-119.63,38.53,2015-07-19,0
6376,-123.15,40.1,2018-06-01,0
6377,-122.26,38.76,2018-04-05,0
6378,-122.98,39.92,2018-06-15,0
6379,-122.33,38.61,2016-05-10,0
6380,-121.2,39.65,2018-12-25,0
6381,-123.18,40.05,2017-11-30,0
6382,-123.38,41.84,2016-03-30,0
6383,-121.43,39.67,2017-09-01,0
6384,-121.14,39.78,2018-08-27,0
6385,-122.77,39.83,2019-06-23,0
6386,-118.38,36.2,2016-12-16,0
6387,-121.1,39.65,2019-04-14,0
6388,-120.69,40.37,2018-09-15,0
6389,-117.94,34.21,2020-04-30,0
6390,-119.43,37.27,2017-02-13,0
6391,-121.43,37.38,2020-03-05,0
6392,-123.0,39.6,2020-10-17,0
6393,-123.09,40.06,2020-08-22,0
6394,-121.46,35.99,2016-04-29,0
6395,-119.65,38.53,2017-08-08,0
6396,-123.19,40.07,2015-09-04,0
6397,-119.25,37.47,2020-04-10,0
6398,-120.8,40.45,2017-05-26,0
6399,-122.27,38.79,2017-08-10,0
6400,-120.08,39.68,2015-07-19,0
6401,-118.6,36.16,2020-07-23,0
6402,-122.65,39.81,2020-02-10,0
6403,-123.37,41.07,2018-01-30,0
6404,-120.96,39.86,2019-02-23,0
6405,-121.47,37.17,2018-03-02,0
6406,-119.3,37.4,2016-09-01,0
6407,-117.94,34.34,2015-03-28,0
6408,-117.99,34.44,2016-01-04,0
6409,-122.75,40.07,2019-08-11,0
6410,-122.99,39.84,2020-06-11,0
6411,-118.47,34.69,2016-03-05,0
6412,-121.43,41.65,2015-06-23,0
6413,-121.59,37.36,2017-06-26,0
6414,-121.54,36.4,2019-02-09,0
6415,-119.6,38.56,2018-01-15,0
6416,-123.15,40.2,2019-09-11,0
6417,-123.02,40.07,2017-06-18,0
6418,-117.86,34.36,2020-12-26,0
6419,-123.04,40.01,2020-07-11,0
6420,-122.86,39.79,2017-07-13,0
6421,-121.36,39.7,2015-07-08,0
6422,-123.49,41.13,2020-05-20,0
6423,-123.36,41.1,2020-07-07,0
6424,-119.29,37.21,2019-10-20,0
6425,-121.66,36.18,2016-01-02,0
6426,-122.95,39.91,2017-04-10,0
6427,-123.23,40.2,2017-01-20,0
6428,-123.36,40.07,2019-10-31,0
6429,-121.25,37.2,2019-01-20,0
6430,-123.41,40.09,2018-10-10,0
6431,-116.81,34.06,2018-04-03,0
6432,-121.48,36.07,2016-10-10,0
6433,-121.37,37.45,2016-02-22,0
6434,-123.45,41.89,2015-06-02,0
6435,-123.09,40.07,2015-04-03,0
6436,-117.45,35.99,2018-03-24,0
6437,-121.19,39.56,2017-05-03,0
6438,-119.39,37.34,2020-09-10,0
6439,-120.12,41.04,2017-05-07,0
6440,-118.74,36.31,2018-10-02,0
6441,-122.78,39.91,2015-06-15,0
6442,-118.67,36.29,2015-10-06,0
6443,-118.53,36.12,2018-11-18,0
6444,-123.29,40.1,2016-08-07,0
6445,-123.25,40.06,2016-06-15,0
6446,-117.95,34.24,2018-02-05,0
6447,-122.5,38.7,2020-05-07,0
6448,-122.84,39.8,2018-03-14,0
6449,-118.47,36.08,2018-06-28,0
6450,-122.17,38.7,2019-11-06,0
6451,-123.5,41.04,2020-08-16,0
6452,-120.69,40.34,2017-04-15,0
6453,-123.38,41.1,2017-05-04,0
6454,-121.44,39.6,2019-08-06,0
6455,-123.25,41.9,2016-09-25,0
6456,-119.37,36.99,2020-02-14,0
6457,-119.61,38.53,2015-11-13,0
6458,-123.46,40.12,2017-01-20,0
6459,-119.21,37.19,2016-07-14,0
6460,-120.56,36.17,2018-02-16,0
6461,-118.59,36.19,2019-08-28,0
6462,-119.3,37.01,2020-10-03,0
6463,-117.45,35.98,2017-04-07,0
6464,-119.38,37.21,2019-06-21,0
6465,-121.46,39.65,2017-06-23,0
6466,-122.75,40.12,2017-02-19,0
6467,-122.89,40.04,2019-06-17,0
6468,-122.96,39.96,2015-02-04,0
6469,-122.84,39.71,2018-07-24,0
6470,-121.06,39.79,2017-09-09,0
6471,-120.78,40.29,2016-01-25,0
6472,-123.42,41.89,2016-11-07,0
6473,-122.89,40.03,2017-04-10,0
6474,-122.95,40.1,2020-09-29,0
6475,-121.42,39.66,2016-06-01,0
6476,-123.32,40.1,2015-05-01,0
6477,-121.22,39.78,2016-05-24,0
6478,-121.43,39.7,2019-04-20,0
6479,-117.92,34.36,2020-06-11,0
6480,-119.3,37.35,2019-05-20,0
6481,-122.92,39.93,2016-01-03,0
6482,-120.47,40.55,2020-06-17,0
6483,-123.35,41.05,2018-05-12,0
6484,-119.2,37.21,2019-05-03,0
6485,-118.45,35.46,2018-07-17,0
6486,-123.32,40.07,2020-06-12,0
6487,-120.57,36.23,2016-08-18,0
6488,-123.06,39.68,2020-05-30,0
6489,-122.23,38.43,2015-10-20,0
6490,-122.37,38.63,2015-06-18,0
6491,-123.01,39.53,2019-05-27,0
6492,-118.56,36.2,2019-03-09,0
6493,-121.36,37.29,2016-11-09,0
6494,-118.61,36.15,2020-03-11,0
6495,-121.1,39.84,2017-05-21,0
6496,-123.43,41.12,2020-01-08,0
6497,-116.76,34.01,2017-03-30,0
6498,-122.86,40.15,2020-02-06,0
6499,-118.44,36.29,2019-02-19,0
6500,-120.69,40.36,2017-06-13,0
6501,-119.39,37.46,2017-09-06,0
6502,-120.66,40.33,2016-07-24,0
6503,-120.01,41.04,2020-11-07,0
6504,-122.85,40.02,2017-05-04,0
6505,-119.38,37.3,2019-03-01,0
6506,-116.93,33.98,2018-08-13,0
6507,-123.42,41.04,2017-01-01,0
6508,-122.87,39.64,2018-06-23,0
6509,-122.77,39.95,2017-12-03,0
6510,-117.95,34.36,2017-10-29,0
6511,-119.24,37.2,2019-05-12,0
6512,-123.53,41.07,2015-07-16,0
6513,-121.34,37.3,2020-03-20,0
6514,-117.63,36.06,2020-03-08,0
6515,-123.58,41.94,2019-01-12,0
6516,-123.0,39.48,2015-10-14,0
6517,-118.39,36.27,2020-05-21,0
6518,-119.33,37.02,2017-10-18,0
6519,-119.37,37.03,2019-04-29,0
6520,-120.73,41.0,2019-05-13,0
6521,-120.9,39.91,2020-09-30,0
6522,-121.22,37.18,2020-03-06,0
6523,-118.5,35.46,2015-12-03,0
6524,-121.29,37.2,2016-06-30,0
6525,-122.72,39.57,2020-03-21,0
6526,-119.39,37.48,2017-08-14,0
6527,-122.82,40.07,2015-08-19,0
6528,-119.26,37.4,2020-10-23,0
6529,-116.81,34.0,2017-10-24,0
6530,-123.11,40.17,2020-03-11,0
6531,-122.64,39.59,2018-09-02,0
6532,-122.95,38.6,2018-12-11,0
6533,-121.7,37.41,2020-01-27,0
6534,-122.51,38.67,2017-03-22,0
6535,-123.37,41.89,2016-02-21,0
6536,-122.48,38.59,2017-10-19,0
6537,-120.85,40.41,2016-09-30,0
6538,-122.84,39.6,2017-01-14,0
6539,-121.23,39.77,2020-04-05,0
6540,-119.28,37.04,2020-06-01,0
6541,-123.3,40.19,2016-11-09,0
6542,-122.79,39.83,2019-06-09,0
6543,-119.46,37.23,2015-02-20,0
6544,-123.44,41.91,2018-05-12,0
6545,-118.72,36.26,2018-09-30,0
6546,-121.08,39.74,2018-09-23,0
6547,-122.93,39.96,2018-11-04,0
6548,-119.26,37.47,2018-06-04,0
6549,-117.99,34.39,2018-01-21,0
6550,-121.07,39.69,2016-03-12,0
6551,-118.5,34.73,2015-06-06,0
6552,-122.98,39.66,2015-03-20,0
6553,-121.38,37.27,2017-08-23,0
6554,-122.72,40.07,2018-12-11,0
6555,-122.2,37.14,2020-01-31,0
6556,-121.64,37.49,2017-03-12,0
6557,-116.81,34.05,2015-10-05,0
6558,-122.27,38.84,2019-10-21,0
6559,-119.35,37.1,2019-12-03,0
6560,-122.99,39.48,2016-02-09,0
6561,-123.34,41.16,2016-08-02,0
6562,-121.0,39.84,2019-04-18,0
6563,-123.07,39.99,2015-06-05,0
6564,-122.81,39.57,2017-05-26,0
6565,-118.0,34.27,2015-11-15,0
6566,-122.24,37.19,2017-09-16,0
6567,-117.95,34.24,2017-11-09,0
6568,-122.88,39.53,2018-11-29,0
6569,-118.6,36.25,2019-06-21,0
6570,-123.4,41.03,2017-06-04,0
6571,-120.13,39.69,2017-04-30,0
6572,-121.45,36.02,2015-12-10,0
6573,-119.29,37.48,2017-02-20,0
6574,-123.23,40.16,2020-07-13,0
6575,-123.03,39.81,2019-12-24,0
6576,-118.39,36.29,2019-11-26,0
6577,-121.48,36.02,2017-06-20,0
6578,-121.66,37.37,2018-05-11,0
6579,-122.85,39.75,2020-08-07,0
6580,-122.79,39.92,2019-08-12,0
6581,-123.02,39.99,2020-06-29,0
6582,-123.44,41.88,2016-05-21,0
6583,-123.11,40.11,2016-11-30,0
6584,-118.7,36.22,2018-04-13,0
6585,-121.29,39.72,2015-07-28,0
6586,-123.23,40.26,2019-06-15,0
6587,-123.1,39.6,2019-02-14,0
6588,-118.59,36.2,2020-02-12,0
6589,-119.38,37.38,2017-03-26,0
6590,-122.69,39.52,2020-04-23,0
6591,-123.0,39.54,2015-03-23,0
6592,-121.41,36.08,2015-03-30,0
6593,-123.3,41.1,2015-01-09,0
6594,-122.7,39.88,2018-09-05,0
6595,-118.46,36.11,2015-04-07,0
6596,-119.4,37.16,2016-01-10,0
6597,-119.14,37.41,2015-11-24,0
6598,-119.14,37.41,2015-07-14,0
6599,-118.53,36.2,2019-04-29,0
6600,-119.27,37.41,2019-05-15,0
6601,-116.97,34.14,2016-11-09,0
6602,-123.04,39.61,2020-03-03,0
6603,-120.68,40.34,2017-12-06,0
6604,-123.47,41.08,2015-05-02,0
6605,-121.09,39.7,2016-08-26,0
6606,-122.03,38.33,2020-11-10,0
6607,-122.06,38.52,2015-04-25,0
6608,-122.95,39.97,2017-05-15,0
6609,-119.46,37.37,2016-05-20,0
6610,-118.62,36.16,2016-08-10,0
6611,-119.32,37.43,2017-06-09,0
6612,-118.48,36.09,2015-03-19,0
6613,-119.29,37.18,2020-09-26,0
6614,-122.73,39.53,2020-10-13,0
6615,-122.99,39.85,2020-10-26,0
6616,-122.93,39.96,2020-05-30,0
6617,-119.61,38.52,2017-12-06,0
6618,-118.03,34.45,2016-10-28,0
6619,-122.29,38.92,2020-12-08,0
6620,-117.99,34.4,2018-08-04,0
6621,-117.9,34.4,2019-02-10,0
6622,-117.97,34.46,2019-10-07,0
6623,-119.16,37.19,2019-03-16,0
6624,-119.4,37.25,2016-05-28,0
6625,-121.66,37.51,2018-10-16,0
6626,-122.76,39.92,2019-06-09,0
6627,-118.73,36.33,2016-03-24,0
6628,-119.46,37.32,2018-08-24,0
6629,-116.79,34.01,2020-11-28,0
6630,-122.97,39.73,2015-07-11,0
6631,-119.38,37.07,2019-11-19,0
6632,-118.64,36.19,2019-10-13,0
6633,-122.14,37.13,2020-11-09,0
6634,-119.26,37.23,2019-09-10,0
6635,-123.28,41.15,2020-04-16,0
6636,-122.18,37.07,2018-02-07,0
6637,-121.51,36.08,2019-11-16,0
6638,-121.44,36.04,2020-11-07,0
6639,-123.2,40.19,2019-09-14,0
6640,-122.84,40.0,2019-12-12,0
6641,-119.6,37.84,2017-08-06,0
6642,-121.62,37.35,2016-08-05,0
6643,-119.24,37.53,2016-03-10,0
6644,-121.13,39.84,2018-08-04,0
6645,-118.36,36.14,2015-05-29,0
6646,-123.26,40.26,2018-01-01,0
6647,-122.78,39.91,2017-01-28,0
6648,-123.04,39.65,2020-04-29,0
6649,-122.7,39.79,2019-11-26,0
6650,-119.22,37.5,2020-03-31,0
6651,-117.97,34.19,2018-03-07,0
6652,-118.46,36.13,2015-10-06,0
6653,-119.33,37.51,2020-10-25,0
6654,-121.14,39.76,2019-07-27,0
6655,-122.66,39.93,2020-10-03,0
6656,-116.85,34.07,2018-04-23,0
6657,-121.16,39.59,2016-03-19,0
6658,-122.33,38.61,2020-07-25,0
6659,-121.61,36.55,2020-06-10,0
6660,-123.54,41.97,2016-02-02,0
6661,-118.36,36.15,2019-12-18,0
6662,-119.4,37.39,2018-05-03,0
6663,-120.67,40.37,2017-11-20,0
6664,-121.32,37.23,2015-03-07,0
6665,-122.7,39.72,2019-11-02,0
6666,-123.33,40.16,2017-05-10,0
6667,-123.06,39.68,2017-06-17,0
6668,-119.61,38.53,2017-05-18,0
6669,-122.86,39.77,2017-02-27,0
6670,-122.18,38.52,2017-08-03,0
6671,-116.9,34.14,2018-12-22,0
6672,-123.07,40.2,2020-07-07,0
6673,-119.37,37.41,2015-09-23,0
6674,-121.08,39.73,2019-05-09,0
6675,-121.46,37.54,2015-08-16,0
6676,-123.43,41.05,2018-08-02,0
6677,-118.75,36.29,2016-05-03,0
6678,-118.04,34.23,2015-11-06,0
6679,-119.38,37.29,2016-07-24,0
6680,-118.47,36.15,2020-02-28,0
6681,-123.03,40.05,2018-12-04,0
6682,-123.24,40.21,2015-07-05,0
6683,-118.51,36.08,2019-12-26,0
6684,-121.4,36.06,2016-09-24,0
6685,-123.31,41.11,2019-09-17,0
6686,-122.81,40.04,2018-05-02,0
6687,-118.0,34.28,2018-05-29,0
6688,-123.28,40.16,2017-07-28,0
6689,-121.49,37.42,2016-05-04,0
6690,-122.76,39.69,2017-10-08,0
6691,-119.14,37.34,2015-04-16,0
6692,-122.94,39.72,2018-06-10,0
6693,-122.3,38.73,2020-11-17,0
6694,-123.49,41.11,2019-02-03,0
6695,-119.12,37.33,2017-07-19,0
6696,-118.49,36.11,2018-04-14,0
6697,-121.5,36.08,2019-04-16,0
6698,-122.76,39.96,2018-07-01,0
6699,-118.51,36.1,2020-03-07,0
6700,-120.51,36.13,2016-11-19,0
6701,-118.48,36.08,2017-09-24,0
6702,-119.39,37.19,2020-06-30,0
6703,-121.69,37.5,2015-06-08,0
6704,-123.4,41.22,2015-12-08,0
6705,-121.22,39.84,2015-12-08,0
6706,-123.0,40.03,2017-03-02,0
6707,-121.52,36.48,2015-09-13,0
6708,-123.52,41.04,2017-07-09,0
6709,-118.38,36.23,2015-05-26,0
6710,-123.03,40.01,2020-02-23,0
6711,-120.78,40.28,2016-02-28,0
6712,-122.08,38.52,2016-09-15,0
6713,-118.49,35.44,2018-06-20,0
6714,-121.48,37.53,2019-10-15,0
6715,-123.47,41.12,2016-10-06,0
6716,-121.13,39.65,2017-11-29,0
6717,-123.22,40.19,2015-10-01,0
6718,-121.47,37.35,2018-06-11,0
6719,-122.85,39.74,2017-07-07,0
6720,-122.51,38.66,2020-03-23,0
6721,-122.69,39.92,2018-09-23,0
6722,-123.1,40.02,2019-04-12,0
6723,-123.39,40.1,2015-12-23,0
6724,-121.19,39.84,2016-12-17,0
6725,-122.97,40.03,2016-08-19,0
6726,-118.53,36.18,2020-03-23,0
6727,-121.31,37.13,2017-11-08,0
6728,-121.45,37.54,2020-01-02,0
6729,-120.44,38.98,2019-07-05,0
6730,-123.08,40.17,2019-01-28,0
6731,-118.72,36.26,2019-02-12,0
6732,-122.91,39.94,2020-05-11,0
6733,-121.25,39.78,2019-05-21,0
6734,-117.95,34.18,2018-03-22,0
6735,-119.26,37.43,2015-10-14,0
6736,-123.13,39.54,2018-02-04,0
6737,-121.41,41.67,2016-10-09,0
6738,-121.05,39.69,2017-08-21,0
6739,-122.78,40.15,2016-10-31,0
6740,-118.54,34.7,2016-02-06,0
6741,-121.66,37.39,2015-01-16,0
6742,-121.55,36.11,2017-01-15,0
6743,-122.63,39.55,2018-02-18,0
6744,-117.81,34.35,2018-10-15,0
6745,-122.69,39.94,2015-07-21,0
6746,-121.43,37.12,2017-06-11,0
6747,-123.01,39.52,2018-04-18,0
6748,-122.97,40.17,2016-08-19,0
6749,-122.97,40.17,2016-10-04,0
