,NDVI,EVI,SolarZenith,longitude,latitude,date
10309,1900.0,1386.0,1960.0,-117.4375,34.19166667,2013-06-25
10310,6020.0,2767.0,2406.0,-117.14972222,34.20027778,2013-08-04
10311,3325.0,2046.0,1833.0,-118.53694444,34.44611111,2013-05-23
10312,4333.0,2424.0,1784.0,-117.41722222,34.23361111,2013-05-03
10313,6322.0,3245.0,2723.0,-120.075,38.87222222,2013-07-29
10314,5913.0,2839.0,1925.0,-116.98305556,34.25527778,2013-07-25
10315,2024.0,1138.0,2229.0,-118.63333333,34.51305556,2013-05-17
10316,5580.0,3157.0,3543.0,-122.38305556,40.89416667,2013-08-31
10317,5940.0,2701.0,2029.0,-118.97,37.65805556,2013-07-03
10318,4619.0,1653.0,2853.0,-116.70777778,33.64333333,2013-08-24
10319,7351.0,3831.0,3417.0,-123.60888889,40.89444444,2013-08-18
10320,3555.0,1798.0,4363.0,-117.90166667,34.16444444,2013-09-23
10321,6253.0,2504.0,2814.0,-119.99916667,38.805,2013-08-21
10322,2234.0,1453.0,1900.0,-116.90055556,33.78083333,2013-07-04
10323,8260.0,4208.0,4241.0,-121.08722222,39.4325,2013-09-10
10324,3807.0,2002.0,2821.0,-120.00055556,38.89,2013-08-10
10325,3378.0,1683.0,3663.0,-118.33777778,34.32333333,2013-09-19
10326,1618.0,1015.0,1781.0,-117.42888889,34.18055556,2013-05-11
10327,5531.0,2622.0,3606.0,-117.35583333,33.61833333,2013-03-25
10328,2473.0,1118.0,5780.0,-117.92388889,34.155,2013-12-02
10329,3061.0,2179.0,1951.0,-118.37055556,34.27833333,2013-06-15
10330,6068.0,2196.0,4642.0,-117.43222222,33.60722222,2013-10-21
10331,6967.0,2783.0,3817.0,-122.95,41.82777778,2013-08-22
10332,6557.0,4089.0,2357.0,-123.23333333,40.41777778,2013-06-07
10333,1693.0,974.0,1891.0,-117.44027778,34.355,2013-06-09
10334,5787.0,2412.0,5124.0,-116.65972222,33.61305556,2013-10-26
10335,5667.0,2983.0,2800.0,-117.20611111,34.27666667,2013-08-19
10336,1820.0,940.0,4438.0,-121.99666667,41.85638889,2013-09-14
10337,2776.0,1379.0,2073.0,-117.92194444,34.15638889,2013-04-21
10338,6312.0,2923.0,4376.0,-118.09194444,34.24555556,2013-10-01
10339,3310.0,1877.0,2794.0,-117.1,34.27888889,2013-08-19
10340,3716.0,1589.0,3311.0,-118.44138889,34.39361111,2013-03-26
10341,7644.0,4248.0,2374.0,-123.64416667,40.94277778,2013-07-10
10342,2607.0,1603.0,5623.0,-118.47027778,34.42916667,2013-01-19
10343,7396.0,3837.0,2962.0,-119.45694444,37.25,2013-08-19
10344,6075.0,3309.0,3090.0,-123.20611111,40.4075,2013-08-20
10345,7925.0,3060.0,6086.0,-121.01861111,39.97611111,2013-11-11
10346,3493.0,1456.0,5482.0,-116.85694444,33.54888889,2013-01-19
10347,4903.0,2159.0,3489.0,-121.43361111,40.66694444,2013-08-30
10348,2045.0,1228.0,2142.0,-117.51388889,34.32916667,2013-07-15
10349,4696.0,3054.0,2520.0,-114.71542,32.73328,2013-04-12
10350,6865.0,6181.0,1818.0,-114.6231,32.7419,2013-05-06
10351,2097.0,1369.0,4815.0,-114.6164,32.7292,2013-10-11
10352,3167.0,1497.0,3444.0,-116.68282,32.6001,2013-09-19
10353,2041.0,986.0,4653.0,-117.30191,33.76017,2013-10-19
10354,1715.0,1224.0,4441.0,-116.419362,33.608488,2013-02-13
10355,5064.0,2563.0,2899.0,-117.133599,33.208476,2013-04-11
10356,1200.0,968.0,3382.0,-117.58422,35.6158,2013-03-26
10357,1003.0,829.0,3702.0,-118.0664,35.2303,2013-03-29
10358,968.0,750.0,2130.0,-116.3411,34.755,2013-04-19
10359,821.0,659.0,1914.0,-115.16847,33.66061,2013-05-09
10360,2244.0,1273.0,2093.0,-117.32631,33.73036,2013-05-11
10361,2670.0,1283.0,1942.0,-117.27178,33.66989,2013-05-11
10362,2164.0,1164.0,2093.0,-117.32572,33.72808,2013-05-02
10363,2206.0,1246.0,2077.0,-116.86553,33.90092,2013-05-04
10364,2913.0,1473.0,1984.0,-116.8039,32.6536,2013-05-16
10365,2717.0,1513.0,2095.0,-117.31339,33.782964,2013-05-13
10366,1002.0,759.0,1919.0,-117.87736,35.84086,2013-05-26
10367,2864.0,1616.0,1793.0,-116.520841,33.04849,2013-05-26
10368,2108.0,1267.0,1868.0,-116.9055,32.5636,2013-05-26
10369,1203.0,812.0,1861.0,-118.2347,35.1139,2013-05-30
10370,1335.0,1009.0,1866.0,-116.51011,34.20619,2013-06-02
10371,1036.0,675.0,1716.0,-116.58047,34.01564,2013-06-02
10372,2215.0,1458.0,2154.0,-116.525,33.21,2013-06-26
10373,2215.0,1458.0,2154.0,-116.525,33.21,2013-06-27
10374,2244.0,1120.0,1800.0,-116.826552,32.891831,2013-07-02
10375,3860.0,1831.0,1804.0,-116.8892,32.9006,2013-06-28
10376,1485.0,1084.0,2020.0,-117.6478,35.6181,2013-07-04
10377,2056.0,1158.0,2086.0,-117.25942,33.73581,2013-07-11
10378,2117.0,1100.0,2062.0,-116.95756,33.65625,2013-07-07
10379,2014.0,1660.0,2235.0,-117.59249,35.61683,2013-07-08
10380,2014.0,1660.0,2235.0,-117.59374,35.61677,2013-07-15
10381,4345.0,2316.0,2051.0,-116.72789,33.70703,2013-07-15
10382,1100.0,714.0,2084.0,-115.4567,35.4739,2013-07-19
10383,1887.0,1105.0,2089.0,-117.09058,33.94139,2013-07-19
10384,1169.0,828.0,2624.0,-115.4803,35.4631,2013-07-26
10385,2198.0,923.0,2750.0,-116.90633,33.85728,2013-08-07
10386,2801.0,1285.0,2551.0,-116.783208,32.618473,2013-08-11
10387,2156.0,1703.0,2756.0,-116.15108,33.562,2013-08-09
10388,1152.0,884.0,2993.0,-117.6542,36.3091,2013-08-19
10389,2082.0,1166.0,3224.0,-117.32558,33.72792,2013-09-01
10390,1359.0,953.0,3397.0,-117.66527,35.50316,2013-09-02
10391,2105.0,1100.0,3224.0,-117.35053,33.71997,2013-09-02
10392,1304.0,921.0,3382.0,-117.61588,35.36219,2013-08-24
10393,2361.0,1198.0,3226.0,-117.30319,33.76022,2013-09-06
10394,3188.0,1612.0,2997.0,-116.542513,33.170051,2013-09-06
10395,1080.0,779.0,3831.0,-117.15736,34.63875,2013-09-07
10396,3612.0,1684.0,3442.0,-116.62846,32.61104,2013-09-09
10397,2665.0,1281.0,3448.0,-116.74544,32.62125,2013-09-10
10398,2060.0,1256.0,3392.0,-116.90517,33.66695,2013-09-04
10399,1988.0,1067.0,4319.0,-117.08836,33.92217,2013-09-28
10400,2107.0,1032.0,4308.0,-117.3017,33.7544,2013-10-04
10401,1876.0,1247.0,5567.0,-118.30664,37.30928,2013-01-27
10402,1255.0,1042.0,4726.0,-118.073503,36.5572,2013-02-12
10403,1600.0,1225.0,2580.0,-118.04637,36.57488,2013-07-28
10404,3079.0,2164.0,4104.0,-118.2839,37.1614,2013-09-15
10405,2448.0,1399.0,2184.0,-119.0922,35.4972,2013-05-13
10406,1308.0,874.0,2481.0,-119.7117,35.6997,2013-04-06
10407,3776.0,2169.0,3010.0,-118.9255,34.4203,2013-04-08
10408,2405.0,1494.0,2588.0,-119.0811,35.5481,2013-04-17
10409,2472.0,1571.0,2158.0,-118.4608,35.5883,2013-05-13
10410,1568.0,1151.0,1862.0,-119.4364,35.1789,2013-06-08
10411,2402.0,1435.0,1902.0,-118.4064,35.0611,2013-05-31
10412,3276.0,2401.0,2103.0,-118.9333,35.4333,2013-06-01
10413,1050.0,859.0,1690.0,-119.6358,35.2908,2013-06-08
10414,7291.0,4290.0,1843.0,-118.6442,35.6608,2013-06-16
10415,1348.0,1142.0,2110.0,-119.4653,35.1028,2013-06-21
10416,2160.0,1388.0,1925.0,-119.0939,35.5611,2013-06-23
10417,3102.0,1932.0,2120.0,-119.4708,38.5128,2013-07-04
10418,5649.0,3989.0,1933.0,-119.1247,35.6358,2013-07-04
10419,2126.0,1462.0,2408.0,-120.2103,35.7389,2013-07-11
10420,4471.0,2952.0,2138.0,-119.5331,38.650097,2013-07-12
10421,1462.0,1069.0,2144.0,-120.0233,35.3478,2013-07-13
10422,4195.0,3324.0,2309.0,-118.9744,35.0847,2013-07-23
10423,1385.0,1011.0,2412.0,-119.6119,35.2933,2013-07-26
10424,1120.0,858.0,1912.0,-118.0275,36.3847,2013-07-02
10425,2699.0,1368.0,2725.0,-119.22261,38.16217,2013-08-17
10426,2780.0,1361.0,3035.0,-119.20817,38.18525,2013-08-17
10427,5408.0,2427.0,3076.0,-119.5336,38.5089,2013-08-18
10428,1437.0,1089.0,2993.0,-119.563,35.2147,2013-08-16
10429,2010.0,1198.0,2668.0,-118.4636,35.6378,2013-08-18
10430,3554.0,2203.0,2994.0,-118.7178,35.7297,2013-08-18
10431,2375.0,1385.0,2994.0,-118.4497,35.8808,2013-08-16
10432,6793.0,3616.0,2692.0,-118.6467,35.8222,2013-08-19
10433,2310.0,1259.0,2667.0,-118.4664,35.6233,2013-08-19
10434,2103.0,1367.0,2970.0,-118.508,35.5653,2013-08-19
10435,2758.0,1793.0,3609.0,-118.4864,35.6119,2013-09-22
10436,4021.0,1421.0,2669.0,-122.4805,37.7917,2013-04-16
10437,6702.0,3641.0,2837.0,-122.4817,37.6194,2013-04-30
10438,8458.0,4760.0,2169.0,-122.3028,37.4361,2013-05-10
10439,,,,-122.478,37.825,2013-05-13
10440,6316.0,4004.0,2268.0,-122.48,37.5175,2013-06-21
10441,3877.0,2249.0,2686.0,-122.4739,37.8356,2013-07-13
10442,6314.0,3606.0,2850.0,-122.5317,37.8678,2013-08-09
10443,4478.0,2048.0,2845.0,-122.4808,37.8336,2013-08-13
10444,,,,-122.5067,37.7864,2013-08-23
10445,,,,-122.5094,37.7781,2013-09-07
10446,5233.0,2747.0,3463.0,-122.7908,38.0456,2013-08-30
10447,7370.0,3221.0,3754.0,-122.498,37.5497,2013-09-11
10448,,,,-122.5358,37.8319,2013-09-01
10449,7027.0,2773.0,4961.0,-123.7067,41.1033,2013-02-17
10450,6269.0,3139.0,5257.0,-123.6942,41.0867,2013-02-17
10451,7124.0,2940.0,4962.0,-123.7083,41.1033,2013-02-26
10452,8383.0,3080.0,3684.0,-123.6581,41.045,2013-03-15
10453,7231.0,3162.0,3689.0,-123.7039,41.0833,2013-03-16
10454,6827.0,3021.0,3685.0,-123.6669,41.0433,2013-03-21
10455,6679.0,3998.0,3733.0,-123.6853,41.0539,2013-04-10
10456,6635.0,3718.0,3732.0,-123.6667,41.0492,2013-04-12
10457,7104.0,4262.0,3133.0,-123.7069,41.1033,2013-04-13
10458,7397.0,4782.0,3185.0,-123.6847,41.0781,2013-04-19
10459,7269.0,4832.0,3190.0,-123.715,41.1206,2013-04-24
10460,7145.0,4828.0,2919.0,-123.7156,41.1225,2013-04-27
10461,6927.0,4947.0,3187.0,-123.6911,41.0839,2013-04-28
10462,8093.0,4879.0,2664.0,-123.6633,41.045,2013-04-30
10463,8086.0,5957.0,2756.0,-123.7181,41.1247,2013-05-03
10464,8086.0,5957.0,2756.0,-123.7172,41.1239,2013-05-03
10465,6582.0,4176.0,2343.0,-123.6681,41.0369,2013-05-14
10466,7565.0,4567.0,2345.0,-123.6733,41.0569,2013-05-14
10467,6497.0,3697.0,2444.0,-123.6497,41.0244,2013-05-16
10468,7297.0,4521.0,2190.0,-123.6842,41.0553,2013-05-18
10469,7634.0,4839.0,2192.0,-123.6861,41.0778,2013-05-22
10470,7782.0,5115.0,2188.0,-123.67,41.0356,2013-05-24
10471,8623.0,4620.0,2191.0,-123.6733,41.0747,2013-05-29
10472,8623.0,4620.0,2191.0,-123.6733,41.0747,2013-05-30
10473,6098.0,3824.0,2100.0,-123.6644,41.0339,2013-06-04
10474,7488.0,5377.0,2424.0,-123.6644,41.0425,2013-06-04
10475,5351.0,3723.0,2426.0,-123.6867,41.0606,2013-06-06
10476,7488.0,5377.0,2424.0,-123.6678,41.0447,2013-06-08
10477,5222.0,3698.0,2422.0,-123.6564,41.0314,2013-06-08
10478,6989.0,5126.0,2427.0,-123.6925,41.0603,2013-06-10
10479,7488.0,5377.0,2424.0,-123.6672,41.0453,2013-06-12
10480,5351.0,3723.0,2426.0,-123.6778,41.0544,2013-06-14
10481,6989.0,5126.0,2427.0,-123.6886,41.0603,2013-06-18
10482,5096.0,3125.0,2351.0,-123.6808,41.0511,2013-06-19
10483,6307.0,3695.0,2177.0,-123.6892,41.0606,2013-06-20
10484,7977.0,4983.0,2357.0,-123.7111,41.1006,2013-06-20
10485,7977.0,4983.0,2357.0,-123.7117,41.1019,2013-06-20
10486,5328.0,2795.0,2026.0,-123.6731,41.0481,2013-06-22
10487,7871.0,4798.0,2354.0,-123.6944,41.0678,2013-06-22
10488,5548.0,2935.0,2175.0,-123.6681,41.0428,2013-06-22
10489,5548.0,2935.0,2175.0,-123.6681,41.0431,2013-06-22
10490,7871.0,4798.0,2354.0,-123.6944,41.0678,2013-06-22
10491,5499.0,3264.0,2176.0,-123.6844,41.0583,2013-06-23
10492,5926.0,3328.0,2352.0,-123.6767,41.0586,2013-06-23
10493,5926.0,3328.0,2352.0,-123.6761,41.0597,2013-06-23
10494,5926.0,3328.0,2352.0,-123.6803,41.0608,2013-06-23
10495,7697.0,4850.0,2353.0,-123.6831,41.0547,2013-06-23
10496,7897.0,4659.0,2352.0,-123.6728,41.0631,2013-06-23
10497,7678.0,4532.0,2351.0,-123.6814,41.0483,2013-06-25
10498,7697.0,4850.0,2353.0,-123.6867,41.055,2013-06-25
10499,5096.0,3125.0,2351.0,-123.6828,41.0533,2013-06-26
10500,7282.0,4726.0,2355.0,-123.6936,41.0933,2013-06-27
10501,7882.0,4509.0,2351.0,-123.6708,41.0558,2013-06-28
10502,7697.0,4850.0,2353.0,-123.6867,41.055,2013-06-29
10503,5328.0,2795.0,2026.0,-123.6725,41.0483,2013-06-30
10504,7282.0,4726.0,2355.0,-123.6925,41.0942,2013-07-01
10505,6162.0,3189.0,2172.0,-123.6514,41.0242,2013-07-02
10506,6162.0,3189.0,2172.0,-123.6517,41.0239,2013-07-02
10507,5678.0,3397.0,2181.0,-123.7089,41.1022,2013-07-03
10508,7340.0,4007.0,2347.0,-123.6456,41.0236,2013-07-04
10509,8097.0,5134.0,2350.0,-123.6725,41.0392,2013-07-04
10510,5548.0,2935.0,2175.0,-123.6706,41.0428,2013-07-04
10511,5756.0,3271.0,2387.0,-123.6931,41.0667,2013-07-05
10512,6834.0,3500.0,2381.0,-123.6467,41.0236,2013-07-05
10513,5604.0,3570.0,2388.0,-123.6933,41.0828,2013-07-05
10514,8688.0,3988.0,2388.0,-123.6819,41.0978,2013-07-05
10515,7038.0,4228.0,2389.0,-123.6925,41.0922,2013-07-08
10516,7606.0,4128.0,2384.0,-123.6697,41.0528,2013-07-08
10517,6236.0,3100.0,2381.0,-123.6522,41.0281,2013-07-08
10518,4209.0,2438.0,2617.0,-123.6725,41.0481,2013-07-09
10519,4000.0,2343.0,2614.0,-123.6639,41.0333,2013-07-12
10520,7803.0,4703.0,2620.0,-123.6958,41.0761,2013-07-13
10521,6852.0,4012.0,2618.0,-123.6814,41.0611,2013-07-17
10522,6852.0,4012.0,2618.0,-123.6825,41.0611,2013-07-18
10523,8207.0,5097.0,2618.0,-123.6878,41.0544,2013-07-20
10524,7647.0,4190.0,2381.0,-123.655,41.0244,2013-07-20
10525,5379.0,3279.0,2542.0,-123.6919,41.0833,2013-07-21
10526,5953.0,3801.0,2877.0,-123.6661,41.0331,2013-07-22
10527,5534.0,3444.0,2878.0,-123.6669,41.0472,2013-07-23
10528,5953.0,3801.0,2877.0,-123.6603,41.0336,2013-07-25
10529,8615.0,4284.0,2541.0,-123.6947,41.0642,2013-07-27
10530,5896.0,3333.0,2540.0,-123.6797,41.0553,2013-07-27
10531,5610.0,3693.0,2817.0,-123.6886,41.0839,2013-07-28
10532,6811.0,3468.0,2542.0,-123.6933,41.0711,2013-07-31
10533,4695.0,2591.0,2541.0,-123.6939,41.0708,2013-07-31
10534,6811.0,3468.0,2542.0,-123.6958,41.0717,2013-08-02
10535,4395.0,2364.0,3433.0,-123.6728,41.0478,2013-08-21
10536,6004.0,3320.0,3603.0,-123.6486,41.0242,2013-09-01
10537,6019.0,3626.0,3605.0,-123.6669,41.0272,2013-09-03
10538,7063.0,3022.0,4383.0,-123.6675,41.0264,2013-09-10
10539,7591.0,4019.0,4114.0,-123.65,41.0228,2013-09-11
10540,6599.0,3064.0,4388.0,-123.6778,41.0756,2013-09-13
10541,7542.0,3207.0,4383.0,-123.6697,41.0258,2013-09-13
10542,7063.0,3022.0,4383.0,-123.6622,41.0258,2013-09-17
10543,7063.0,3022.0,4383.0,-123.6667,41.0269,2013-09-20
10544,4224.0,2071.0,4385.0,-123.6731,41.0481,2013-09-20
10545,7899.0,3119.0,5091.0,-123.6664,41.0247,2013-09-28
10546,6459.0,3436.0,5098.0,-123.6925,41.0836,2013-10-05
10547,5846.0,2929.0,4745.0,-123.6944,41.0706,2013-10-05
10548,6294.0,3413.0,4744.0,-123.6825,41.0564,2013-10-08
10549,6577.0,3645.0,5635.0,-123.6892,41.0836,2013-10-11
10550,6003.0,2751.0,5309.0,-123.6592,41.0372,2013-10-13
10551,6216.0,2938.0,5310.0,-123.6661,41.0442,2013-10-15
10552,5473.0,3054.0,5878.0,-123.6592,41.0372,2013-10-25
10553,7402.0,3532.0,5931.0,-123.6953,41.0975,2013-11-08
10554,1444.0,1075.0,3263.0,-116.4228,34.1,2013-03-25
10555,1120.0,930.0,2113.0,-116.2691,34.1526,2013-06-22
10556,1454.0,949.0,1842.0,-116.420681,34.083372,2013-06-23
10557,7578.0,7500.0,2072.0,-115.701,32.7679,2013-06-24
10558,969.0,681.0,1848.0,-116.57773,34.00163,2013-07-02
10559,6796.0,3123.0,1874.0,-118.97062,36.72155,2013-05-24
10560,6021.0,3159.0,1936.0,-118.97034,36.74808,2013-06-15
10561,6343.0,3455.0,2700.0,-118.9712,36.744,2013-07-27
10562,6052.0,2028.0,5028.0,-118.78605,36.61523,2013-10-18
10563,6384.0,3054.0,3468.0,-121.405678,40.444306,2013-08-26
10564,1147.0,888.0,2964.0,-115.62602,34.72574,2013-08-15
10565,6870.0,2824.0,4470.0,-123.300094,39.402303,2013-03-12
10566,4367.0,2276.0,5159.0,-124.3533,40.5608,2013-10-05
10567,6851.0,3385.0,5173.0,-122.9525,40.6578,2013-10-17
10568,5346.0,2357.0,4283.0,-122.6247,40.745,2013-03-23
10569,5174.0,3497.0,2627.0,-122.1783,40.3967,2013-05-04
10570,6612.0,3738.0,3091.0,-122.4878,40.5519,2013-05-01
10571,7456.0,4961.0,2189.0,-124.2736,40.6969,2013-05-19
10572,,,,-124.3081,40.22,2013-06-08
10573,,,,-124.23,40.1722,2013-06-05
10574,6004.0,3153.0,2248.0,-122.4878,40.5517,2013-07-01
10575,4109.0,2259.0,2276.0,-122.4575,40.6428,2013-06-30
10576,7023.0,4024.0,2280.0,-122.8725,40.7086,2013-07-03
10577,4777.0,3674.0,2829.0,-120.1964,40.1025,2013-07-21
10578,7794.0,4360.0,2462.0,-122.7619,40.6914,2013-07-19
10579,5521.0,2966.0,3063.0,-122.4278,40.4881,2013-08-17
10580,5192.0,2727.0,3693.0,-122.3653,40.6878,2013-09-02
10581,5531.0,2900.0,4042.0,-122.4014,40.6739,2013-09-08
10582,4849.0,2439.0,4316.0,-122.4753,40.5519,2013-09-10
10583,7800.0,4065.0,4580.0,-122.7056,40.7203,2013-09-11
10584,5024.0,2599.0,3072.0,-122.4494,40.6031,2013-08-12
10585,2647.0,1664.0,3387.0,-120.1161,40.0422,2013-09-03
10586,3797.0,2225.0,3519.0,-122.4139,40.6142,2013-09-03
10587,4357.0,2135.0,3524.0,-122.4575,40.6342,2013-09-04
10588,6662.0,3064.0,4246.0,-123.3017,39.7072,2013-09-18
10589,7111.0,3663.0,1814.0,-122.7947,38.0336,2013-06-12
10590,6866.0,3903.0,2405.0,-122.8083,38.0533,2013-07-22
10591,,,,-122.9089,38.1803,2013-08-23
10592,5657.0,3166.0,2064.0,-123.2572,39.8,2013-05-29
10593,6843.0,3934.0,3003.0,-123.28,39.8194,2013-04-13
10594,6175.0,3723.0,2626.0,-123.2756,39.7922,2013-05-11
10595,6235.0,3483.0,2621.0,-123.2531,39.7406,2013-05-10
10596,6175.0,3723.0,2626.0,-123.2756,39.7922,2013-05-15
10597,3085.0,1949.0,2137.0,-123.2664,39.7994,2013-06-09
10598,4079.0,2610.0,2224.0,-123.2708,39.7989,2013-06-10
10599,2550.0,1712.0,2136.0,-123.2622,39.7875,2013-06-18
10600,5259.0,3051.0,2233.0,-123.2639,39.8075,2013-06-22
10601,6476.0,4472.0,2260.0,-123.2494,39.8242,2013-06-23
10602,3877.0,2422.0,2896.0,-123.2706,39.8189,2013-07-23
10603,3517.0,2269.0,2895.0,-123.2525,39.8022,2013-07-29
10604,5057.0,2611.0,3160.0,-123.2789,39.7972,2013-08-13
10605,3347.0,1940.0,3044.0,-123.2672,39.8169,2013-08-17
10606,3075.0,1731.0,3641.0,-123.2667,39.7967,2013-08-31
10607,5747.0,2856.0,4258.0,-123.2611,39.8256,2013-09-10
10608,4362.0,2293.0,4256.0,-123.2622,39.8067,2013-09-19
10609,4305.0,2337.0,4748.0,-123.26,39.8075,2013-09-23
10610,4190.0,2183.0,5099.0,-123.2622,39.815,2013-10-18
10611,5180.0,2567.0,5101.0,-123.2811,39.8247,2013-10-22
10612,4492.0,2255.0,5748.0,-123.2758,39.7906,2013-10-27
10613,3585.0,1987.0,5751.0,-123.2753,39.8206,2013-10-27
10614,3015.0,1684.0,5749.0,-123.2664,39.7969,2013-10-31
10615,,,,-124.0922,41.2839,2013-03-13
10616,,,,-124.087733,41.551533,2013-05-09
10617,,,,-124.087733,41.551533,2013-05-09
10618,,,,-124.087733,41.551533,2013-05-09
10619,,,,-124.152831,41.727128,2013-05-14
10620,,,,-124.151783,41.726206,2013-08-20
10621,,,,-124.083514,41.549283,2013-09-17
10622,3200.0,1837.0,1771.0,-116.8586,32.9419,2013-06-17
10623,2310.0,1384.0,2961.0,-116.8181,33.9517,2013-08-13
10624,4546.0,2106.0,5609.0,-118.8419,34.13,2013-01-20
10625,5675.0,2757.0,3911.0,-118.633067,34.117539,2013-03-11
10626,4322.0,2161.0,2449.0,-118.7114,34.09577,2013-04-19
10627,4492.0,1791.0,2451.0,-118.72729,34.10863,2013-04-29
10628,4758.0,2683.0,2208.0,-118.761625,34.103914,2013-05-14
10629,4805.0,2344.0,1815.0,-118.678628,34.064219,2013-05-25
10630,3311.0,1413.0,1843.0,-118.967356,34.200706,2013-05-27
10631,4417.0,2018.0,2208.0,-118.78714,34.049711,2013-07-08
10632,5339.0,3851.0,2219.0,-118.814208,34.018403,2013-07-15
10633,3410.0,1896.0,2559.0,-118.687819,34.158681,2013-08-07
10634,3589.0,1940.0,2857.0,-118.605744,34.14561,2013-08-19
10635,4157.0,1921.0,3307.0,-118.645742,34.046592,2013-08-22
10636,3804.0,2253.0,3167.0,-118.579544,34.044408,2013-08-22
10637,4651.0,1806.0,3304.0,-118.65119,34.05878,2013-09-09
10638,3033.0,1565.0,3669.0,-118.68289,34.1514,2013-09-14
10639,3266.0,1844.0,3668.0,-118.70464,34.12656,2013-09-14
10640,,,,-118.73689,34.03647,2013-09-22
10641,3799.0,1982.0,4375.0,-118.663481,34.06864,2013-10-03
10642,4307.0,2361.0,4586.0,-118.819594,34.153525,2013-10-17
10643,3811.0,2512.0,2131.0,-118.78967,36.02434,2013-05-31
10644,4077.0,2403.0,1876.0,-118.788511,36.029047,2013-06-08
10645,3232.0,2072.0,1877.0,-118.81064,36.02239,2013-06-08
10646,3236.0,2233.0,2121.0,-118.79714,36.02575,2013-07-03
10647,3067.0,2040.0,2337.0,-118.79981,36.02528,2013-07-09
10648,3067.0,2040.0,2337.0,-118.79981,36.02528,2013-07-09
10649,2579.0,1753.0,2642.0,-118.86808,36.0335,2013-08-01
10650,3406.0,2094.0,3022.0,-118.79061,36.02689,2013-08-15
10651,4160.0,2081.0,3488.0,-118.78236,36.029,2013-08-23
10652,2726.0,1591.0,3345.0,-118.79981,36.0235,2013-08-26
10653,2437.0,1729.0,3348.0,-118.86603,36.03244,2013-08-31
10654,3304.0,2062.0,4014.0,-118.79711,36.02603,2013-09-07
10655,2803.0,1665.0,4013.0,-118.79981,36.0235,2013-09-17
10656,5074.0,1978.0,2848.0,-119.4056,37.74024,2013-08-12
10657,5123.0,2417.0,3154.0,-119.533,37.725,2013-08-30
10658,1947.0,1165.0,2786.0,-120.02567,39.69578,2013-08-03
10659,3863.0,1974.0,4145.0,-121.99222222,39.465,2013-03-15
10660,4068.0,1559.0,4901.0,-121.20694444,37.63416667,2013-02-14
10661,4729.0,1779.0,5090.0,-116.94166667,32.73138889,2013-02-06
10662,4864.0,2339.0,3466.0,-122.04611111,39.12361111,2013-03-25
10663,4703.0,2656.0,6010.0,-121.195544,37.68062,2013-01-05
10664,4703.0,2656.0,6010.0,-121.195506,37.680346,2013-01-06
10665,4706.0,2726.0,4170.0,-121.97781,39.752623,2013-03-30
10666,3344.0,2209.0,2351.0,-120.948889,37.283556,2013-05-19
10667,5496.0,3885.0,2016.0,-116.93583333,32.74138889,2013-05-23
10668,4772.0,2732.0,1951.0,-121.2,37.63333333,2013-06-07
10669,1681.0,1150.0,2194.0,-121.79361111,38.01555556,2013-06-11
10670,7581.0,6861.0,2085.0,-120.51048,37.15146,2013-06-22
10671,7975.0,5339.0,2143.0,-122.1925,39.37138889,2013-06-30
10672,6988.0,4148.0,3268.0,-121.99222222,39.465,2013-04-15
10673,6410.0,4385.0,2157.0,-122.102199,39.275619,2013-06-29
10674,4453.0,2404.0,2414.0,-121.21388889,37.635,2013-07-30
10675,4598.0,3103.0,2971.0,-121.19555556,37.68055556,2013-08-20
10676,5883.0,3873.0,3142.0,-120.555843,37.181693,2013-09-05
10677,3800.0,1892.0,4235.0,-120.85555556,37.29194444,2013-09-26
10678,3470.0,2444.0,2016.0,-116.936131,32.741667,2013-05-22
10679,3189.0,1505.0,5574.0,-116.936027,32.730305,2013-11-24
10680,5242.0,2795.0,6124.0,-121.194197,37.679644,2013-11-29
10681,5980.0,2573.0,4661.0,-121.102067,35.568367,2013-02-12
10682,5315.0,3102.0,4202.0,-120.635633,36.97275,2013-03-02
10683,4674.0,2204.0,3614.0,-122.180899,37.458771,2013-03-15
10684,4051.0,2978.0,4785.0,-117.221817,34.10845,2013-02-17
10685,7302.0,4250.0,4045.0,-122.154367,38.303467,2013-03-22
10686,6792.0,4114.0,4061.0,-121.17,38.868333,2013-03-16
10687,2406.0,1373.0,4000.0,-119.020906,35.404935,2013-03-04
10688,5329.0,3393.0,3804.0,-117.200436,34.081205,2013-03-03
10689,1218.0,982.0,3718.0,-115.39995,33.714317,2013-03-13
10690,3496.0,1917.0,3506.0,-117.881276,34.070728,2013-03-21
10691,3145.0,1596.0,4387.0,-117.719309,33.567584,2013-02-15
10692,6739.0,3982.0,4076.0,-122.345867,41.311083,2013-03-15
10693,2492.0,1607.0,2961.0,-117.372317,33.8178,2013-03-31
10694,7674.0,3215.0,4759.0,-120.99675,39.322567,2013-03-14
10695,4698.0,2886.0,4057.0,-121.33238,38.759586,2013-03-17
10696,2343.0,1511.0,4188.0,-117.5851,33.942183,2013-03-02
10697,4150.0,2184.0,3128.0,-117.688777,33.59352,2013-03-27
10698,4498.0,2568.0,4641.0,-121.771663,37.671136,2013-03-09
10699,4138.0,2270.0,5042.0,-121.670597,39.276013,2013-02-11
10700,1945.0,1352.0,4387.0,-116.129133,33.638067,2013-02-22
