,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,Datetime,LocationString
13561,39.798,-121.396,369.3,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,293.5,227.9,D,2020-09-09,"39.798,-121.396"
13562,42.553,-120.609,390.2,1.3,1.1,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,319.1,284.0,D,2020-09-09,"42.553,-120.609"
13563,42.565,-120.597,363.1,1.3,1.1,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,307.9,127.2,D,2020-09-09,"42.565,-120.597"
13564,42.575,-120.601,390.7,1.3,1.1,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,314.4,291.6,D,2020-09-09,"42.575,-120.601"
13565,42.555,-120.594,422.2,1.3,1.1,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,326.7,604.2,D,2020-09-09,"42.555,-120.594"
13566,34.092,-116.969,387.1,1.2,1.1,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,311.8,238.5,D,2020-09-09,"34.092,-116.969"
13567,34.097,-116.999,381.9,1.2,1.1,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,307.9,205.8,D,2020-09-09,"34.097,-116.999"
13568,39.78,-121.371,364.1,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,295.3,177.7,D,2020-09-09,"39.78,-121.371"
13569,41.841,-123.35,382.2,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,309.1,392.0,D,2020-09-09,"41.841,-123.35"
13570,39.788,-121.331,421.5,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,302.6,824.7,D,2020-09-09,"39.788,-121.331"
13571,39.777,-121.328,372.2,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,298.3,229.1,D,2020-09-09,"39.777,-121.328"
13572,39.791,-121.373,450.4,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,307.2,1481.6,D,2020-09-09,"39.791,-121.373"
13573,39.795,-121.354,371.2,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,292.1,242.5,D,2020-09-09,"39.795,-121.354"
13574,41.845,-123.355,362.0,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,306.7,213.4,D,2020-09-09,"41.845,-123.355"
13575,39.741,-121.213,476.8,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,330.1,2261.3,D,2020-09-09,"39.741,-121.213"
13576,43.303,-122.779,371.7,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,307.8,227.9,D,2020-09-09,"43.303,-122.779"
13577,43.302,-122.782,371.7,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,307.7,221.6,D,2020-09-09,"43.302,-122.782"
13578,43.321,-122.748,396.8,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,313.6,455.8,D,2020-09-09,"43.321,-122.748"
13579,43.331,-122.755,464.6,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,319.7,1845.3,D,2020-09-09,"43.331,-122.755"
13580,43.327,-122.774,376.6,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,304.2,263.4,D,2020-09-09,"43.327,-122.774"
13581,43.342,-122.76,376.5,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,304.0,264.3,D,2020-09-09,"43.342,-122.76"
13582,41.983,-123.686,374.7,2.0,1.4,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,298.4,326.7,D,2020-09-09,"41.983,-123.686"
13583,42.003,-123.414,391.2,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,304.8,501.2,D,2020-09-09,"42.003,-123.414"
13584,42.037,-123.461,380.4,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,300.5,372.8,D,2020-09-09,"42.037,-123.461"
13585,42.048,-123.467,416.1,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,313.9,922.1,D,2020-09-09,"42.048,-123.467"
13586,42.044,-123.486,391.8,1.9,1.4,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,301.7,511.2,D,2020-09-09,"42.044,-123.486"
13587,42.06,-123.47,363.2,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,298.4,233.0,D,2020-09-09,"42.06,-123.47"
13588,42.522,-122.681,401.4,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,314.7,526.9,D,2020-09-09,"42.522,-122.681"
13589,42.533,-122.685,375.6,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,309.0,260.2,D,2020-09-09,"42.533,-122.685"
13590,42.551,-122.715,394.0,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,314.0,445.8,D,2020-09-09,"42.551,-122.715"
13591,42.546,-122.736,412.1,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,324.4,688.2,D,2020-09-09,"42.546,-122.736"
13592,42.542,-122.757,390.7,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,324.7,402.2,D,2020-09-09,"42.542,-122.757"
13593,42.562,-122.72,383.2,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,307.8,335.7,D,2020-09-09,"42.562,-122.72"
13594,42.538,-122.777,375.9,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,316.2,260.3,D,2020-09-09,"42.538,-122.777"
13595,42.558,-122.74,501.2,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,400.1,3502.7,D,2020-09-09,"42.558,-122.74"
13596,42.553,-122.761,462.9,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,339.2,1904.7,D,2020-09-09,"42.553,-122.761"
13597,42.549,-122.781,376.5,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,315.6,272.2,D,2020-09-09,"42.549,-122.781"
13598,42.544,-122.74,377.6,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,317.6,282.7,D,2020-09-09,"42.544,-122.74"
13599,42.548,-122.719,374.7,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,312.7,262.6,D,2020-09-09,"42.548,-122.719"
13600,42.559,-122.724,424.6,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,316.7,915.9,D,2020-09-09,"42.559,-122.724"
13601,42.555,-122.744,498.8,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,400.1,3382.7,D,2020-09-09,"42.555,-122.744"
13602,42.551,-122.765,432.6,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,334.6,1082.1,D,2020-09-09,"42.551,-122.765"
13603,42.546,-122.785,385.7,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,317.1,361.0,D,2020-09-09,"42.546,-122.785"
13604,42.566,-122.748,436.2,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,313.1,1163.5,D,2020-09-09,"42.566,-122.748"
13605,42.562,-122.768,454.6,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,319.0,1650.1,D,2020-09-09,"42.562,-122.768"
13606,42.558,-122.788,382.8,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,304.8,329.7,D,2020-09-09,"42.558,-122.788"
13607,42.569,-122.792,387.5,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,300.5,384.7,D,2020-09-09,"42.569,-122.792"
13608,42.573,-122.771,398.5,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,300.1,513.5,D,2020-09-09,"42.573,-122.771"
13609,42.58,-122.797,361.3,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,297.6,179.7,D,2020-09-09,"42.58,-122.797"
13610,36.152,-118.518,389.5,1.4,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,308.2,304.0,D,2020-09-09,"36.152,-118.518"
13611,36.163,-118.519,363.9,1.4,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,301.0,146.0,D,2020-09-09,"36.163,-118.519"
13612,37.409,-119.436,398.0,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,299.0,408.5,D,2020-09-09,"37.409,-119.436"
13613,36.304,-118.416,374.4,1.3,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,303.4,196.3,D,2020-09-09,"36.304,-118.416"
13614,43.378,-122.812,364.4,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,300.9,183.9,D,2020-09-09,"43.378,-122.812"
13615,34.299,-117.901,373.6,1.4,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,306.9,188.2,D,2020-09-09,"34.299,-117.901"
13616,37.028,-119.333,381.3,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,308.4,253.2,D,2020-09-09,"37.028,-119.333"
13617,37.025,-119.35,406.1,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,310.8,488.9,D,2020-09-09,"37.025,-119.35"
13618,37.046,-119.324,372.2,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,305.0,195.9,D,2020-09-09,"37.046,-119.324"
13619,39.744,-121.196,425.6,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,315.4,874.3,D,2020-09-09,"39.744,-121.196"
13620,43.287,-122.969,418.3,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,312.7,788.5,D,2020-09-09,"43.287,-122.969"
13621,41.968,-123.579,379.8,1.9,1.4,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,300.1,364.0,D,2020-09-09,"41.968,-123.579"
13622,43.208,-122.139,368.9,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,305.9,200.7,D,2020-09-09,"43.208,-122.139"
13623,43.215,-122.162,406.3,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,316.3,532.5,D,2020-09-09,"43.215,-122.162"
13624,43.211,-122.179,366.6,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,302.4,188.1,D,2020-09-09,"43.211,-122.179"
13625,43.225,-122.166,449.2,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,325.6,1286.7,D,2020-09-09,"43.225,-122.166"
13626,43.222,-122.184,385.8,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,303.9,323.2,D,2020-09-09,"43.222,-122.184"
13627,43.231,-122.154,361.7,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,303.2,158.5,D,2020-09-09,"43.231,-122.154"
13628,37.049,-119.308,387.0,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,302.5,306.2,D,2020-09-09,"37.049,-119.308"
13629,43.227,-122.172,422.0,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,321.8,755.7,D,2020-09-09,"43.227,-122.172"
13630,37.017,-119.278,369.8,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,302.5,188.4,D,2020-09-09,"37.017,-119.278"
13631,37.014,-119.294,373.2,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,306.2,206.9,D,2020-09-09,"37.014,-119.294"
13632,37.042,-119.318,373.1,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,305.1,198.7,D,2020-09-09,"37.042,-119.318"
13633,41.909,-123.233,435.0,1.9,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,320.3,1315.8,D,2020-09-09,"41.909,-123.233"
13634,42.599,-121.891,398.7,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,317.0,436.4,D,2020-09-09,"42.599,-121.891"
13635,37.436,-119.294,369.9,1.4,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,293.4,188.2,D,2020-09-09,"37.436,-119.294"
13636,37.433,-119.31,377.3,1.4,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,296.9,231.4,D,2020-09-09,"37.433,-119.31"
13637,39.803,-121.375,399.1,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,296.0,505.2,D,2020-09-09,"39.803,-121.375"
13638,42.661,-121.939,368.4,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,317.4,187.2,D,2020-09-09,"42.661,-121.939"
13639,39.788,-121.391,387.8,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,297.3,380.7,D,2020-09-09,"39.788,-121.391"
13640,37.104,-119.427,376.4,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,306.8,226.6,D,2020-09-09,"37.104,-119.427"
13641,37.1,-119.445,364.6,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,303.7,158.8,D,2020-09-09,"37.1,-119.445"
13642,37.107,-119.436,361.7,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,305.8,140.7,D,2020-09-09,"37.107,-119.436"
13643,42.492,-122.651,369.1,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,314.6,213.9,D,2020-09-09,"42.492,-122.651"
13644,42.504,-122.654,417.3,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,324.7,764.9,D,2020-09-09,"42.504,-122.654"
13645,42.515,-122.658,392.6,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,312.0,419.7,D,2020-09-09,"42.515,-122.658"
13646,42.511,-122.678,417.0,1.7,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,323.4,755.2,D,2020-09-09,"42.511,-122.678"
13647,42.664,-121.921,392.1,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,329.9,364.9,D,2020-09-09,"42.664,-121.921"
13648,42.668,-121.904,432.8,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,333.6,925.5,D,2020-09-09,"42.668,-121.904"
13649,42.609,-121.894,378.5,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,312.8,251.8,D,2020-09-09,"42.609,-121.894"
13650,39.737,-121.229,433.5,1.6,1.3,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,315.7,1034.9,D,2020-09-09,"39.737,-121.229"
13651,42.671,-121.886,361.9,1.5,1.2,2020-09-09,2045,Aqua,MODIS,100,6.0NRT,304.6,149.9,D,2020-09-09,"42.671,-121.886"
13652,44.795,-121.879,445.0,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,322.3,996.1,D,2020-09-09,"44.795,-121.879"
13653,44.085,-122.29,383.6,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,310.2,277.9,D,2020-09-09,"44.085,-122.29"
13654,44.081,-122.31,416.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,325.0,630.2,D,2020-09-09,"44.081,-122.31"
13655,44.078,-122.329,413.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,329.0,592.5,D,2020-09-09,"44.078,-122.329"
13656,44.074,-122.345,463.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,400.1,1594.0,D,2020-09-09,"44.074,-122.345"
13657,44.096,-122.293,389.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,312.3,324.6,D,2020-09-09,"44.096,-122.293"
13658,44.071,-122.364,420.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,329.6,691.0,D,2020-09-09,"44.071,-122.364"
13659,44.107,-122.296,383.8,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.9,279.0,D,2020-09-09,"44.107,-122.296"
13660,44.701,-122.317,371.5,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.6,193.4,D,2020-09-09,"44.701,-122.317"
13661,44.707,-122.339,414.8,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,309.8,585.8,D,2020-09-09,"44.707,-122.339"
13662,44.704,-122.358,463.7,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,323.9,1530.7,D,2020-09-09,"44.704,-122.358"
13663,44.697,-122.36,412.5,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,315.4,560.3,D,2020-09-09,"44.697,-122.36"
13664,44.701,-122.342,420.4,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,315.1,661.4,D,2020-09-09,"44.701,-122.342"
13665,44.707,-122.365,374.5,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,306.4,207.9,D,2020-09-09,"44.707,-122.365"
13666,44.068,-122.324,423.3,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.0,733.3,D,2020-09-09,"44.068,-122.324"
13667,44.064,-122.342,481.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,340.1,2129.4,D,2020-09-09,"44.064,-122.342"
13668,44.06,-122.359,452.0,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,338.8,1298.5,D,2020-09-09,"44.06,-122.359"
13669,44.057,-122.377,417.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,327.8,661.7,D,2020-09-09,"44.057,-122.377"
13670,44.067,-122.382,386.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,321.3,304.6,D,2020-09-09,"44.067,-122.382"
13671,44.666,-122.101,504.8,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,400.1,2800.4,D,2020-09-09,"44.666,-122.101"
13672,44.66,-121.98,360.9,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,302.7,131.7,D,2020-09-09,"44.66,-121.98"
13673,44.669,-122.083,436.6,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.6,875.1,D,2020-09-09,"44.669,-122.083"
13674,44.654,-122.071,376.1,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,306.0,211.6,D,2020-09-09,"44.654,-122.071"
13675,44.656,-122.097,465.1,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,337.6,1501.0,D,2020-09-09,"44.656,-122.097"
13676,44.647,-122.107,367.3,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,304.1,166.5,D,2020-09-09,"44.647,-122.107"
13677,44.659,-122.08,403.5,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.0,424.3,D,2020-09-09,"44.659,-122.08"
13678,44.661,-122.092,492.3,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,342.1,2335.4,D,2020-09-09,"44.661,-122.092"
13679,44.676,-122.105,458.4,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,325.3,1336.3,D,2020-09-09,"44.676,-122.105"
13680,44.679,-122.088,405.0,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,309.9,443.6,D,2020-09-09,"44.679,-122.088"
13681,44.776,-121.814,455.0,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,343.5,1191.5,D,2020-09-09,"44.776,-121.814"
13682,44.22,-122.426,432.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,313.6,884.9,D,2020-09-09,"44.22,-122.426"
13683,44.236,-122.422,489.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,335.8,2442.6,D,2020-09-09,"44.236,-122.422"
13684,44.233,-122.44,381.2,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.4,261.6,D,2020-09-09,"44.233,-122.44"
13685,44.247,-122.425,383.8,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,304.6,286.4,D,2020-09-09,"44.247,-122.425"
13686,44.244,-122.443,380.6,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.3,263.0,D,2020-09-09,"44.244,-122.443"
13687,44.254,-122.445,365.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,297.9,167.4,D,2020-09-09,"44.254,-122.445"
13688,47.671,-118.522,373.5,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.5,111.3,D,2020-09-09,"47.671,-118.522"
13689,44.639,-116.835,382.3,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.4,146.7,D,2020-09-09,"44.639,-116.835"
13690,44.622,-116.83,400.6,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,334.1,241.1,D,2020-09-09,"44.622,-116.83"
13691,44.243,-122.617,363.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.4,164.0,D,2020-09-09,"44.243,-122.617"
13692,44.613,-116.821,379.6,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,329.0,135.2,D,2020-09-09,"44.613,-116.821"
13693,44.623,-116.818,366.3,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,326.5,87.1,D,2020-09-09,"44.623,-116.818"
13694,44.631,-116.833,361.0,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,313.6,73.0,D,2020-09-09,"44.631,-116.833"
13695,44.641,-116.823,378.8,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.3,127.8,D,2020-09-09,"44.641,-116.823"
13696,44.638,-116.848,421.0,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,320.2,394.6,D,2020-09-09,"44.638,-116.848"
13697,44.636,-116.86,372.9,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.3,119.2,D,2020-09-09,"44.636,-116.86"
13698,44.648,-116.838,410.0,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,322.1,306.2,D,2020-09-09,"44.648,-116.838"
13699,44.646,-116.85,387.4,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,312.0,180.1,D,2020-09-09,"44.646,-116.85"
13700,44.657,-116.84,395.2,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.6,218.3,D,2020-09-09,"44.657,-116.84"
13701,44.655,-116.853,368.6,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.4,107.3,D,2020-09-09,"44.655,-116.853"
13702,48.354,-118.24,366.8,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,302.8,99.7,D,2020-09-09,"48.354,-118.24"
13703,44.678,-116.756,362.2,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,298.3,81.4,D,2020-09-09,"44.678,-116.756"
13704,44.677,-116.769,362.7,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,299.9,82.4,D,2020-09-09,"44.677,-116.769"
13705,44.65,-122.089,415.5,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,314.9,577.5,D,2020-09-09,"44.65,-122.089"
13706,44.62,-116.771,362.4,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,317.1,69.7,D,2020-09-09,"44.62,-116.771"
13707,44.662,-116.739,419.0,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,334.3,372.3,D,2020-09-09,"44.662,-116.739"
13708,44.661,-116.751,383.7,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,330.3,151.2,D,2020-09-09,"44.661,-116.751"
13709,44.671,-116.741,433.9,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.3,513.5,D,2020-09-09,"44.671,-116.741"
13710,45.031,-122.063,386.3,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.4,277.6,D,2020-09-09,"45.031,-122.063"
13711,43.441,-122.909,431.6,1.6,1.3,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.2,1016.0,D,2020-09-09,"43.441,-122.909"
13712,44.782,-121.836,397.1,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.3,347.3,D,2020-09-09,"44.782,-121.836"
13713,44.059,-122.593,367.5,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,315.4,182.4,D,2020-09-09,"44.059,-122.593"
13714,48.397,-116.086,364.5,1.1,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,298.4,105.8,D,2020-09-09,"48.397,-116.086"
13715,44.235,-122.656,374.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.5,230.5,D,2020-09-09,"44.235,-122.656"
13716,44.121,-122.283,384.6,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,312.0,283.5,D,2020-09-09,"44.121,-122.283"
13717,44.755,-121.753,401.6,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.1,387.3,D,2020-09-09,"44.755,-121.753"
13718,45.048,-122.127,362.9,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,299.2,134.4,D,2020-09-09,"45.048,-122.127"
13719,44.758,-121.737,426.0,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,320.8,674.6,D,2020-09-09,"44.758,-121.737"
13720,44.761,-121.721,401.3,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,313.0,387.5,D,2020-09-09,"44.761,-121.721"
13721,44.222,-122.609,380.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,306.1,268.8,D,2020-09-09,"44.222,-122.609"
13722,44.232,-122.614,387.6,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,308.5,327.4,D,2020-09-09,"44.232,-122.614"
13723,44.746,-121.63,379.7,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.5,220.4,D,2020-09-09,"44.746,-121.63"
13724,46.261,-114.853,368.4,1.1,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,302.5,119.8,D,2020-09-09,"46.261,-114.853"
13725,44.762,-121.772,454.5,1.3,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,335.4,1175.1,D,2020-09-09,"44.762,-121.772"
13726,47.513,-118.525,360.4,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,320.6,69.4,D,2020-09-09,"47.513,-118.525"
13727,44.765,-121.756,454.8,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,325.9,1180.9,D,2020-09-09,"44.765,-121.756"
13728,44.746,-121.64,429.6,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.8,718.8,D,2020-09-09,"44.746,-121.64"
13729,45.987,-122.198,382.3,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.7,242.5,D,2020-09-09,"45.987,-122.198"
13730,44.055,-122.554,372.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,317.3,213.1,D,2020-09-09,"44.055,-122.554"
13731,44.063,-122.575,420.2,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,328.8,715.3,D,2020-09-09,"44.063,-122.575"
