,ozone,longitude,latitude,date
11366,334.0,-120.59325,38.768567,2013-05-03
11367,321.0,-122.622433,38.60275,2013-05-01
11368,325.0,-121.105617,38.9717,2013-06-16
11369,308.0,-117.308067,33.860317,2013-04-25
11370,308.0,-119.56755,37.208633,2013-06-08
11371,312.0,-122.511472,37.960511,2013-06-08
11372,388.0,-122.41105,37.52245,2013-05-05
11373,287.0,-121.05615,39.142567,2013-04-10
11374,343.0,-121.907325,37.431962,2013-05-26
11375,339.0,-117.145383,33.6705,2013-05-16
11376,318.0,-119.313618,36.296864,2013-06-24
11377,292.0,-117.074342,33.10401,2013-01-17
11378,254.0,-117.575817,34.424067,2013-01-25
11379,313.0,-121.568101,36.999595,2013-02-25
11380,266.0,-114.709167,33.530417,2013-02-17
11381,287.0,-117.52105,33.8365,2013-02-18
11382,317.0,-121.321435,38.675167,2013-03-25
11383,333.0,-122.400397,37.590647,2013-03-30
11384,282.0,-117.241683,33.68745,2013-03-21
11385,296.0,-118.419916,33.926998,2013-01-04
11386,260.0,-121.267933,39.34155,2013-03-14
11387,346.0,-122.400583,41.432283,2013-03-17
11388,292.0,-117.831742,33.734129,2013-01-17
11389,267.0,-117.216933,33.839567,2013-01-09
11390,291.0,-117.337867,34.015717,2013-03-24
11391,251.0,-116.96395,34.400233,2013-02-05
11392,276.0,-121.293317,38.984867,2013-03-19
11393,323.0,-120.870717,37.522117,2013-01-27
11394,279.0,-117.202135,32.729281,2013-01-19
11395,293.0,-117.55495,33.987433,2013-03-16
11396,372.0,-120.618767,35.1413,2013-02-20
11397,298.0,-121.782338,38.677514,2013-03-23
11398,349.0,-120.540317,37.37525,2013-02-10
11399,293.0,-117.49535,33.831883,2013-03-17
11400,344.0,-122.049783,38.467267,2013-02-23
11401,306.0,-121.33336,38.681228,2013-03-18
11402,291.0,-117.198412,32.843243,2013-02-25
11403,316.0,-120.264717,37.963817,2013-03-25
11404,285.0,-122.1454,37.09125,2013-03-01
11405,341.0,-121.405045,38.494897,2013-04-09
11406,319.0,-122.273,38.322633,2013-04-30
11407,365.0,-122.23476,40.164048,2013-05-06
11408,321.0,-121.264625,37.926697,2013-04-24
11409,304.0,-116.129183,33.642083,2013-06-23
11410,313.0,-119.811896,36.250549,2013-05-31
11411,338.0,-121.94405,40.895867,2013-04-25
11412,343.0,-121.084769,39.072829,2013-04-18
11413,305.0,-122.742894,38.425659,2013-04-20
11414,345.0,-122.122167,40.096083,2013-04-17
11415,347.0,-122.454617,40.512467,2013-06-13
11416,295.0,-119.936067,37.521333,2013-06-26
11417,328.0,-121.843933,39.714183,2013-06-16
11418,297.0,-120.892317,38.775417,2013-06-29
11419,311.0,-117.13715,34.06285,2013-04-26
11420,326.0,-122.412079,37.700904,2013-06-16
11421,300.0,-117.144417,33.54515,2013-06-12
11422,308.0,-121.145083,39.227183,2013-04-19
11423,297.0,-120.855467,38.0669,2013-06-29
11424,333.0,-121.551717,37.01285,2013-06-21
11425,314.0,-120.629883,37.389917,2013-05-31
11426,333.0,-122.142733,38.728917,2013-05-04
11427,332.0,-121.365617,39.350083,2013-06-12
11428,304.0,-116.96925,33.042467,2013-05-31
11429,300.0,-116.96105,32.99845,2013-06-09
11430,313.0,-121.214695,37.963947,2013-06-06
11431,302.0,-119.347233,36.632333,2013-04-21
11432,331.0,-117.530717,34.426517,2013-05-23
11433,324.0,-116.114967,33.59855,2013-05-13
11434,334.0,-121.02975,38.655133,2013-05-03
11435,339.0,-117.205733,33.966033,2013-05-15
11436,384.0,-122.46775,40.568533,2013-05-05
11437,365.0,-121.262206,38.664114,2013-05-24
11438,340.0,-121.385017,39.6322,2013-05-15
11439,316.0,-120.4185,36.099783,2013-06-09
11440,332.0,-122.39751,37.64717,2013-05-21
11441,330.0,-120.993483,38.999933,2013-06-11
11442,295.0,-116.17345,33.66385,2013-06-27
11443,297.0,-117.22605,33.830117,2013-06-25
11444,311.0,-121.273753,37.906678,2013-05-19
11445,315.0,-121.307367,38.83905,2013-06-09
11446,337.0,-121.039267,38.701267,2013-06-15
11447,295.0,-116.50481,33.880728,2013-06-19
11448,334.0,-120.678217,38.396133,2013-06-19
11449,304.0,-116.4984,33.956883,2013-06-23
11450,328.0,-117.927295,33.668848,2013-04-17
11451,294.0,-121.289338,37.94632,2013-04-14
11452,311.0,-121.093733,38.493583,2013-05-30
11453,358.0,-120.3807,38.009533,2013-05-05
11454,319.0,-119.7637,36.714183,2013-05-29
11455,313.0,-119.0298,36.400567,2013-06-17
11456,313.0,-119.572065,36.100902,2013-06-17
11457,297.0,-122.192383,39.913817,2013-03-10
11458,254.0,-116.222667,33.58375,2013-02-04
11459,293.0,-120.455883,37.3003,2013-01-05
11460,318.0,-121.345987,38.626963,2013-02-13
11461,279.0,-116.953967,32.771367,2013-03-19
11462,293.0,-117.239682,33.221255,2013-03-04
11463,297.0,-117.299817,33.623083,2013-01-05
11464,318.0,-122.005873,36.993605,2013-03-27
11465,298.0,-121.994784,38.368111,2013-03-24
11466,367.0,-121.2051,39.20515,2013-02-09
11467,265.0,-121.060983,38.915567,2013-03-12
11468,321.0,-122.0331,39.931833,2013-03-28
11469,336.0,-121.000317,39.0837,2013-01-13
11470,303.0,-120.968767,38.65815,2013-03-30
11471,328.0,-117.62995,34.410767,2013-02-19
11472,274.0,-116.921567,32.869117,2013-03-01
11473,349.0,-121.905483,36.99945,2013-01-12
11474,355.0,-118.500917,37.389667,2013-03-31
11475,345.0,-117.135467,33.3508,2013-01-13
11476,276.0,-124.113683,40.585417,2013-02-15
11477,283.0,-115.52963,32.978654,2013-03-13
11478,313.0,-120.850067,37.36195,2013-03-29
11479,290.0,-120.478366,37.326975,2013-03-11
11480,317.0,-117.12285,33.496633,2013-03-26
11481,312.0,-117.258433,33.757517,2013-06-14
11482,312.0,-121.597567,37.06905,2013-04-27
11483,334.0,-121.547192,39.431056,2013-06-02
11484,334.0,-117.151567,33.5116,2013-05-27
11485,348.0,-120.916967,38.623517,2013-05-18
11486,321.0,-120.292853,34.525955,2013-06-13
11487,311.0,-119.8841,36.5716,2013-04-27
11488,316.0,-119.655018,36.812689,2013-04-01
11489,354.0,-121.432052,38.658295,2013-05-26
11490,338.0,-115.39635,33.710733,2013-05-12
11491,328.0,-122.825389,38.54892,2013-06-17
11492,332.0,-121.454463,37.818895,2013-05-02
11493,341.0,-121.464068,37.754009,2013-05-18
11494,311.0,-120.4626,38.084917,2013-06-01
11495,327.0,-120.460983,37.396533,2013-06-16
11496,332.0,-120.992483,38.600867,2013-06-14
11497,319.0,-122.043183,40.617733,2013-05-13
11498,335.0,-122.726284,38.433294,2013-06-15
11499,341.0,-121.24832,37.977571,2013-05-18
11500,348.0,-119.826717,36.62685,2013-05-05
11501,352.0,-120.939267,38.652633,2013-05-25
11502,323.0,-122.238483,40.505783,2013-06-17
11503,328.0,-117.31915,33.66425,2013-04-17
11504,340.0,-117.196344,34.062877,2013-04-17
11505,331.0,-121.8709,40.492067,2013-05-04
11506,315.0,-121.1167,38.87875,2013-05-13
11507,329.0,-119.31413,36.326902,2013-05-02
11508,285.0,-120.478366,37.326975,2013-04-10
11509,304.0,-120.765,38.618567,2013-04-21
11510,365.0,-120.474717,38.1121,2013-05-23
11511,346.0,-121.920117,39.847617,2013-06-21
11512,334.0,-121.547111,39.427926,2013-06-02
11513,333.0,-121.235406,37.944701,2013-05-10
11514,302.0,-122.061133,40.513883,2013-06-30
11515,311.0,-119.673275,36.312036,2013-04-27
11516,301.0,-117.333833,33.695383,2013-05-01
11517,347.0,-121.414633,38.97075,2013-05-18
11518,318.0,-121.285471,37.929368,2013-05-12
11519,330.0,-114.60075,33.59975,2013-05-13
11520,321.0,-121.731683,36.916833,2013-06-22
11521,339.0,-119.623683,37.363083,2013-05-25
11522,307.0,-117.53975,33.9913,2013-04-20
11523,333.0,-124.117667,40.978667,2013-06-22
11524,300.0,-116.225283,33.721183,2013-06-24
11525,359.0,-120.623733,37.31035,2013-05-23
11526,306.0,-120.55285,37.302517,2013-06-07
11527,328.0,-116.936117,33.77255,2013-05-12
11528,346.0,-117.5368,33.935383,2013-05-08
11529,341.0,-121.423667,38.89715,2013-04-08
11530,358.0,-123.349117,38.598633,2013-05-26
11531,329.0,-118.00425,33.759131,2013-04-18
11532,308.0,-118.335794,34.193719,2013-01-07
11533,338.0,-121.63015,36.83145,2013-02-23
11534,346.0,-121.62595,39.811767,2013-02-23
11535,283.0,-120.0993,36.203817,2013-02-18
11536,270.0,-121.839383,40.4462,2013-02-14
11537,298.0,-116.6075,32.604167,2013-03-06
11538,347.0,-117.339921,34.001192,2013-01-12
11539,334.0,-122.135667,40.697683,2013-03-10
11540,362.0,-121.382958,38.595774,2013-03-10
11541,304.0,-117.423533,33.98105,2013-02-28
11542,256.0,-122.452207,37.635388,2013-01-20
11543,260.0,-119.315299,35.536479,2013-03-15
11544,314.0,-117.004717,33.944083,2013-02-14
11545,324.0,-117.52825,33.831867,2013-01-06
11546,277.0,-117.338365,33.22818,2013-01-18
11547,314.0,-117.286983,33.840233,2013-01-01
11548,290.0,-119.032418,35.426186,2013-03-18
11549,331.0,-121.950754,37.754477,2013-02-22
11550,314.0,-121.574,39.92855,2013-03-17
11551,315.0,-122.27531,37.782652,2013-03-27
11552,280.0,-119.750267,37.348767,2013-02-18
11553,300.0,-117.095566,33.142726,2013-03-12
11554,293.0,-116.8631,33.936233,2013-01-17
11555,310.0,-121.958182,38.369802,2013-03-22
11556,285.0,-120.46605,35.4001,2013-03-16
11557,285.0,-122.096848,37.359953,2013-02-15
11558,324.0,-117.798341,35.648687,2013-06-20
11559,285.0,-120.576783,37.347733,2013-04-10
11560,305.0,-117.319983,33.62935,2013-06-29
11561,330.0,-118.659595,34.443847,2013-05-27
11562,299.0,-120.7211,36.777917,2013-06-29
11563,334.0,-121.547083,39.4491,2013-05-04
11564,324.0,-116.301517,33.759933,2013-05-13
11565,364.0,-121.390233,38.473619,2013-05-22
11566,307.0,-117.2262,34.1249,2013-06-29
11567,329.0,-121.718317,39.798633,2013-06-22
11568,308.0,-120.939983,38.065033,2013-05-30
11569,320.0,-120.091583,36.9601,2013-05-12
11570,315.0,-121.652317,37.044417,2013-05-31
11571,373.0,-122.42045,40.0176,2013-05-24
11572,328.0,-121.520317,39.4318,2013-06-16
11573,297.0,-120.642333,40.357033,2013-06-30
11574,329.0,-119.70905,36.99425,2013-05-02
11575,304.0,-121.906354,37.420945,2013-04-21
11576,320.0,-119.005807,35.402947,2013-05-02
11577,366.0,-120.720117,39.2694,2013-05-26
11578,308.0,-119.254667,35.766534,2013-06-11
11579,330.0,-117.199867,33.80115,2013-06-20
11580,333.0,-122.537876,38.075409,2013-05-03
11581,343.0,-121.725883,39.421267,2013-06-14
11582,330.0,-119.628722,36.561706,2013-06-13
11583,327.0,-120.114917,39.18125,2013-06-23
11584,334.0,-122.260783,38.223783,2013-05-21
11585,364.0,-122.391862,37.656702,2013-05-24
11586,316.0,-122.183567,39.94245,2013-05-28
11587,313.0,-119.811267,37.177017,2013-04-19
11588,318.0,-119.446667,36.93075,2013-06-23
11589,323.0,-121.578917,39.463983,2013-04-30
11590,333.0,-122.7188,38.277717,2013-05-03
11591,325.0,-121.347165,37.997177,2013-06-05
11592,311.0,-122.69,38.234383,2013-06-01
11593,345.0,-121.091283,38.495867,2013-06-03
11594,320.0,-123.8008,41.275667,2013-05-11
11595,326.0,-120.240468,38.025379,2013-04-25
11596,306.0,-117.1331,33.342817,2013-06-06
11597,333.0,-121.253392,37.873718,2013-05-10
11598,323.0,-119.591767,36.7821,2013-05-04
11599,344.0,-120.265867,37.069117,2013-05-25
11600,327.0,-119.70585,36.8745,2013-06-21
11601,314.0,-118.9107,36.025583,2013-05-22
11602,333.0,-121.978,37.006183,2013-06-20
11603,313.0,-119.78625,36.54725,2013-06-17
11604,304.0,-117.38715,33.66535,2013-05-21
11605,318.0,-119.607687,36.324294,2013-06-23
11606,318.0,-121.623633,37.130317,2013-06-12
11607,334.0,-122.159396,37.396798,2013-05-04
11608,313.0,-119.71845,36.663317,2013-04-19
11609,322.0,-116.545283,33.924433,2013-02-19
11610,237.0,-116.754117,32.624083,2013-01-23
11611,286.0,-117.103192,32.701186,2013-01-02
11612,272.0,-117.70465,34.065907,2013-03-13
11613,271.0,-119.3495,36.66115,2013-03-20
11614,299.0,-118.304228,34.194016,2013-03-30
11615,309.0,-121.605583,39.515767,2013-02-17
11616,257.0,-122.571151,38.091345,2013-01-18
11617,328.0,-122.082617,38.681833,2013-03-30
11618,318.0,-122.054913,36.94961,2013-03-27
11619,319.0,-121.585872,36.997526,2013-03-28
11620,314.0,-121.206517,39.371883,2013-03-17
11621,325.0,-121.299294,38.020955,2013-01-28
11622,385.0,-121.740618,37.705068,2013-03-07
11623,319.0,-121.909133,36.58873,2013-03-30
11624,310.0,-117.760749,33.703867,2013-02-23
11625,270.0,-121.964733,40.503333,2013-02-14
11626,286.0,-122.0983,40.017567,2013-03-01
11627,297.0,-117.027233,33.2102,2013-01-05
11628,300.0,-117.375039,33.983529,2013-01-03
11629,253.0,-118.883148,35.398082,2013-02-04
11630,315.0,-117.104283,33.468433,2013-02-24
11631,285.0,-120.836083,37.0277,2013-02-18
11632,395.0,-116.198517,33.5983,2013-02-20
11633,291.0,-122.156317,40.15325,2013-06-07
11634,338.0,-120.787467,37.055567,2013-05-10
11635,305.0,-116.129133,33.638067,2013-04-02
11636,319.0,-122.3074,40.5826,2013-06-05
11637,314.0,-121.018817,35.5054,2013-05-29
11638,351.0,-121.643233,39.928133,2013-04-24
11639,325.0,-119.7365,36.692467,2013-06-16
11640,301.0,-121.605,37.086667,2013-06-29
11641,316.0,-122.17169,37.386177,2013-05-31
11642,325.0,-121.612375,39.108595,2013-06-10
11643,294.0,-117.204933,33.3242,2013-04-03
11644,264.0,-121.203021,38.738668,2013-10-19
11645,331.0,-120.224,37.819333,2013-05-02
11646,303.0,-117.23945,33.775633,2013-06-21
11647,332.0,-119.905075,36.288447,2013-04-06
11648,321.0,-116.756817,33.901867,2013-05-04
11649,319.0,-121.5877,39.152883,2013-05-29
11650,327.0,-116.507933,32.955067,2013-04-13
11651,320.0,-121.9328,40.520783,2013-05-01
11652,325.0,-121.41027,38.456676,2013-06-05
11653,343.0,-121.89855,40.4912,2013-05-15
11654,343.0,-121.574617,39.14135,2013-06-14
11655,333.0,-122.73525,38.485706,2013-06-13
11656,302.0,-118.946919,34.984907,2013-05-01
11657,331.0,-122.764583,38.58185,2013-06-10
11658,334.0,-122.046883,37.089317,2013-06-21
11659,325.0,-122.66325,38.494417,2013-06-22
11660,330.0,-120.458617,35.19885,2013-06-19
11661,327.0,-119.792967,36.893133,2013-06-20
11662,311.0,-120.78935,37.4341,2013-04-20
11663,314.0,-121.714683,37.202717,2013-04-29
11664,312.0,-121.575667,37.742667,2013-06-08
11665,319.0,-118.657562,35.098149,2013-05-02
11666,306.0,-117.266733,33.839483,2013-05-26
11667,351.0,-119.479812,35.135057,2013-04-17
11668,333.0,-124.117333,40.978667,2013-06-22
11669,342.0,-121.6338,36.89715,2013-05-15
11670,329.0,-118.928474,35.365203,2013-05-03
11671,323.0,-116.940233,33.208667,2013-05-03
11672,329.0,-119.758962,36.298267,2013-06-04
11673,329.0,-119.539567,36.701033,2013-05-16
11674,258.0,-122.021701,39.21753,2013-12-14
11675,333.0,-124.115833,40.987667,2013-06-22
11676,329.0,-119.298149,36.318313,2013-06-04
11677,380.0,-123.123783,39.820417,2013-05-22
11678,307.0,-121.288421,37.953964,2013-05-29
11679,352.0,-121.811783,37.2778,2013-05-22
11680,309.0,-117.078667,33.372583,2013-06-03
11681,319.0,-120.09455,36.201967,2013-06-22
11682,334.0,-121.372817,39.258917,2013-06-02
11683,266.0,-118.967568,35.364951,2013-01-19
11684,294.0,-117.976299,33.860961,2013-01-08
11685,301.0,-117.4317,34.37605,2013-03-22
11686,325.0,-119.658831,36.335499,2013-03-28
11687,259.0,-122.156842,37.741499,2013-01-19
11688,364.0,-122.633633,41.673883,2013-02-25
11689,356.0,-121.31505,38.021,2013-01-11
11690,299.0,-122.719926,38.443807,2013-03-17
11691,266.0,-121.268708,37.945672,2013-03-12
11692,254.0,-123.131467,38.590467,2013-01-22
11693,313.0,-120.69585,37.418567,2013-03-29
11694,272.0,-117.557717,34.4264,2013-03-13
11695,314.0,-121.620467,37.111867,2013-03-27
11696,248.0,-120.925917,38.943967,2013-01-20
11697,254.0,-119.668733,37.340083,2013-03-15
11698,315.0,-121.125767,38.8781,2013-03-30
11699,298.0,-117.43735,34.441267,2013-03-12
11700,395.0,-116.789417,33.909933,2013-02-20
11701,304.0,-117.353067,33.885133,2013-03-01
11702,260.0,-120.6316,37.396583,2013-03-14
11703,260.0,-122.2002,38.1695,2013-03-13
11704,243.0,-120.129644,36.008947,2013-01-22
11705,296.0,-117.373733,33.687217,2013-03-23
11706,301.0,-123.008567,38.485483,2013-03-16
11707,271.0,-116.8108,33.004033,2013-02-17
11708,344.0,-120.571417,35.136717,2013-05-25
11709,374.0,-121.408768,38.481704,2013-05-05
11710,305.0,-122.6769,38.3769,2013-06-08
11711,310.0,-120.359433,36.508633,2013-04-24
11712,317.0,-122.714611,38.387015,2013-04-16
11713,295.0,-116.97205,34.441317,2013-06-27
11714,294.0,-121.006333,38.718567,2013-04-22
11715,336.0,-120.647933,37.361633,2013-05-04
11716,318.0,-121.689983,37.06715,2013-06-12
11717,298.0,-117.239583,33.95665,2013-06-17
11718,373.0,-121.39915,39.334067,2013-05-26
11719,298.0,-120.47905,35.451417,2013-04-20
11720,328.0,-122.259994,38.037493,2013-05-10
11721,383.0,-122.6373,39.0145,2013-05-22
11722,295.0,-120.823367,39.194667,2013-04-22
11723,308.0,-120.0492,36.9807,2013-04-30
11724,374.0,-123.880708,40.214977,2013-06-18
11725,332.0,-120.083917,36.985233,2013-05-03
11726,317.0,-122.501831,37.961842,2013-04-30
11727,322.0,-121.272167,38.899833,2013-04-15
11728,287.0,-121.610333,37.084933,2013-04-11
11729,321.0,-122.310917,40.67095,2013-04-28
11730,333.0,-120.683467,35.693133,2013-06-20
11731,301.0,-117.3151,33.6552,2013-06-24
11732,296.0,-122.762536,38.481408,2013-06-07
11733,306.0,-116.786067,32.855133,2013-06-10
11734,334.0,-121.000367,38.890133,2013-05-03
11735,316.0,-117.28645,33.669217,2013-04-07
11736,305.0,-122.797169,38.511067,2013-06-08
11737,310.0,-117.679001,33.60523,2013-04-24
11738,328.0,-119.60615,37.34055,2013-06-13
11739,331.0,-122.726767,38.650867,2013-06-10
11740,334.0,-123.87135,40.268067,2013-04-18
11741,314.0,-121.429444,37.728882,2013-04-30
11742,301.0,-116.746983,32.711867,2013-06-07
11743,315.0,-121.288349,37.94257,2013-05-31
11744,313.0,-120.832983,37.5364,2013-04-29
11745,318.0,-117.405733,34.0041,2013-06-16
11746,327.0,-119.563575,36.097476,2013-06-21
11747,345.0,-121.323217,38.72925,2013-06-03
11748,349.0,-121.180167,38.859083,2013-05-09
11749,325.0,-121.581,36.882867,2013-06-17
11750,373.0,-121.5117,39.50415,2013-05-27
11751,324.0,-121.264832,37.954432,2013-06-16
11752,303.0,-117.284933,33.756467,2013-06-28
11753,302.0,-120.955367,38.16315,2013-04-13
11754,325.0,-121.7791,39.866733,2013-06-10
11755,287.0,-117.3558,33.887183,2013-06-11
11756,323.0,-122.294183,40.648617,2013-06-17
11757,326.0,-122.196517,38.445517,2013-06-05
11758,325.0,-120.37605,35.65765,2013-04-29
11759,292.0,-121.274409,38.691984,2013-06-27
11760,319.0,-121.288628,37.94355,2013-06-22
11761,260.0,-121.557683,39.214467,2013-03-14
11762,292.0,-119.707783,36.9879,2013-03-24
11763,314.0,-116.130917,33.66395,2013-02-15
11764,313.0,-116.242833,33.7343,2013-02-27
11765,346.0,-117.509717,34.422933,2013-02-22
11766,310.0,-122.0556,37.003833,2013-02-02
11767,260.0,-122.2002,38.1695,2013-03-13
11768,295.0,-120.715983,38.7576,2013-03-17
11769,380.0,-122.407333,40.33045,2013-02-07
11770,291.0,-121.753067,37.051167,2013-03-17
11771,255.0,-117.008533,34.0584,2013-03-03
11772,303.0,-121.593367,39.137733,2013-03-22
11773,343.0,-122.305518,38.319386,2013-02-10
11774,313.0,-116.3689,33.72395,2013-03-27
11775,345.0,-117.252767,33.587433,2013-01-13
11776,331.0,-117.20865,33.801133,2013-03-28
11777,281.0,-120.53525,38.357767,2013-02-14
11778,312.0,-121.225235,40.307472,2013-03-30
11779,310.0,-121.388641,38.48005,2013-03-22
11780,321.0,-118.034833,36.601333,2013-02-24
11781,274.0,-121.275383,39.508767,2013-02-15
11782,310.0,-122.732617,38.849633,2013-02-01
11783,321.0,-122.3677,37.239867,2013-02-13
11784,309.0,-120.499933,38.275233,2013-03-27
11785,314.0,-122.72596,38.432431,2013-03-29
11786,305.0,-117.208638,33.159031,2013-01-16
11787,312.0,-121.318367,39.470633,2013-03-30
11788,354.0,-121.332407,38.491777,2013-05-25
11789,320.0,-121.05165,38.201333,2013-05-29
11790,292.0,-119.8185,37.786333,2013-04-23
11791,290.0,-121.653767,36.77835,2013-04-23
11792,320.0,-120.45025,37.375783,2013-04-28
11793,323.0,-122.402555,40.013681,2013-06-01
11794,333.0,-122.7374,38.411081,2013-05-03
11795,311.0,-121.68075,37.102283,2013-06-09
11796,335.0,-121.456666,38.691192,2013-06-14
11797,330.0,-119.284597,36.308906,2013-06-13
11798,291.0,-118.932278,35.375986,2013-04-16
11799,316.0,-122.036983,38.334583,2013-04-29
11800,303.0,-117.237467,34.1213,2013-04-30
11801,315.0,-122.51944,37.968434,2013-05-02
11802,335.0,-120.785933,37.43405,2013-06-10
11803,330.0,-114.656183,33.52275,2013-05-03
11804,340.0,-116.534812,33.831265,2013-05-17
11805,304.0,-120.846217,37.313,2013-04-16
11806,313.0,-119.754833,37.2025,2013-05-12
11807,362.0,-120.433483,37.268367,2013-05-24
11808,326.0,-120.440693,34.685387,2013-05-26
11809,327.0,-120.617767,35.441617,2013-06-23
11810,333.0,-123.92405,40.353017,2013-05-03
11811,358.0,-119.5113,36.6336,2013-05-09
11812,349.0,-119.700245,36.808597,2013-05-23
11813,291.0,-116.480286,33.796219,2013-04-23
11814,326.0,-120.8433,39.186583,2013-06-16
11815,326.0,-122.312758,37.572121,2013-06-04
11816,310.0,-122.35175,38.274267,2013-04-26
11817,307.0,-121.607833,39.143533,2013-05-31
11818,294.0,-120.0821,36.211433,2013-04-14
11819,309.0,-120.960033,37.270017,2013-05-19
11820,359.0,-120.876433,38.841833,2013-05-22
11821,330.0,-118.20371,35.116999,2013-05-26
11822,339.0,-118.92085,36.052883,2013-05-15
11823,389.0,-121.4499,39.45225,2013-05-23
11824,305.0,-117.338417,33.709233,2013-06-29
11825,310.0,-119.767917,37.221467,2013-06-01
11826,313.0,-119.7728,36.668533,2013-04-20
11827,335.0,-121.227645,37.955799,2013-05-04
11828,335.0,-122.01355,38.34305,2013-05-15
11829,332.0,-122.629467,38.419217,2013-06-12
11830,315.0,-121.192175,38.679456,2013-05-13
11831,324.0,-116.546808,33.843361,2013-05-14
11832,305.0,-122.1797,38.796117,2013-06-08
11833,331.0,-117.10305,34.030267,2013-05-04
11834,314.0,-121.293673,37.988174,2013-06-01
11835,334.0,-122.146667,37.999833,2013-06-21
11836,336.0,-123.234667,39.277817,2013-06-03
11837,328.0,-120.471207,37.273285,2013-05-21
11838,340.0,-117.406433,34.000833,2013-04-17
11839,313.0,-117.149517,33.80375,2013-04-28
11840,319.0,-118.392433,34.01005,2013-05-12
11841,342.0,-121.232258,38.503927,2013-06-20
11842,365.0,-121.217533,38.8626,2013-05-08
11843,313.0,-121.401533,38.997033,2013-06-01
11844,341.0,-119.137809,35.747046,2013-05-17
11845,314.0,-117.253891,33.194581,2013-02-15
11846,289.0,-117.11485,33.75055,2013-03-05
11847,319.0,-121.2826,36.730383,2013-03-30
11848,343.0,-117.24855,33.779267,2013-02-13
11849,302.0,-120.667417,40.41035,2013-03-23
11850,295.0,-117.688777,33.59352,2013-03-30
11851,261.0,-121.267737,37.94203,2013-03-13
11852,293.0,-121.35096,37.997401,2013-03-18
11853,290.0,-118.912061,35.256079,2013-03-18
11854,252.0,-118.967568,35.364951,2013-03-03
11855,303.0,-119.246285,36.319392,2013-03-30
11856,260.0,-120.478083,37.25845,2013-01-19
11857,271.0,-117.2323,33.693683,2013-03-15
11858,347.0,-117.4236,34.364317,2013-01-12
11859,318.0,-121.976744,38.338388,2013-02-24
11860,301.0,-117.523467,34.446983,2013-01-05
11861,298.0,-115.54607,32.861823,2013-02-11
11862,295.0,-122.01155,38.5291,2013-03-21
11863,245.0,-122.1597,39.812183,2013-01-18
11864,312.0,-122.328133,40.3641,2013-02-27
11865,320.0,-120.5632,36.850883,2013-03-28
11866,281.0,-122.333567,40.518633,2013-02-16
11867,314.0,-117.377836,33.917007,2013-01-15
11868,260.0,-121.594208,38.312128,2013-03-15
11869,297.0,-117.122644,32.898659,2013-02-15
11870,320.0,-120.647317,37.032733,2013-03-28
11871,280.0,-121.986313,38.353524,2013-01-16
11872,277.0,-116.5133,33.813531,2013-03-21
11873,280.0,-119.798712,36.254695,2013-02-16
11874,306.0,-119.869633,36.284984,2013-02-03
11875,277.0,-117.370192,33.979914,2013-01-18
11876,291.0,-120.443634,34.952621,2013-03-22
11877,318.0,-121.4147,38.9772,2013-02-12
11878,256.0,-121.481117,40.7461,2013-03-13
11879,314.0,-116.482858,33.800634,2013-02-14
11880,339.0,-118.70895,34.27169,2013-02-21
11881,277.0,-115.396667,33.710333,2013-03-13
11882,267.0,-117.268567,33.883517,2013-02-02
11883,253.0,-120.986833,39.056583,2013-03-02
11884,316.0,-116.90185,33.0462,2013-01-15
11885,348.0,-122.004884,36.981491,2013-02-09
11886,315.0,-121.512703,38.588814,2013-03-27
11887,325.0,-120.426617,38.1375,2013-02-27
11888,326.0,-121.361867,39.426417,2013-02-27
11889,385.0,-121.921786,37.45413,2013-03-07
11890,254.0,-117.101789,32.727168,2013-01-20
11891,255.0,-117.358231,33.170533,2013-02-06
11892,334.0,-116.164233,33.6567,2013-05-16
11893,322.0,-121.602783,39.142217,2013-06-05
11894,283.0,-119.144433,36.700033,2013-04-11
11895,313.0,-122.036383,37.0575,2013-06-01
11896,325.0,-121.325933,36.422483,2013-06-14
11897,301.0,-117.289483,33.6452,2013-05-01
11898,313.0,-119.6986,36.906233,2013-04-20
11899,329.0,-120.221667,37.211667,2013-06-12
11900,303.0,-117.957575,33.737691,2013-06-01
11901,351.0,-119.408082,35.601473,2013-04-18
11902,336.0,-119.119688,35.645764,2013-06-02
11903,350.0,-120.490283,35.008483,2013-05-05
11904,348.0,-119.9002,36.599983,2013-05-05
11905,322.0,-120.912167,38.717133,2013-06-12
11906,321.0,-119.010798,34.263767,2013-05-26
11907,328.0,-117.1411,33.641483,2013-05-14
11908,299.0,-117.297783,33.6634,2013-04-22
11909,357.0,-121.246767,39.175667,2013-05-25
11910,337.0,-122.54705,38.214317,2013-06-20
11911,313.0,-119.5573,36.873817,2013-05-31
11912,306.0,-119.889517,36.64765,2013-04-30
11913,302.0,-122.018104,37.825739,2013-06-29
11914,315.0,-122.517075,37.938478,2013-05-02
11915,314.0,-119.9973,36.9959,2013-06-11
11916,309.0,-120.600633,37.364083,2013-05-20
11917,308.0,-121.915783,40.5105,2013-04-19
11918,288.0,-121.011867,38.887467,2013-09-01
11919,311.0,-121.547267,39.433817,2013-08-03
11920,281.0,-120.734667,39.256483,2013-09-01
11921,284.0,-117.1828,33.9101,2013-08-27
11922,306.0,-120.3015,37.2732,2013-07-05
11923,292.0,-120.375183,41.7092,2013-09-06
11924,295.0,-117.1011,33.059283,2013-07-25
