FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE
2013,Arson,33.646283,-116.1289,CA,2456472.5,15.2,2013-06-29
2013,Missing/Undefined,35.449101,-118.883193,CA,2456444.5,2.61,2013-06-01
2013,Missing/Undefined,36.236232,-119.74469,CA,2456409.5,1.0,2013-04-27
2013,Equipment Use,39.503517,-122.526,CA,2456438.5,0.25,2013-05-26
2013,Arson,39.431056,-121.547192,CA,2456445.5,1.0,2013-06-02
2013,Miscellaneous,38.17995,-120.568367,CA,2456443.5,0.4,2013-05-31
2013,Miscellaneous,39.834933,-121.683667,CA,2456469.5,1.0,2013-06-26
2013,Miscellaneous,36.871283,-119.62065,CA,2456471.5,0.1,2013-06-28
2013,Miscellaneous,39.611,-121.215,CA,2456416.5,1.0,2013-05-04
2013,Debris Burning,40.6971,-122.82145,CA,2456430.5,0.1,2013-05-18
2013,Equipment Use,33.566483,-116.999767,CA,2456423.5,0.25,2013-05-11
2013,Equipment Use,33.767126,-117.823288,CA,2456385.5,1.0,2013-04-03
2013,Miscellaneous,37.0229,-122.00475,CA,2456470.5,1.0,2013-06-27
2013,Equipment Use,33.97785,-116.963733,CA,2456449.5,0.4,2013-06-06
2013,Debris Burning,38.7003,-121.068717,CA,2456405.5,0.1,2013-04-23
2013,Equipment Use,36.676583,-119.785733,CA,2456420.5,2.0,2013-05-08
2013,Missing/Undefined,33.969017,-117.25255,CA,2456398.5,0.1,2013-04-16
2013,Equipment Use,34.072183,-117.083983,CA,2456402.5,0.4,2013-04-20
2013,Missing/Undefined,35.428083,-119.011805,CA,2456472.5,2.01,2013-06-29
2013,Missing/Undefined,33.609517,-114.731783,CA,2456455.5,0.1,2013-06-12
2013,Arson,40.017083,-122.386767,CA,2456444.5,1.0,2013-06-01
2013,Smoking,33.668695,-117.848586,CA,2456430.5,0.01,2013-05-18
2013,Missing/Undefined,36.965633,-120.883317,CA,2456395.5,0.5,2013-04-13
2013,Arson,38.668449,-121.336364,CA,2456428.5,0.01,2013-05-16
2013,Missing/Undefined,35.5032,-120.91215,CA,2456432.5,30.0,2013-05-20
2013,Miscellaneous,37.382567,-120.58115,CA,2456441.5,1.0,2013-05-29
2013,Debris Burning,38.833833,-122.729033,CA,2456393.5,0.1,2013-04-11
2013,Debris Burning,36.712383,-119.3644,CA,2456393.5,0.5,2013-04-11
2013,Missing/Undefined,37.975767,-120.36045,CA,2456449.5,0.25,2013-06-06
2013,Missing/Undefined,37.753964,-121.471451,CA,2456443.5,0.1,2013-05-31
2013,Arson,39.169967,-121.58995,CA,2456464.5,1.0,2013-06-21
2013,Debris Burning,32.847398,-115.631676,CA,2456394.5,0.1,2013-04-12
2013,Missing/Undefined,37.927803,-122.526212,CA,2456451.5,0.1,2013-06-08
2013,Equipment Use,37.296704,-120.482413,CA,2456434.5,1.0,2013-05-22
2013,Miscellaneous,36.23915,-120.3724,CA,2456441.5,1.0,2013-05-29
2013,Miscellaneous,33.650699,-117.950335,CA,2456398.5,1.0,2013-04-16
2013,Equipment Use,34.030186,-117.15207,CA,2456409.5,0.01,2013-04-27
2013,Missing/Undefined,37.990953,-121.312622,CA,2456460.5,0.1,2013-06-17
2013,Missing/Undefined,37.997887,-121.301398,CA,2456468.5,0.1,2013-06-25
2013,Missing/Undefined,36.880283,-120.110367,CA,2456458.5,1.0,2013-06-15
2013,Missing/Undefined,37.996457,-121.305391,CA,2456426.5,0.01,2013-05-14
2013,Miscellaneous,33.63042,-117.698867,CA,2456424.5,0.25,2013-05-12
2013,Missing/Undefined,33.961933,-116.907233,CA,2456420.5,100.0,2013-05-08
2013,Arson,38.728817,-121.364633,CA,2456464.5,1.0,2013-06-21
2013,Missing/Undefined,38.179817,-120.9596,CA,2456463.5,1.0,2013-06-20
2013,Missing/Undefined,36.85065,-121.7097,CA,2456441.5,0.8,2013-05-29
2013,Miscellaneous,37.012317,-122.063867,CA,2456417.5,1.0,2013-05-05
2013,Debris Burning,38.054033,-120.23675,CA,2456455.5,0.25,2013-06-12
2013,Missing/Undefined,38.495767,-123.007817,CA,2456419.5,1.0,2013-05-07
2013,Smoking,33.986333,-117.42835,CA,2456405.5,0.1,2013-04-23
2013,Arson,35.398109,-118.914858,CA,2456411.5,0.25,2013-04-29
2013,Miscellaneous,35.819667,-119.053433,CA,2456465.5,0.42,2013-06-22
2013,Equipment Use,37.056067,-121.59365,CA,2456403.5,1.0,2013-04-21
2013,Missing/Undefined,33.9957,-117.14845,CA,2456414.5,0.25,2013-05-02
2013,Arson,35.271682,-119.003154,CA,2456395.5,0.1,2013-04-13
2013,Missing/Undefined,34.253065,-118.774735,CA,2456440.5,8.0,2013-05-28
2013,Smoking,36.974567,-120.077117,CA,2456457.5,1.0,2013-06-14
2013,Equipment Use,38.755583,-120.8249,CA,2456436.5,0.1,2013-05-24
2013,Equipment Use,39.362533,-121.7817,CA,2456407.5,0.08,2013-04-25
2013,Debris Burning,36.43105,-119.8012,CA,2456425.5,0.25,2013-05-13
2013,Miscellaneous,35.487267,-120.59325,CA,2456456.5,7.0,2013-06-13
2013,Missing/Undefined,33.946317,-116.9595,CA,2456447.5,1.0,2013-06-04
2013,Miscellaneous,38.41645,-122.002767,CA,2456472.5,1.0,2013-06-29
2013,Equipment Use,39.502667,-121.344883,CA,2456429.5,0.5,2013-05-17
2013,Missing/Undefined,35.719518,-119.098257,CA,2456433.5,0.01,2013-05-21
2013,Missing/Undefined,38.743668,-121.226035,CA,2456419.5,0.01,2013-05-07
2013,Miscellaneous,33.6567,-116.164233,CA,2456429.5,0.25,2013-05-17
2013,Miscellaneous,37.593408,-122.503666,CA,2456408.5,0.01,2013-04-26
2013,Missing/Undefined,36.823433,-121.388033,CA,2456428.5,0.1,2013-05-16
2013,Arson,36.716933,-119.7637,CA,2456445.5,1.0,2013-06-02
2013,Miscellaneous,37.097017,-121.72935,CA,2456429.5,2.4,2013-05-17
2013,Miscellaneous,38.235731,-122.4629,CA,2456455.5,3.0,2013-06-12
2013,Missing/Undefined,37.963002,-121.268033,CA,2456417.5,0.01,2013-05-05
2013,Equipment Use,34.10825,-117.184983,CA,2456408.5,0.1,2013-04-26
2013,Missing/Undefined,36.9506,-121.523067,CA,2456465.5,0.1,2013-06-22
2013,Missing/Undefined,38.017735,-121.2811,CA,2456461.5,0.25,2013-06-18
2013,Equipment Use,38.9324,-121.090767,CA,2456432.5,0.02,2013-05-20
2013,Missing/Undefined,37.908629,-121.287791,CA,2456433.5,2.0,2013-05-21
2013,Miscellaneous,35.564167,-120.586167,CA,2456460.5,0.25,2013-06-17
2013,Smoking,36.791317,-119.699067,CA,2456414.5,1.0,2013-05-02
2013,Missing/Undefined,39.718483,-121.821733,CA,2456452.5,1.0,2013-06-09
2013,Missing/Undefined,37.8968,-120.83055,CA,2456468.5,15.0,2013-06-25
2013,Missing/Undefined,33.6654,-116.129317,CA,2456472.5,0.25,2013-06-29
2013,Miscellaneous,33.689033,-117.24245,CA,2456396.5,0.1,2013-04-14
2013,Miscellaneous,33.634167,-117.266733,CA,2456318.5,1.0,2013-01-26
2013,Equipment Use,37.15453,-121.98839,CA,2456350.5,0.01,2013-02-27
2013,Missing/Undefined,38.344216,-121.960241,CA,2456347.5,0.01,2013-02-24
2013,Missing/Undefined,33.76475,-117.107133,CA,2456368.5,1.0,2013-03-17
2013,Equipment Use,33.810767,-116.985017,CA,2456339.5,1.0,2013-02-16
2013,Miscellaneous,41.813533,-124.0828,CA,2456307.5,1.0,2013-01-15
2013,Children,35.775567,-121.327067,CA,2456313.5,0.1,2013-01-21
2013,Missing/Undefined,34.037282,-117.368699,CA,2456349.5,0.1,2013-02-26
2013,Missing/Undefined,38.275481,-121.601268,CA,2456344.5,1.0,2013-02-21
2013,Miscellaneous,36.867317,-121.58665,CA,2456332.5,0.1,2013-02-09
2013,Missing/Undefined,34.069415,-117.352979,CA,2456377.5,0.01,2013-03-26
2013,Missing/Undefined,37.328792,-120.490192,CA,2456365.5,0.11,2013-03-14
2013,Debris Burning,38.611533,-120.670883,CA,2456313.5,0.1,2013-01-21
2013,Debris Burning,37.1651,-119.751783,CA,2456365.5,0.1,2013-03-14
2013,Miscellaneous,34.433583,-117.575133,CA,2456324.5,0.1,2013-02-01
2013,Miscellaneous,33.7285,-116.205183,CA,2456371.5,0.25,2013-03-20
2013,Missing/Undefined,38.048411,-122.521023,CA,2456333.5,0.1,2013-02-10
2013,Lightning,36.793567,-119.540117,CA,2456382.5,1.0,2013-03-31
2013,Powerline,36.743549,-118.15637,CA,2456306.5,10.0,2013-01-14
2013,Debris Burning,38.819833,-120.897417,CA,2456381.5,0.25,2013-03-30
2013,Debris Burning,39.0067,-121.283917,CA,2456362.5,4.0,2013-03-11
2013,Missing/Undefined,38.549001,-121.7908,CA,2456353.5,0.1,2013-03-02
2013,Missing/Undefined,38.040128,-122.263322,CA,2456373.5,0.1,2013-03-22
2013,Missing/Undefined,37.678133,-121.787599,CA,2456311.5,0.1,2013-01-19
2013,Miscellaneous,37.761817,-120.1535,CA,2456377.5,1.0,2013-03-26
2013,Missing/Undefined,32.813567,-116.962317,CA,2456378.5,1.0,2013-03-27
2013,Miscellaneous,36.181433,-121.14735,CA,2456379.5,1.0,2013-03-28
2013,Equipment Use,33.810266,-118.04418,CA,2456297.5,1.0,2013-01-05
2013,Missing/Undefined,33.900683,-116.188767,CA,2456337.5,1.0,2013-02-14
2013,Debris Burning,34.226751,-119.149159,CA,2456374.5,0.75,2013-03-23
2013,Missing/Undefined,33.690746,-117.885548,CA,2456373.5,0.01,2013-03-22
2013,Debris Burning,37.034417,-121.521517,CA,2456410.5,0.49,2013-04-28
2013,Missing/Undefined,38.637296,-121.371869,CA,2456430.5,0.1,2013-05-18
2013,Miscellaneous,37.47265,-122.4275,CA,2456417.5,0.12,2013-05-05
2013,Missing/Undefined,37.338967,-120.527367,CA,2456427.5,0.25,2013-05-15
2013,Debris Burning,36.409317,-119.821617,CA,2456423.5,1.0,2013-05-11
2013,Miscellaneous,33.931667,-116.885083,CA,2456413.5,0.1,2013-05-01
2013,Missing/Undefined,36.949533,-120.01945,CA,2456470.5,1.0,2013-06-27
2013,Miscellaneous,38.83065,-122.58585,CA,2456461.5,0.25,2013-06-18
2013,Arson,41.214267,-123.760483,CA,2456438.5,0.5,2013-05-26
2013,Missing/Undefined,37.1065,-121.015733,CA,2456461.5,0.75,2013-06-18
2013,Missing/Undefined,37.332119,-120.478276,CA,2456426.5,0.05,2013-05-14
2013,Missing/Undefined,37.687378,-122.400792,CA,2456457.5,0.1,2013-06-14
2013,Miscellaneous,36.518233,-121.756467,CA,2456451.5,1.0,2013-06-08
2013,Debris Burning,38.20575,-120.57325,CA,2456466.5,1.0,2013-06-23
2013,Equipment Use,32.89085,-116.857217,CA,2456404.5,3.0,2013-04-22
2013,Miscellaneous,38.913017,-123.2584,CA,2456447.5,1.0,2013-06-04
2013,Debris Burning,38.1668,-120.503033,CA,2456456.5,1.0,2013-06-13
2013,Missing/Undefined,37.2656,-120.498283,CA,2456412.5,0.1,2013-04-30
2013,Equipment Use,33.31935,-117.089683,CA,2456403.5,1.0,2013-04-21
2013,Debris Burning,33.963933,-116.495883,CA,2456436.5,1.0,2013-05-24
2013,Miscellaneous,37.174,-119.7837,CA,2456459.5,1.1,2013-06-16
2013,Arson,33.4699,-117.682535,CA,2456457.5,0.05,2013-06-14
2013,Miscellaneous,34.219283,-117.409883,CA,2456427.5,2.1,2013-05-15
2013,Lightning,40.145067,-122.199633,CA,2456453.5,0.25,2013-06-10
2013,Missing/Undefined,39.152533,-121.170267,CA,2456445.5,1.0,2013-06-02
2013,Missing/Undefined,36.6149,-120.0613,CA,2456458.5,0.12,2013-06-15
2013,Missing/Undefined,36.620117,-121.909888,CA,2456466.5,0.01,2013-06-23
2013,Arson,41.3668,-123.885633,CA,2456415.5,0.1,2013-05-03
2013,Miscellaneous,40.7128,-122.6151,CA,2456451.5,1.0,2013-06-08
2013,Equipment Use,38.422633,-121.968567,CA,2456414.5,0.25,2013-05-02
2013,Debris Burning,38.40535,-122.007533,CA,2456403.5,1.0,2013-04-21
2013,Arson,39.524083,-121.600367,CA,2456399.5,1.0,2013-04-17
2013,Equipment Use,40.006017,-122.092333,CA,2456433.5,1.0,2013-05-21
2013,Miscellaneous,36.237217,-121.285183,CA,2456414.5,1.0,2013-05-02
2013,Equipment Use,36.641517,-119.771283,CA,2456409.5,4.0,2013-04-27
2013,Smoking,33.9758,-117.475767,CA,2456413.5,0.1,2013-05-01
2013,Missing/Undefined,37.425817,-120.8131,CA,2456423.5,0.1,2013-05-11
2013,Smoking,35.379556,-118.971381,CA,2456450.5,0.01,2013-06-07
2013,Miscellaneous,34.051617,-116.57225,CA,2456388.5,0.1,2013-04-06
2013,Miscellaneous,36.685183,-119.637,CA,2456391.5,1.0,2013-04-09
2013,Missing/Undefined,36.428567,-120.3383,CA,2456398.5,4.0,2013-04-16
2013,Debris Burning,38.29815,-122.127683,CA,2456403.5,0.5,2013-04-21
2013,Debris Burning,41.326933,-122.083217,CA,2456436.5,0.1,2013-05-24
2013,Equipment Use,38.677649,-121.80215,CA,2456425.5,0.1,2013-05-13
2013,Arson,34.048417,-117.043167,CA,2456439.5,10.5,2013-05-27
2013,Debris Burning,38.539317,-120.789133,CA,2456437.5,0.5,2013-05-25
2013,Missing/Undefined,39.086367,-121.124217,CA,2456431.5,0.02,2013-05-19
2013,Miscellaneous,37.023717,-119.524083,CA,2456406.5,1.0,2013-04-24
2013,Arson,35.024737,-117.842246,CA,2456403.5,0.1,2013-04-21
2013,Debris Burning,41.581583,-122.966483,CA,2456443.5,0.16,2013-05-31
2013,Equipment Use,33.885836,-117.854809,CA,2456429.5,1.0,2013-05-17
2013,Missing/Undefined,39.508033,-121.493683,CA,2456472.5,1.0,2013-06-29
2013,Missing/Undefined,33.073283,-116.80385,CA,2456415.5,1.0,2013-05-03
2013,Miscellaneous,35.03475,-120.482217,CA,2456395.5,1.0,2013-04-13
2013,Debris Burning,33.9106,-117.242767,CA,2456464.5,0.05,2013-06-21
2013,Missing/Undefined,36.64175,-119.694483,CA,2456420.5,1.0,2013-05-08
2013,Debris Burning,34.3962,-116.957217,CA,2456469.5,0.1,2013-06-26
2013,Missing/Undefined,37.817231,-121.449678,CA,2456420.5,0.1,2013-05-08
2013,Debris Burning,38.3205,-122.436667,CA,2456409.5,3.0,2013-04-27
2013,Missing/Undefined,37.131433,-122.109983,CA,2456458.5,0.1,2013-06-15
2013,Equipment Use,37.92792,-121.300877,CA,2456420.5,0.01,2013-05-08
2013,Missing/Undefined,41.366817,-123.88565,CA,2456415.5,1.0,2013-05-03
2013,Debris Burning,33.856867,-117.3745,CA,2456418.5,1.0,2013-05-06
2013,Missing/Undefined,34.946937,-120.449857,CA,2456445.5,0.1,2013-06-02
2013,Missing/Undefined,38.636855,-121.325554,CA,2456405.5,0.1,2013-04-23
2013,Lightning,38.4485,-122.036667,CA,2456453.5,5.0,2013-06-10
2013,Missing/Undefined,33.96195,-116.907217,CA,2456432.5,30.0,2013-05-20
2013,Missing/Undefined,37.1452,-120.82545,CA,2456465.5,1.0,2013-06-22
2013,Missing/Undefined,37.957274,-121.264778,CA,2456445.5,1.0,2013-06-02
2013,Children,33.9344,-116.866917,CA,2456433.5,0.1,2013-05-21
2013,Missing/Undefined,38.677496,-121.779775,CA,2456390.5,0.01,2013-04-08
2013,Equipment Use,36.165733,-118.953417,CA,2456458.5,8.0,2013-06-15
2013,Debris Burning,37.072967,-122.234633,CA,2456374.5,1.0,2013-03-23
2013,Debris Burning,39.121917,-121.054117,CA,2456369.5,0.5,2013-03-18
2013,Missing/Undefined,37.3616,-118.3553,CA,2456360.5,0.1,2013-03-09
2013,Debris Burning,38.795733,-123.555867,CA,2456377.5,1.0,2013-03-26
2013,Arson,33.588988,-117.704065,CA,2456371.5,0.01,2013-03-20
2013,Missing/Undefined,37.785242,-122.288602,CA,2456293.5,0.01,2013-01-01
2013,Arson,32.750235,-117.090053,CA,2456346.5,0.01,2013-02-23
2013,Miscellaneous,34.99015,-120.430333,CA,2456354.5,0.1,2013-03-03
2013,Missing/Undefined,32.64695,-116.359,CA,2456355.5,3.0,2013-03-04
2013,Missing/Undefined,37.776276,-122.226621,CA,2456298.5,0.01,2013-01-06
2013,Children,33.469,-117.115733,CA,2456348.5,0.1,2013-02-25
2013,Campfire,36.6123,-121.935317,CA,2456377.5,0.1,2013-03-26
2013,Debris Burning,41.40585,-122.429383,CA,2456366.5,0.1,2013-03-15
2013,Missing/Undefined,37.387917,-120.622567,CA,2456363.5,0.2,2013-03-12
2013,Debris Burning,39.004768,-121.061594,CA,2456346.5,0.5,2013-02-23
2013,Arson,37.65663,-121.878898,CA,2456352.5,0.01,2013-03-01
2013,Missing/Undefined,33.464617,-117.094917,CA,2456348.5,1.0,2013-02-25
2013,Missing/Undefined,36.355455,-119.637005,CA,2456372.5,0.1,2013-03-21
2013,Miscellaneous,33.982183,-117.4259,CA,2456323.5,2.0,2013-01-31
2013,Miscellaneous,37.766932,-122.271524,CA,2456323.5,0.01,2013-01-31
2013,Missing/Undefined,33.66395,-116.129317,CA,2456346.5,5.0,2013-02-23
2013,Miscellaneous,38.605235,-121.270255,CA,2456351.5,0.01,2013-02-28
2013,Missing/Undefined,37.963758,-121.268447,CA,2456325.5,0.01,2013-02-02
2013,Missing/Undefined,38.1695,-122.2002,CA,2456364.5,0.3,2013-03-13
2013,Debris Burning,39.207367,-120.964833,CA,2456341.5,0.1,2013-02-18
2013,Missing/Undefined,33.988143,-117.385138,CA,2456358.5,0.1,2013-03-07
2013,Debris Burning,39.501767,-121.758083,CA,2456366.5,0.25,2013-03-15
2013,Missing/Undefined,37.9704,-120.281683,CA,2456370.5,0.1,2013-03-19
2013,Debris Burning,34.439333,-117.53865,CA,2456340.5,0.1,2013-02-17
2013,Debris Burning,39.463783,-123.277433,CA,2456352.5,0.25,2013-03-01
2013,Missing/Undefined,37.711417,-120.21695,CA,2456380.5,0.1,2013-03-29
2013,Debris Burning,39.3601,-121.683217,CA,2456350.5,0.25,2013-02-27
2013,Missing/Undefined,33.923267,-116.81005,CA,2456340.5,0.1,2013-02-17
2013,Miscellaneous,37.293556,-121.931796,CA,2456308.5,0.01,2013-01-16
2013,Missing/Undefined,36.54705,-119.8632,CA,2456418.5,0.25,2013-05-06
2013,Missing/Undefined,37.590188,-121.332874,CA,2456461.5,0.2,2013-06-18
2013,Equipment Use,39.91395,-122.2161,CA,2456406.5,1.0,2013-04-24
2013,Missing/Undefined,36.928483,-120.028933,CA,2456433.5,0.37,2013-05-21
2013,Miscellaneous,36.893267,-119.064533,CA,2456405.5,0.1,2013-04-23
2013,Missing/Undefined,38.047783,-122.233717,CA,2456416.5,5.0,2013-05-04
2013,Smoking,33.687554,-117.885629,CA,2456392.5,0.1,2013-04-10
2013,Arson,36.895383,-119.796617,CA,2456415.5,0.15,2013-05-03
2013,Miscellaneous,38.675183,-120.9925,CA,2456425.5,1.0,2013-05-13
2013,Missing/Undefined,36.324294,-119.607687,CA,2456448.5,0.1,2013-06-05
2013,Missing/Undefined,36.344133,-119.298221,CA,2456455.5,0.1,2013-06-12
2013,Miscellaneous,41.95095,-122.293233,CA,2456464.5,1.0,2013-06-21
2013,Missing/Undefined,37.189702,-119.763737,CA,2456455.5,0.12,2013-06-12
2013,Equipment Use,38.235731,-122.4629,CA,2456455.5,6.0,2013-06-12
2013,Equipment Use,38.186833,-122.537333,CA,2456441.5,0.25,2013-05-29
2013,Debris Burning,38.37455,-120.5487,CA,2456436.5,1.0,2013-05-24
2013,Debris Burning,37.8071,-121.55905,CA,2456428.5,1.0,2013-05-16
2013,Children,33.997683,-117.323483,CA,2456457.5,40.0,2013-06-14
2013,Missing/Undefined,33.799517,-117.0789,CA,2456443.5,0.25,2013-05-31
2013,Missing/Undefined,32.5971,-116.554583,CA,2456446.5,2.0,2013-06-03
2013,Missing/Undefined,37.095193,-122.131517,CA,2456648.5,0.1,2013-12-22
2013,Miscellaneous,36.9132,-121.7431,CA,2456448.5,0.25,2013-06-05
2013,Missing/Undefined,37.313183,-120.851283,CA,2456465.5,0.5,2013-06-22
2013,Children,33.6728,-117.32325,CA,2456443.5,0.1,2013-05-31
2013,Missing/Undefined,37.94257,-121.288349,CA,2456401.5,0.1,2013-04-19
2013,Children,33.6384,-117.0207,CA,2456442.5,1.0,2013-05-30
2013,Debris Burning,36.960267,-119.903033,CA,2456396.5,0.1,2013-04-14
2013,Missing/Undefined,36.682767,-119.7818,CA,2456469.5,0.1,2013-06-26
2013,Missing/Undefined,38.111651,-122.582698,CA,2456403.5,0.01,2013-04-21
2013,Debris Burning,37.961096,-121.206529,CA,2456471.5,0.5,2013-06-28
2013,Arson,38.559523,-121.260605,CA,2456402.5,1.0,2013-04-20
2013,Debris Burning,39.3308,-121.350483,CA,2456424.5,1.0,2013-05-12
2013,Missing/Undefined,37.2954,-120.5381,CA,2456404.5,0.1,2013-04-22
2013,Miscellaneous,39.464817,-121.736983,CA,2456448.5,0.5,2013-06-05
2013,Debris Burning,37.139783,-121.023983,CA,2456411.5,0.1,2013-04-29
2013,Miscellaneous,37.983667,-120.642667,CA,2456436.5,2.0,2013-05-24
2013,Missing/Undefined,37.185533,-119.755483,CA,2456434.5,0.38,2013-05-22
2013,Missing/Undefined,33.569183,-116.161567,CA,2456432.5,0.1,2013-05-20
2013,Missing/Undefined,32.789554,-115.509593,CA,2456449.5,6.0,2013-06-06
2013,Smoking,37.185767,-120.488183,CA,2456414.5,15.0,2013-05-02
2013,Arson,37.92988,-122.525555,CA,2456455.5,0.1,2013-06-12
2013,Debris Burning,37.25105,-120.40225,CA,2456422.5,4.0,2013-05-10
2013,Missing/Undefined,36.734333,-120.31685,CA,2456473.5,0.25,2013-06-30
2013,Missing/Undefined,38.0442,-120.326833,CA,2456443.5,0.12,2013-05-31
2013,Miscellaneous,35.02045,-120.486533,CA,2456384.5,1.0,2013-04-02
2013,Missing/Undefined,37.095383,-119.751783,CA,2456460.5,1.2,2013-06-17
2013,Debris Burning,38.2212,-120.475267,CA,2456455.5,1.5,2013-06-12
2013,Missing/Undefined,36.41585,-121.3213,CA,2456415.5,0.1,2013-05-03
2013,Missing/Undefined,37.687378,-122.400792,CA,2456415.5,3.0,2013-05-03
2013,Missing/Undefined,38.633771,-121.217374,CA,2456449.5,0.1,2013-06-06
2013,Miscellaneous,38.673485,-121.64181,CA,2456423.5,0.1,2013-05-11
2013,Debris Burning,37.431967,-119.795017,CA,2456465.5,12.0,2013-06-22
2013,Equipment Use,36.816017,-119.563433,CA,2456417.5,0.5,2013-05-05
2013,Debris Burning,36.220583,-121.25455,CA,2456420.5,5.3,2013-05-08
2013,Miscellaneous,34.468217,-117.554583,CA,2456424.5,0.22,2013-05-12
2013,Miscellaneous,33.51145,-117.1499,CA,2456438.5,0.1,2013-05-26
2013,Miscellaneous,40.490817,-122.327983,CA,2456433.5,1.0,2013-05-21
2013,Missing/Undefined,37.940627,-121.287782,CA,2456432.5,2.0,2013-05-20
2013,Debris Burning,38.891617,-121.0968,CA,2456410.5,0.1,2013-04-28
2013,Missing/Undefined,35.383167,-120.6304,CA,2456415.5,1.0,2013-05-03
2013,Missing/Undefined,37.225117,-120.379717,CA,2456422.5,1.0,2013-05-10
2013,Miscellaneous,36.258117,-120.344317,CA,2456414.5,1.0,2013-05-02
2013,Arson,40.276433,-122.260583,CA,2456456.5,1.0,2013-06-13
2013,Debris Burning,37.2295,-119.708267,CA,2456405.5,0.25,2013-04-23
2013,Arson,38.468727,-122.74481,CA,2456414.5,0.1,2013-05-02
2013,Missing/Undefined,38.564739,-121.703197,CA,2456336.5,0.1,2013-02-13
2013,Smoking,33.909483,-117.545117,CA,2456337.5,0.1,2013-02-14
2013,Arson,36.608217,-119.544567,CA,2456369.5,1.0,2013-03-18
2013,Arson,32.701204,-117.124254,CA,2456297.5,1.0,2013-01-05
2013,Children,33.769338,-117.867382,CA,2456375.5,0.01,2013-03-24
2013,Missing/Undefined,37.94632,-121.289338,CA,2456352.5,0.01,2013-03-01
2013,Children,34.465933,-117.57715,CA,2456336.5,0.05,2013-02-13
2013,Debris Burning,36.428567,-120.3383,CA,2456346.5,1.0,2013-02-23
2013,Debris Burning,36.957317,-119.448517,CA,2456380.5,2.0,2013-03-29
2013,Arson,38.05521,-122.523649,CA,2456348.5,0.1,2013-02-25
2013,Miscellaneous,37.0304,-120.215117,CA,2456380.5,1.0,2013-03-29
2013,Debris Burning,36.688967,-119.046883,CA,2456374.5,0.2,2013-03-23
2013,Missing/Undefined,37.324079,-120.496559,CA,2456371.5,0.01,2013-03-20
2013,Arson,32.86846,-117.228944,CA,2456329.5,0.01,2013-02-06
2013,Miscellaneous,34.542701,-118.030384,CA,2456322.5,1.0,2013-01-30
2013,Missing/Undefined,33.6876,-116.163967,CA,2456339.5,2.0,2013-02-16
2013,Children,37.818616,-122.29309,CA,2456349.5,0.01,2013-02-26
2013,Miscellaneous,34.54092,-118.058101,CA,2456297.5,0.1,2013-01-05
2013,Miscellaneous,32.876401,-115.380343,CA,2456358.5,5.0,2013-03-07
2013,Missing/Undefined,32.746143000000004,-117.233648,CA,2456352.5,0.25,2013-03-01
2013,Equipment Use,37.767583,-120.210317,CA,2456368.5,0.25,2013-03-17
2013,Miscellaneous,33.740367,-116.233917,CA,2456343.5,0.05,2013-02-20
2013,Children,33.090197,-117.072678,CA,2456339.5,0.01,2013-02-16
2013,Missing/Undefined,35.137083,-120.6295,CA,2456319.5,0.05,2013-01-27
2013,Missing/Undefined,36.931567,-121.810433,CA,2456350.5,0.1,2013-02-27
2013,Missing/Undefined,37.326975,-120.478366,CA,2456367.5,0.01,2013-03-16
2013,Debris Burning,39.3342,-121.05915,CA,2456351.5,0.25,2013-02-28
2013,Debris Burning,39.190533,-120.9472,CA,2456364.5,0.1,2013-03-13
2013,Miscellaneous,36.99945,-121.905483,CA,2456317.5,1.0,2013-01-25
2013,Miscellaneous,37.322183,-120.577483,CA,2456345.5,0.25,2013-02-22
2013,Arson,37.013606,-121.592257,CA,2456353.5,0.01,2013-03-02
2013,Debris Burning,39.261783,-121.384867,CA,2456352.5,1.0,2013-03-01
2013,Missing/Undefined,39.770483,-121.595533,CA,2456360.5,0.1,2013-03-09
2013,Missing/Undefined,37.374883,-120.61365,CA,2456364.5,0.1,2013-03-13
2013,Debris Burning,33.6229,-117.31705,CA,2456429.5,1.0,2013-05-17
2013,Missing/Undefined,36.663317,-119.71845,CA,2456417.5,1.0,2013-05-05
2013,Miscellaneous,37.011583,-119.967167,CA,2456473.5,2.0,2013-06-30
2013,Missing/Undefined,37.955835,-121.271523,CA,2456395.5,0.01,2013-04-13
2013,Missing/Undefined,37.719196,-121.318719,CA,2456411.5,2.0,2013-04-29
2013,Missing/Undefined,38.5817,-121.284545,CA,2456412.5,0.01,2013-04-30
2013,Missing/Undefined,37.949549,-121.290202,CA,2456418.5,0.01,2013-05-06
2013,Debris Burning,39.118217,-121.14905,CA,2456436.5,2.0,2013-05-24
2013,Miscellaneous,34.996267,-120.434583,CA,2456458.5,1.0,2013-06-15
2013,Missing/Undefined,37.333367,-119.612383,CA,2456457.5,0.02,2013-06-14
2013,Missing/Undefined,36.236727,-119.759331,CA,2456420.5,1.0,2013-05-08
2013,Missing/Undefined,33.821117,-117.212967,CA,2456430.5,2.0,2013-05-18
2013,Debris Burning,33.890567,-117.33135,CA,2456433.5,1.0,2013-05-21
2013,Debris Burning,38.7091,-120.015917,CA,2456400.5,4.0,2013-04-18
2013,Equipment Use,40.594833,-122.300367,CA,2456433.5,0.1,2013-05-21
