,County,Population,PopulationDensity,HousingUnits,HousingOccupied,HomeValue,Income,AreaCode,WaterArea
15992,Kings County,37412.0,317.0,12232.0,11578.0,198300.0,51850.0,559,0.08
15993,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
15994,Colusa County,7718.0,62.0,3047.0,2825.0,173900.0,50531.0,530,1.97
15995,Humboldt County,17432.0,307.0,7585.0,7223.0,304300.0,48914.0,707,1.44
15996,Tulare County,50607.0,1266.0,19634.0,18341.0,169800.0,50066.0,559,0.11
15997,Mendocino County,2516.0,11.0,1160.0,974.0,223200.0,27339.0,707,0.67
15998,San Joaquin County,6521.0,6049.0,3984.0,3173.0,155600.0,14404.0,209,0.01
15999,Santa Clara County,58466.0,10840.0,15511.0,15035.0,334300.0,57120.0,408,0.01
16000,San Diego County,1618.0,58.0,569.0,501.0,298700.0,55938.0,760,0.0
16001,,,,,,,,,
16002,Yuba County,2339.0,34.0,1008.0,904.0,400400.0,76583.0,530,2.0
16003,Kern County,82658.0,595.0,23411.0,21275.0,109700.0,33711.0,661,0.29
16004,Orange County,35153.0,8487.0,10803.0,10304.0,394900.0,54126.0,657,0.02
16005,San Bernardino County,20769.0,539.0,6421.0,5767.0,200700.0,65339.0,760,0.0
16006,Kings County,65264.0,249.0,22331.0,21067.0,182500.0,52611.0,559,0.95
16007,,,,,,,,,
16008,Siskiyou County,10031.0,53.0,4815.0,4415.0,191600.0,29443.0,530,0.4
16009,San Joaquin County,47965.0,6610.0,19457.0,17590.0,162000.0,39301.0,209,0.18
16010,Sonoma County,36981.0,1793.0,14062.0,13254.0,321700.0,52830.0,707,0.02
16011,San Joaquin County,65004.0,449.0,17923.0,16324.0,131700.0,43559.0,209,7.8
16012,Sacramento County,45048.0,6986.0,14599.0,13927.0,210200.0,65779.0,916,0.0
16013,Sonoma County,1592.0,7.0,1289.0,707.0,426500.0,57917.0,707,0.31
16014,Tuolumne County,,,,,,,209,
16015,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
16016,San Bernardino County,16763.0,120.0,6098.0,5370.0,133900.0,48451.0,760,0.0
16017,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
16018,Placer County,21460.0,1215.0,7811.0,7479.0,600100.0,127736.0,916,0.04
16019,El Dorado County,1262.0,62.0,543.0,488.0,297300.0,43542.0,,0.02
16020,Madera County,8637.0,93.0,4431.0,3668.0,253900.0,43376.0,559,0.01
16021,Placer County,6285.0,253.0,2589.0,2441.0,414300.0,64821.0,530,0.39
16022,San Bernardino County,20769.0,539.0,6421.0,5767.0,200700.0,65339.0,760,0.0
16023,Riverside County,2550.0,168.0,938.0,797.0,62800.0,33333.0,,0.15
16024,Riverside County,35000.0,3262.0,10351.0,9945.0,319100.0,100243.0,909,0.0
16025,Alameda County,,,,,,,510,
16026,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
16027,Solano County,53042.0,2458.0,19644.0,18348.0,257900.0,73509.0,707,0.73
16028,Kings County,15529.0,260.0,2421.0,2232.0,121300.0,28794.0,559,0.0
16029,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
16030,Sonoma County,4750.0,144.0,3565.0,2402.0,364300.0,39258.0,707,0.17
16031,Riverside County,47672.0,3900.0,14573.0,13754.0,225900.0,57063.0,909,0.16
16032,San Diego County,35414.0,214.0,12708.0,11870.0,383500.0,76273.0,760,0.45
16033,San Luis Obispo County,28413.0,152.0,12444.0,11428.0,531700.0,67035.0,805,1.14
16034,Sacramento County,57862.0,4698.0,18515.0,17168.0,154100.0,46820.0,916,0.0
16035,Sonoma County,,,,,,,707,
16036,Fresno County,1114.0,10.0,302.0,263.0,126400.0,30523.0,559,0.34
16037,Sonoma County,39352.0,1735.0,12442.0,11668.0,273600.0,53729.0,707,0.0
16038,San Bernardino County,6455.0,16.0,3494.0,2479.0,101500.0,31662.0,760,0.0
16039,El Dorado County,4773.0,211.0,1856.0,1710.0,427700.0,93209.0,530,0.19
16040,,,,,,,,,
16041,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
16042,Riverside County,73722.0,7277.0,20376.0,18967.0,153300.0,42825.0,951,0.0
16043,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16044,San Luis Obispo County,1384.0,15.0,645.0,552.0,451300.0,60759.0,,0.27
16045,Contra Costa County,8684.0,2000.0,3130.0,2914.0,294700.0,64756.0,510,0.88
16046,Lake County,3747.0,36.0,2680.0,1792.0,168600.0,28354.0,707,1.85
16047,Placer County,382.0,114.0,277.0,179.0,281000.0,52679.0,,0.01
16048,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
16049,Humboldt County,1062.0,18.0,612.0,522.0,343300.0,37993.0,707,0.06
16050,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
16051,Marin County,,,,,,,,
16052,Placer County,47354.0,335.0,19219.0,18133.0,330600.0,71713.0,916,1.19
16053,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
16054,Shasta County,44461.0,187.0,19402.0,18128.0,227000.0,45722.0,530,22.41
16055,San Luis Obispo County,43714.0,105.0,18374.0,16255.0,355600.0,62529.0,805,7.04
16056,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
16057,Sonoma County,45164.0,2052.0,17965.0,16900.0,346800.0,60394.0,707,0.06
16058,San Diego County,17403.0,195.0,6720.0,6345.0,472500.0,79792.0,619,0.78
16059,El Dorado County,3833.0,108.0,1680.0,1534.0,308800.0,92721.0,,0.09
16060,Riverside County,16675.0,2110.0,6499.0,5672.0,255100.0,67321.0,951,0.74
16061,Sonoma County,28532.0,1499.0,10192.0,9532.0,388500.0,80327.0,707,0.02
16062,Orange County,47582.0,5404.0,16702.0,16244.0,523100.0,92710.0,714,0.05
16063,Madera County,8637.0,93.0,4431.0,3668.0,253900.0,43376.0,559,0.01
16064,,,,,,,,,
16065,Humboldt County,533.0,11.0,336.0,261.0,290000.0,31107.0,707,0.19
16066,San Joaquin County,49859.0,6530.0,16589.0,15467.0,225400.0,63374.0,209,0.0
16067,San Diego County,8624.0,89.0,3101.0,2942.0,503900.0,86406.0,619,0.56
16068,San Joaquin County,6521.0,6049.0,3984.0,3173.0,155600.0,14404.0,209,0.01
16069,Stanislaus County,36176.0,3446.0,13132.0,12325.0,229300.0,65412.0,209,0.0
16070,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
16071,Kings County,26079.0,246.0,4355.0,3974.0,124700.0,33756.0,559,0.0
16072,Placer County,41192.0,3792.0,16978.0,15856.0,260700.0,60513.0,530,0.0
16073,Placer County,2377.0,298.0,926.0,869.0,420100.0,125303.0,916,0.0
16074,Monterey County,3918.0,216.0,1412.0,1349.0,408500.0,73107.0,831,0.02
16075,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16076,San Joaquin County,38069.0,4188.0,11346.0,10227.0,105000.0,33043.0,209,0.01
16077,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16078,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16079,Butte County,31957.0,96.0,13510.0,12739.0,280100.0,55426.0,530,1.87
16080,Riverside County,35000.0,3262.0,10351.0,9945.0,319100.0,100243.0,909,0.0
16081,Siskiyou County,,,,,,,530,
16082,Napa County,66830.0,188.0,27133.0,24275.0,442500.0,72286.0,707,30.45
16083,San Luis Obispo County,1623.0,5.0,569.0,494.0,205200.0,63750.0,805,1.0
16084,Sacramento County,44147.0,5638.0,18539.0,17235.0,215500.0,50928.0,916,0.0
16085,San Joaquin County,6521.0,6049.0,3984.0,3173.0,155600.0,14404.0,209,0.01
16086,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16087,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
16088,Riverside County,19801.0,111.0,5980.0,4926.0,43000.0,27305.0,760,32.74
16089,Riverside County,,,,,,,760,
16090,San Bernardino County,16763.0,120.0,6098.0,5370.0,133900.0,48451.0,760,0.0
16091,Santa Cruz County,7331.0,3908.0,403.0,381.0,279200.0,54669.0,831,0.0
16092,Solano County,53042.0,2458.0,19644.0,18348.0,257900.0,73509.0,707,0.73
16093,El Dorado County,4772.0,214.0,2144.0,1923.0,317900.0,68628.0,530,0.03
16094,Tehama County,15768.0,65.0,6443.0,5874.0,228700.0,53663.0,530,0.66
16095,Butte County,,,,,,,530,
16096,San Bernardino County,52606.0,992.0,20048.0,18611.0,224000.0,58420.0,909,0.01
16097,,,,,,,,,
16098,Napa County,66830.0,188.0,27133.0,24275.0,442500.0,72286.0,707,30.45
16099,Riverside County,31753.0,1118.0,22799.0,15037.0,297500.0,49446.0,760,0.15
16100,Riverside County,29851.0,1418.0,10020.0,9308.0,224100.0,62507.0,951,0.0
16101,Riverside County,52516.0,2328.0,13526.0,12339.0,158900.0,50598.0,951,0.28
16102,Calaveras County,2277.0,33.0,1306.0,1012.0,232300.0,62077.0,209,0.07
16103,Plumas County,2416.0,60.0,1752.0,1078.0,283600.0,43750.0,530,0.43
16104,Sacramento County,57862.0,4698.0,18515.0,17168.0,154100.0,46820.0,916,0.0
16105,Inyo County,2082.0,19.0,1055.0,858.0,191900.0,32473.0,760,0.3
16106,Butte County,563.0,36.0,383.0,261.0,171000.0,51417.0,,0.04
16107,Lake County,2147.0,106.0,1315.0,958.0,189700.0,61944.0,707,0.01
16108,San Mateo County,1554.0,21.0,650.0,499.0,834200.0,80417.0,650,0.34
16109,Calaveras County,2277.0,33.0,1306.0,1012.0,232300.0,62077.0,209,0.07
16110,Sonoma County,39352.0,1735.0,12442.0,11668.0,273600.0,53729.0,707,0.0
16111,San Diego County,27404.0,3095.0,10840.0,10239.0,390700.0,54448.0,442,0.0
16112,Monterey County,15866.0,44.0,4260.0,3981.0,201000.0,47262.0,831,4.58
16113,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16114,Sacramento County,24755.0,1191.0,7763.0,7383.0,263300.0,74550.0,916,0.0
16115,San Joaquin County,941.0,25.0,423.0,370.0,703100.0,102117.0,209,2.89
16116,,,,,,,,,
16117,Monterey County,21726.0,403.0,7512.0,7090.0,355100.0,68497.0,831,0.3
16118,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
16119,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16120,Sonoma County,39352.0,1735.0,12442.0,11668.0,273600.0,53729.0,707,0.0
16121,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
16122,Sacramento County,15455.0,953.0,5239.0,4894.0,180200.0,53429.0,916,0.07
16123,Tulare County,39032.0,359.0,13622.0,12748.0,174500.0,53507.0,559,0.05
16124,Kern County,64587.0,733.0,22210.0,20215.0,146000.0,54126.0,661,0.53
16125,Solano County,34379.0,423.0,12997.0,12235.0,348600.0,79452.0,707,0.29
16126,San Bernardino County,,,,,,,909,
16127,Marin County,41157.0,3127.0,16408.0,15554.0,779100.0,72311.0,415,3.78
16128,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
16129,Riverside County,24310.0,41.0,8288.0,5747.0,124100.0,42799.0,760,3.83
16130,Riverside County,26179.0,714.0,18306.0,12507.0,279800.0,46515.0,760,0.04
16131,Merced County,2030.0,44.0,700.0,600.0,291900.0,37391.0,209,0.5
16132,Madera County,11661.0,102.0,5329.0,4667.0,220500.0,46551.0,559,0.27
16133,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
16134,Santa Barbara County,54017.0,247.0,18989.0,17648.0,257500.0,52032.0,805,0.8
16135,San Luis Obispo County,,,,,,,805,
16136,Humboldt County,,,,,,,,
16137,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
16138,Fresno County,35351.0,5344.0,14584.0,13612.0,159800.0,39801.0,559,0.0
16139,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16140,Riverside County,19383.0,371.0,17140.0,10677.0,245700.0,43246.0,442,0.23
16141,Sutter County,36067.0,422.0,12388.0,11734.0,230300.0,64011.0,530,0.06
16142,Placer County,231.0,23.0,144.0,113.0,275000.0,38375.0,,0.0
16143,San Mateo County,34429.0,10943.0,13518.0,12795.0,570500.0,69832.0,650,1.08
16144,Napa County,27184.0,742.0,11014.0,10131.0,415200.0,56895.0,707,2.23
16145,,,,,,,,,
16146,,,,,,,,,
16147,Merced County,2030.0,44.0,700.0,600.0,291900.0,37391.0,209,0.5
16148,El Dorado County,3349.0,81.0,1515.0,1339.0,266100.0,65603.0,,0.04
16149,Kern County,,,,,,,,
16150,Tehama County,28764.0,47.0,12256.0,11156.0,182600.0,39934.0,530,3.1
16151,Tulare County,75004.0,169.0,22985.0,21431.0,148400.0,40851.0,559,4.18
16152,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16153,Riverside County,18644.0,1031.0,6049.0,5465.0,234400.0,81807.0,951,0.0
16154,Madera County,11661.0,102.0,5329.0,4667.0,220500.0,46551.0,559,0.27
16155,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
16156,San Joaquin County,23224.0,245.0,7298.0,6752.0,147300.0,41736.0,209,0.21
16157,Solano County,34379.0,423.0,12997.0,12235.0,348600.0,79452.0,707,0.29
16158,Sonoma County,27187.0,708.0,12983.0,12147.0,430500.0,66567.0,707,0.26
16159,Sacramento County,72180.0,2617.0,26093.0,24935.0,385500.0,98547.0,916,2.33
16160,Riverside County,26179.0,714.0,18306.0,12507.0,279800.0,46515.0,760,0.04
16161,Yolo County,370.0,18.0,191.0,157.0,366100.0,72778.0,530,0.0
16162,San Bernardino County,52606.0,992.0,20048.0,18611.0,224000.0,58420.0,909,0.01
16163,San Joaquin County,39009.0,5892.0,12154.0,11180.0,121600.0,40182.0,209,0.07
16164,Contra Costa County,47065.0,962.0,19581.0,18607.0,379100.0,75672.0,925,2.58
16165,Mendocino County,6032.0,73.0,2391.0,2214.0,348500.0,62090.0,707,0.24
16166,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
16167,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
16168,Riverside County,9459.0,321.0,2920.0,2640.0,208100.0,56132.0,951,0.15
16169,Los Angeles County,15149.0,7193.0,6944.0,6605.0,722200.0,73103.0,310,0.01
16170,Sacramento County,6180.0,68.0,2671.0,2513.0,405200.0,96165.0,916,0.42
16171,Placer County,12447.0,505.0,4792.0,4551.0,407300.0,79743.0,916,0.18
16172,Yuba County,4769.0,88.0,1834.0,1670.0,181200.0,61627.0,530,0.77
16173,Kern County,55659.0,392.0,11410.0,10899.0,141000.0,35195.0,661,0.69
16174,San Diego County,36975.0,6637.0,10982.0,10393.0,284000.0,46580.0,442,0.0
16175,Riverside County,6643.0,676.0,2518.0,2175.0,99500.0,39709.0,951,0.0
16176,San Benito County,331.0,4.0,122.0,114.0,317900.0,52500.0,408,0.15
16177,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16178,Lassen County,23150.0,48.0,7286.0,5820.0,181900.0,54372.0,530,47.75
16179,Nevada County,25199.0,392.0,12405.0,11255.0,319800.0,42828.0,530,0.89
16180,Orange County,29291.0,4374.0,10362.0,9850.0,570200.0,91878.0,714,0.02
16181,San Joaquin County,65004.0,449.0,17923.0,16324.0,131700.0,43559.0,209,7.8
16182,San Joaquin County,27884.0,490.0,11281.0,10596.0,274700.0,73911.0,209,7.76
16183,Kern County,17489.0,4240.0,4202.0,3960.0,88300.0,32490.0,661,0.0
16184,Riverside County,61827.0,2729.0,22207.0,18219.0,157100.0,41335.0,760,0.0
16185,Kern County,82658.0,595.0,23411.0,21275.0,109700.0,33711.0,661,0.29
16186,Tulare County,39032.0,359.0,13622.0,12748.0,174500.0,53507.0,559,0.05
16187,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
16188,Riverside County,16675.0,2110.0,6499.0,5672.0,255100.0,67321.0,951,0.74
16189,San Bernardino County,20769.0,539.0,6421.0,5767.0,200700.0,65339.0,760,0.0
16190,Solano County,65096.0,1496.0,22537.0,21369.0,252400.0,73583.0,707,0.24
16191,San Bernardino County,16763.0,120.0,6098.0,5370.0,133900.0,48451.0,760,0.0
16192,Riverside County,,,,,,,760,
16193,Santa Clara County,,,,,,,,
16194,Yolo County,9156.0,61.0,3274.0,3092.0,290900.0,55163.0,530,0.37
16195,Glenn County,15493.0,51.0,5853.0,5445.0,221900.0,41738.0,530,5.74
16196,Tehama County,15768.0,65.0,6443.0,5874.0,228700.0,53663.0,530,0.66
16197,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
16198,Shasta County,33298.0,1101.0,13374.0,12498.0,216600.0,44017.0,530,0.7
16199,Riverside County,44001.0,2716.0,16248.0,15411.0,317000.0,78236.0,909,0.0
16200,Sacramento County,834.0,36.0,333.0,271.0,384100.0,74583.0,916,0.83
16201,San Diego County,73343.0,5788.0,23820.0,22978.0,378400.0,81505.0,619,0.0
16202,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
16203,Solano County,34379.0,423.0,12997.0,12235.0,348600.0,79452.0,707,0.29
16204,Riverside County,19383.0,371.0,17140.0,10677.0,245700.0,43246.0,442,0.23
16205,Kings County,37412.0,317.0,12232.0,11578.0,198300.0,51850.0,559,0.08
16206,Kings County,,,,,,,559,
16207,Riverside County,20970.0,3678.0,7287.0,6535.0,186800.0,48234.0,909,0.27
16208,Santa Barbara County,55431.0,2025.0,13026.0,12533.0,214500.0,44209.0,805,0.54
16209,Placer County,47354.0,335.0,19219.0,18133.0,330600.0,71713.0,916,1.19
16210,Shasta County,341.0,3.0,207.0,145.0,326100.0,49408.0,530,0.31
16211,Kern County,64587.0,733.0,22210.0,20215.0,146000.0,54126.0,661,0.53
16212,Riverside County,19383.0,371.0,17140.0,10677.0,245700.0,43246.0,442,0.23
16213,Ventura County,,,,,,,805,
16214,Riverside County,223.0,2.0,171.0,95.0,92500.0,27031.0,,0.01
16215,Riverside County,1162.0,98.0,717.0,564.0,228100.0,62652.0,951,0.0
16216,Placer County,9495.0,133.0,4246.0,3835.0,296800.0,60025.0,530,0.38
16217,San Diego County,35414.0,214.0,12708.0,11870.0,383500.0,76273.0,760,0.45
16218,Santa Cruz County,36079.0,7148.0,16919.0,15155.0,561400.0,60035.0,831,1.27
16219,Yolo County,14179.0,3636.0,5251.0,4855.0,164500.0,38791.0,530,0.17
16220,Los Angeles County,38158.0,787.0,10422.0,9690.0,159600.0,56163.0,661,0.25
16221,Calaveras County,4368.0,105.0,2526.0,1998.0,292700.0,47479.0,209,0.03
16222,Butte County,578.0,39.0,285.0,231.0,187500.0,45875.0,530,0.0
16223,Santa Clara County,66943.0,2880.0,19874.0,19241.0,513400.0,95437.0,408,0.06
16224,San Diego County,69813.0,12534.0,21744.0,20540.0,266700.0,37534.0,619,0.0
16225,San Diego County,40375.0,3381.0,17924.0,15218.0,426200.0,49534.0,442,0.83
16226,Riverside County,19801.0,111.0,5980.0,4926.0,43000.0,27305.0,760,32.74
16227,,,,,,,,,
16228,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
16229,Santa Cruz County,14749.0,778.0,5975.0,5643.0,629700.0,106519.0,831,0.0
16230,Monterey County,27080.0,133.0,4359.0,4096.0,212700.0,50504.0,831,5.1
16231,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
16232,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
16233,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
16234,Orange County,89747.0,8975.0,27713.0,26223.0,448400.0,52409.0,657,0.0
16235,Kern County,27152.0,84.0,6012.0,5570.0,132000.0,39038.0,661,0.04
16236,Kern County,13522.0,160.0,2924.0,2815.0,116100.0,35616.0,661,0.02
16237,San Luis Obispo County,19244.0,279.0,7201.0,6559.0,390200.0,61751.0,805,1.03
16238,Fresno County,415.0,201.0,111.0,102.0,153100.0,28750.0,559,0.0
16239,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
16240,Ventura County,3102.0,75.0,1086.0,1020.0,882400.0,85363.0,805,0.0
16241,Riverside County,43400.0,1457.0,14553.0,13283.0,247200.0,75147.0,951,0.14
16242,Riverside County,18644.0,1031.0,6049.0,5465.0,234400.0,81807.0,951,0.0
16243,Nevada County,1678.0,43.0,704.0,637.0,243900.0,50820.0,530,0.22
16244,Sonoma County,37365.0,603.0,13915.0,13320.0,413100.0,80645.0,707,2.27
16245,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
16246,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
16247,Contra Costa County,31102.0,2083.0,12218.0,11781.0,814600.0,124511.0,925,0.0
16248,Marin County,6859.0,3208.0,3582.0,3290.0,1000001.0,97723.0,415,0.1
16249,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
16250,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
16251,Shasta County,4506.0,29.0,2567.0,1986.0,215800.0,46045.0,530,0.25
16252,El Dorado County,3833.0,108.0,1680.0,1534.0,308800.0,92721.0,,0.09
16253,Butte County,1412.0,912.0,514.0,490.0,103600.0,46618.0,530,0.0
16254,Placer County,983.0,29.0,573.0,404.0,308600.0,55682.0,,0.08
16255,Riverside County,73722.0,7277.0,20376.0,18967.0,153300.0,42825.0,951,0.0
16256,Riverside County,39076.0,484.0,11763.0,10798.0,228300.0,73994.0,951,3.12
16257,Shasta County,10082.0,922.0,4148.0,3890.0,167700.0,39111.0,530,0.01
16258,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
16259,Modoc County,289.0,6.0,181.0,141.0,158900.0,49313.0,541,0.05
16260,San Diego County,19021.0,804.0,7364.0,7057.0,486900.0,71628.0,442,0.46
16261,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
16262,Humboldt County,,,,,,,707,
16263,El Dorado County,3422.0,24.0,1786.0,1437.0,247400.0,53148.0,,0.06
16264,Placer County,47354.0,335.0,19219.0,18133.0,330600.0,71713.0,916,1.19
16265,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16266,,,,,,,,,
16267,Humboldt County,533.0,11.0,336.0,261.0,290000.0,31107.0,707,0.19
16268,San Diego County,65068.0,2181.0,23881.0,22649.0,299000.0,49521.0,619,0.22
16269,Monterey County,1401.0,7.0,1260.0,530.0,350000.0,63594.0,805,13.09
16270,Shasta County,1231.0,34.0,485.0,451.0,209400.0,51500.0,530,0.1
16271,Riverside County,33555.0,1899.0,14994.0,12838.0,76500.0,26909.0,909,0.0
16272,Placer County,788.0,580.0,677.0,318.0,570000.0,58478.0,,0.11
16273,Riverside County,39076.0,484.0,11763.0,10798.0,228300.0,73994.0,951,3.12
16274,Amador County,381.0,553.0,201.0,158.0,155000.0,32470.0,209,0.0
16275,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
16276,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16277,Fresno County,45614.0,4075.0,15825.0,15135.0,254400.0,78482.0,559,0.0
16278,Riverside County,,,,,,,951,
16279,Calaveras County,4042.0,48.0,1895.0,1631.0,211800.0,44038.0,209,0.9
16280,San Bernardino County,54923.0,2161.0,17999.0,16874.0,235500.0,62198.0,909,0.13
16281,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16282,Calaveras County,,,,,,,209,
16283,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16284,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16285,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
16286,Calaveras County,3976.0,37.0,2476.0,1580.0,243600.0,61488.0,209,1.27
16287,Shasta County,4082.0,92.0,1619.0,1533.0,360100.0,79188.0,530,0.34
16288,Shasta County,10082.0,922.0,4148.0,3890.0,167700.0,39111.0,530,0.01
16289,San Diego County,48922.0,1315.0,18178.0,17058.0,359500.0,55839.0,760,0.0
16290,El Dorado County,3422.0,24.0,1786.0,1437.0,247400.0,53148.0,,0.06
16291,El Dorado County,1262.0,62.0,543.0,488.0,297300.0,43542.0,,0.02
16292,Glenn County,2601.0,142.0,775.0,728.0,169100.0,39150.0,530,0.96
16293,Stanislaus County,30918.0,1446.0,11949.0,11060.0,220900.0,62050.0,209,1.17
16294,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
16295,Shasta County,33865.0,385.0,14846.0,13736.0,250700.0,47988.0,530,1.6
16296,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16297,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16298,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
16299,Tehama County,28764.0,47.0,12256.0,11156.0,182600.0,39934.0,530,3.1
16300,Shasta County,22841.0,176.0,9487.0,8899.0,177100.0,38258.0,530,2.05
16301,Modoc County,289.0,6.0,181.0,141.0,158900.0,49313.0,541,0.05
16302,Shasta County,4212.0,18.0,2033.0,1703.0,138900.0,37629.0,530,2.78
16303,Santa Cruz County,6311.0,528.0,2705.0,2496.0,553200.0,73877.0,831,0.26
16304,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16305,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
16306,Placer County,6076.0,40.0,2667.0,2444.0,285200.0,62976.0,530,0.54
16307,Merced County,912.0,23.0,305.0,277.0,269400.0,53750.0,209,0.02
16308,Fresno County,1674.0,58.0,673.0,616.0,349400.0,88080.0,559,0.03
16309,Sierra County,160.0,5.0,91.0,78.0,635400.0,56146.0,530,0.04
16310,Shasta County,4082.0,92.0,1619.0,1533.0,360100.0,79188.0,530,0.34
16311,Shasta County,4082.0,92.0,1619.0,1533.0,360100.0,79188.0,530,0.34
16312,Sierra County,160.0,5.0,91.0,78.0,635400.0,56146.0,530,0.04
16313,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16314,Santa Cruz County,7331.0,3908.0,403.0,381.0,279200.0,54669.0,831,0.0
16315,Sacramento County,29269.0,264.0,9633.0,9070.0,212000.0,59731.0,209,0.5
16316,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
16317,El Dorado County,3833.0,108.0,1680.0,1534.0,308800.0,92721.0,,0.09
16318,Lake County,11256.0,134.0,5533.0,4582.0,212600.0,43136.0,707,0.4
16319,El Dorado County,4773.0,211.0,1856.0,1710.0,427700.0,93209.0,530,0.19
16320,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16321,Placer County,897.0,202.0,374.0,342.0,305400.0,75217.0,530,0.0
16322,Tehama County,260.0,3.0,75.0,65.0,134400.0,39271.0,530,0.23
16323,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16324,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
16325,El Dorado County,8842.0,119.0,4605.0,3642.0,223300.0,55526.0,530,0.85
